0.67118	0.67908	0.679674	0.665957	0.676486	0.67601	0.665168	0.669318	0.683452	0.683941	0.677388	0.675302	0.677506	0.697606	0.706684	0.690395	0.671637	0.678579	0.674497	0.665937	0.669105	0.685184	0.678512	0.672256	0.672042	0.67834	0.676208	0.673157	0.67543	0.680209	0.678147	0.678674	
-0.00393149	0.0023609	-0.00345328	0.00355045	-0.000380177	-0.00105326	-0.00156489	0.00374074	0.00368249	-0.000544605	-0.000597523	-0.00231943	0.00233571	-0.00280904	-0.00115629	-0.00100355	-0.000138197	-0.00117944	-0.00160907	0.00408739	0.000232729	-0.00222463	-0.000618987	0.000339655	-0.00448571	-0.010601	0.00137788	-0.00125945	-0.000245684	0.00179367	-0.00257864	-0.00683795	
0.00132318	0.00159358	0.00177812	0.00186803	0.00182119	0.00167565	0.00142297	0.00108282	0.000735246	0.000372307	3.69909e-05	-0.000241934	-0.000443198	-0.000581879	-0.000614416	-0.000630705	-0.000616955	-0.000597367	-0.000583974	-0.000586087	-0.000599454	-0.000613619	-0.000619941	-0.000608921	-0.000559213	-0.000464487	-0.000316288	-0.000126775	0.00011405	0.000397386	0.000702961	0.00101267	
0.00296519	-0.000411278	0.00093718	0.0031797	-0.000189149	0.00404311	0.00280016	0.00217406	0.00179043	0.00524251	0.00337601	0.001263	0.000954213	0.00331366	-0.000400345	0.00345465	0.00281022	0.00624438	0.0046148	0.00201157	-0.000833524	0.00206036	-0.00329326	0.00195864	0.00148724	-0.00345457	-0.00143655	-0.00204466	-0.00386151	0.00251183	-0.00121965	0.000439902	

0.680573	0.675393	0.687963	0.673391	0.679424	0.674756	0.682534	0.673464	0.672649	0.676273	0.670757	0.670523	0.669654	0.672131	0.677917	0.679197	0.680267	0.687828	0.680833	0.67709	0.677733	0.683357	0.679353	0.675511	0.672542	0.675239	0.684716	0.683474	0.676053	0.668515	0.681815	0.677439	
-0.000132513	-0.00463182	0.00070659	-0.00106273	0.00480785	0.00249572	-0.00327308	-0.000473499	0.00432008	-0.00184179	-0.00183877	-0.00100016	0.000387665	-0.000236446	0.00102202	0.00239616	0.00570054	-0.000844234	-0.000125979	-0.00186507	0.00228842	0.00165498	-0.00514096	-0.00329295	0.000242391	0.00154977	-0.000967574	-0.000195941	0.00342272	0.00152718	-0.00330327	-0.00474726	
2.81893e-05	3.13674e-05	3.33308e-05	3.36633e-05	3.3308e-05	3.12978e-05	2.86195e-05	2.4402e-05	1.99413e-05	1.48004e-05	9.67215e-06	4.60434e-06	-6.24899e-08	-4.21051e-06	-7.53804e-06	-1.01347e-05	-1.2271e-05	-1.36882e-05	-1.46506e-05	-1.49021e-05	-1.48637e-05	-1.41247e-05	-1.26329e-05	-1.0368e-05	-7.30066e-06	-3.71419e-06	4.50795e-07	4.9262e-06	9.80602e-06	1.47828e-05	1.97468e-05	2.42949e-05	
-0.000765896	-0.00188183	0.00609386	0.00164983	-0.001943	-0.00070126	-0.00228706	0.00188388	3.78667e-05	-0.00119294	8.63738e-05	0.00136571	-0.00111436	-0.00350535	-0.000324405	0.00219743	-0.00551085	0.0016031	0.00326156	6.40172e-05	-0.00153807	0.00280943	-0.000786793	0.00150837	-9.97342e-05	0.00327409	-0.00247513	-0.00271718	0.00306708	-0.000227375	-0.000834181	0.00135875	

0.681867	0.666213	0.670202	0.677178	0.67979	0.667612	0.678684	0.68469	0.672224	0.673958	0.660654	0.667694	0.688099	0.680759	0.674203	0.679826	0.682977	0.676175	0.677975	0.682751	0.656854	0.68444	0.685104	0.676795	0.682178	0.68863	0.680337	0.681198	0.679793	0.671727	0.679339	0.678963	
0.00103786	0.00619883	0.00269478	-0.00364283	-6.19645e-05	0.00235635	-0.00094831	-0.000280915	-0.00181225	0.00505335	-0.00245358	-0.0038657	0.00190399	0.00190186	-0.000704702	-0.0010885	-0.00280138	-0.00228503	0.00190171	0.0030217	-0.00194058	0.00364988	-0.00175377	-9.03027e-05	-6.18134e-05	0.000839257	9.74004e-05	-0.000225808	7.70044e-05	-0.000947805	-0.0058885	-8.88921e-05	
6.27785e-07	6.72135e-07	7.07519e-07	7.21984e-07	7.14195e-07	6.83449e-07	6.40341e-07	5.69729e-07	4.95993e-07	4.03938e-07	3.05523e-07	2.08529e-07	1.14322e-07	2.04691e-08	-6.30302e-08	-1.32532e-07	-1.89376e-07	-2.28676e-07	-2.53703e-07	-2.63161e-07	-2.52179e-07	-2.24826e-07	-1.83911e-07	-1.26781e-07	-5.8802e-08	1.86785e-08	1.04837e-07	1.97645e-07	2.91817e-07	3.88446e-07	4.79867e-07	5.58341e-07	
-0.00515219	-0.00243479	0.00202651	0.00529402	0.000907754	-0.0012934	-0.000639569	0.00151344	-0.00295462	0.00141779	-0.00121431	-0.00315069	-0.000665675	-0.00084202	-0.00192653	-0.00309686	-0.00276237	0.00399818	0.0019981	0.000737044	-0.00365267	0.00359081	0.00568169	0.000830964	-0.000783505	-0.000766545	0.00108075	-0.00132492	0.00316284	-0.00118741	0.00287784	-0.0022042	

0.674139	0.669187	0.679573	0.671963	0.678989	0.679702	0.66943	0.667356	0.681351	0.672918	0.668153	0.690542	0.6789	0.680527	0.667293	0.678421	0.677231	0.678925	0.686405	0.689128	0.682162	0.679997	0.676493	0.68206	0.689145	0.675908	0.677483	0.665629	0.67131	0.68479	0.673247	0.672973	
-0.00240871	0.00173502	-0.0035877	0.000853164	-0.000649833	-0.000687493	-0.000825392	0.00511378	-0.00313843	0.00273418	-0.00210552	0.00120032	-0.000881482	0.00346011	0.000911694	-0.00138369	0.00036736	0.0052782	0.00151441	-0.0034697	-0.00463146	-0.00630832	0.000704261	0.000260307	-0.00282046	0.00348085	0.00141668	-0.00198486	-0.00271118	0.00314436	0.0047127	0.000536216	
1.48693e-08	1.57259e-08	1.63295e-08	1.65646e-08	1.64633e-08	1.58731e-08	1.4948e-08	1.37241e-08	1.21822e-08	1.02897e-08	8.47212e-09	6.57945e-09	4.62842e-09	2.81835e-09	1.18171e-09	-2.81411e-10	-1.45598e-09	-2.33101e-09	-2.91946e-09	-3.12656e-09	-2.99236e-09	-2.48965e-09	-1.58552e-09	-4.21251e-10	1.06441e-09	2.74164e-09	4.56489e-09	6.48922e-09	8.36397e-09	1.02233e-08	1.20291e-08	1.35847e-08	
-0.000653625	0.00151436	-0.00140427	-0.00033447	-0.0037271	-0.00155736	0.00276828	-0.0031705	0.000639497	0.0031081	-0.00104785	-0.000381155	0.000382292	0.00213844	-0.00118933	-0.000674149	-0.00385808	0.00294361	0.00153278	0.00159025	-0.00139968	0.00110044	0.00198329	0.00211998	-0.00393798	0.000185569	-0.00267857	-9.30234e-05	-0.000181913	0.0012238	0.000209189	0.00189107	

0.677865	0.669987	0.671774	0.67511	0.674371	0.677685	0.667205	0.674112	0.675685	0.679188	0.67335	0.688525	0.673224	0.678948	0.683493	0.677516	0.677397	0.664799	0.67624	0.679354	0.680436	0.676226	0.666865	0.671999	0.669765	0.681606	0.687445	0.681935	0.683284	0.685639	0.671469	0.669665	
0.00222126	0.00248259	-0.00528471	0.000979329	0.00145167	-0.00599265	0.00542229	0.000394014	-0.00221428	0.00323055	-0.00250603	0.00369395	-0.00134612	-0.00667313	0.00294535	0.000404062	0.00153576	0.000663685	0.00103155	-0.000159455	-0.00269119	-7.38518e-05	0.00209744	0.000440476	-0.00106404	0.00767889	7.71771e-05	-0.0040493	-0.0029658	0.00285533	-0.00482529	-0.000233034	
3.73701e-10	3.92885e-10	4.06129e-10	4.09771e-10	4.08728e-10	3.97781e-10	3.79254e-10	3.55024e-10	3.25585e-10	2.88324e-10	2.46834e-10	2.08285e-10	1.67365e-10	1.28584e-10	9.44571e-11	6.47701e-11	4.06444e-11	2.23869e-11	1.0871e-11	6.18381e-12	9.27347e-12	2.01392e-11	3.8151e-11	6.28805e-11	9.14457e-11	1.26912e-10	1.65373e-10	2.04935e-10	2.44527e-10	2.80423e-10	3.13947e-10	3.47508e-10	
-0.00261825	-0.00267615	0.00106512	-0.00298656	0.00130295	-0.00491597	-0.00139356	0.00187689	0.000135334	-0.000417675	2.63843e-06	0.000493642	0.00115131	0.00204971	-0.00214025	0.00100339	-0.00198416	0.00506985	0.00276372	0.00122654	-0.00303176	-0.00251602	-0.00283622	-0.00112397	0.00158887	0.00150488	-0.000138377	-0.00132636	0.00103035	0.00202013	0.0035871	0.00320802	

0.669745	0.674851	0.66586	0.668728	0.694866	0.679022	0.676031	0.680809	0.684786	0.651526	0.678452	0.661607	0.677427	0.675976	0.670368	0.660755	0.67143	0.676932	0.679892	0.687739	0.697715	0.672071	0.679545	0.682247	0.674254	0.680481	0.68923	0.675535	0.685343	0.683587	0.684085	0.672627	
-0.00094001	-0.00366477	0.00420106	0.0035766	-0.00185125	-0.000441272	-0.000226225	-0.00456802	0.00149736	-0.00119216	0.00470138	0.00192829	-0.00269823	-0.00220067	0.00111344	0.00121455	0.00227975	-0.00317802	-0.00451497	0.00128081	-0.000653865	0.000733213	0.00454187	-0.00160992	0.000308428	-0.00125296	-0.00171174	0.00630676	-0.00259806	0.00372029	-0.000753172	-0.00315616	
9.64248e-12	9.95558e-12	1.02387e-11	1.04049e-11	1.03629e-11	1.01196e-11	9.70515e-12	9.26353e-12	8.58928e-12	7.92017e-12	7.12285e-12	6.24444e-12	5.47773e-12	4.77195e-12	4.04289e-12	3.4599e-12	2.94774e-12	2.58403e-12	2.36585e-12	2.27679e-12	2.3561e-12	2.5851e-12	2.98694e-12	3.4674e-12	4.09047e-12	4.82784e-12	5.58719e-12	6.2587e-12	7.15132e-12	7.78206e-12	8.51697e-12	9.09943e-12	
