corr
1.54489
0.300504
0.111183
0.0426741
0.0159772
0.00606189
0.00228387
0.000894695
0.000340465
0.000129735
4.88001e-05
1.83471e-05
6.87131e-06
2.58962e-06
9.47406e-07
3.52069e-07
1.35477e-07
5.09602e-08
1.7027e-08
4.90826e-09
1.0041e-09
1.45115e-10
1.03331e-11
-1.9593e-11
1.01239e-11
1.24344e-11
9.39569e-12
-5.64322e-12
-1.73439e-13
1.39774e-13
-4.35794e-14
1.51326e-15
1.8353e-16
8.90168e-16
-5.08324e-15
-2.34931e-13
7.20165e-13
-2.54914e-12
2.21621e-11
8.25983e-12
4.62952e-13
5.91021e-12
-1.8823e-11
-3.79557e-11
-1.03185e-09
-4.55928e-09
-1.64157e-08
-4.9281e-08
-1.33935e-07
-3.47553e-07
-9.57001e-07
-2.59732e-06
-6.89532e-06
-1.90065e-05
-4.88447e-05
-0.000129953
-0.000361254
-0.000982898
-0.00256207
-0.00655434
-0.017226
-0.044396
-0.109983
-0.302507
1.51596
0.27751
0.107175
0.0383608
0.0146042
0.00556009
0.00214661
0.000792156
0.0002973
0.000114794
4.17157e-05
1.58632e-05
5.90735e-06
2.2341e-06
8.43309e-07
3.20791e-07
1.24484e-07
4.57889e-08
1.4313e-08
3.73955e-09
7.51368e-10
6.66054e-11
4.0212e-11
-4.15806e-11
1.43849e-11
-6.18996e-13
-1.46391e-12
-5.92533e-13
-7.65718e-13
9.60688e-15
1.69891e-14
-2.54998e-15
1.76691e-16
-7.22274e-16
1.64646e-14
-2.21187e-13
1.09231e-12
9.6998e-13
-1.97664e-13
2.90154e-13
-9.86135e-12
-3.06303e-12
1.22522e-11
-1.11213e-10
-7.52546e-10
-3.77264e-09
-1.36903e-08
-4.0473e-08
-1.11009e-07
-3.01106e-07
-7.96638e-07
-2.10823e-06
-5.71188e-06
-1.50452e-05
-3.91735e-05
-0.000107934
-0.000295775
-0.000775611
-0.00205679
-0.00533632
-0.0142924
-0.0383554
-0.102549
-0.276717
1.64228
0.339601
0.129845
0.0498467
0.0185271
0.00696144
0.00268054
0.00102624
0.000389986
0.0001478
5.75987e-05
2.1562e-05
8.16605e-06
3.09403e-06
1.20127e-06
4.58508e-07
1.77695e-07
6.32044e-08
2.01745e-08
5.28234e-09
1.09756e-09
7.30424e-11
-2.05363e-11
-7.932e-12
-5.5334e-13
5.99789e-12
3.57935e-13
2.57463e-12
-1.55959e-12
3.48252e-13
-4.90012e-16
-2.04095e-15
-4.11498e-17
1.59132e-15
-2.24234e-14
2.2751e-13
-4.86575e-13
1.83022e-12
-6.39051e-12
1.25372e-11
1.79577e-11
-3.55296e-11
6.93899e-11
-1.70668e-10
-9.81806e-10
-5.26928e-09
-1.83934e-08
-5.656e-08
-1.56148e-07
-4.08606e-07
-1.05289e-06
-2.73771e-06
-7.22895e-06
-1.87897e-05
-4.82326e-05
-0.000128996
-0.000352449
-0.000901593
-0.00247576
-0.00651191
-0.0174928
-0.0470433
-0.125597
-0.326283
1.56244
0.308161
0.114687
0.0453127
0.0168824
0.00653846
0.00255043
0.000930782
0.000358021
0.000135857
5.20435e-05
1.91805e-05
6.93909e-06
2.62342e-06
9.81321e-07
3.83802e-07
1.41487e-07
5.13481e-08
1.63883e-08
4.34754e-09
9.19761e-10
1.13256e-10
1.78069e-11
-3.25325e-11
-7.41989e-12
9.84641e-12
-8.8752e-12
2.58618e-12
-2.33268e-12
3.72301e-13
-3.3114e-14
-4.94297e-17
2.12904e-16
-1.30374e-15
2.17164e-14
-1.5441e-13
-3.80987e-13
5.72791e-13
4.5855e-13
1.16453e-11
-3.49389e-11
2.45397e-11
-1.18072e-11
-9.38605e-11
-9.16309e-10
-4.30886e-09
-1.56447e-08
-4.66752e-08
-1.29108e-07
-3.35212e-07
-8.82284e-07
-2.44807e-06
-6.51003e-06
-1.67753e-05
-4.44138e-05
-0.000117157
-0.000305126
-0.000812386
-0.00215528
