0.907966	0.961413	0.922081	1.31983	1.33475	1.03985	1.17289	0.964093	1.15352	1.06766	1.12198	1.06055	0.960558	1.10821	1.04199	1.06198	

1.17368	0.95559	1.04161	0.903265	1.00273	1.1191	1.03295	0.902938	1.03806	0.794432	1.04411	1.07162	1.08985	1.10542	1.19547	1.27536	

1.175	1.00096	0.938418	0.971058	0.99327	0.997696	1.10538	0.795313	0.909912	0.948789	0.863415	1.00105	1.07468	0.973257	1.11766	1.12282	

0.980731	1.2625	1.24711	0.97998	0.860751	0.632629	0.910534	0.936882	1.11101	1.10966	0.920889	1.12793	1.03422	1.12759	1.00365	0.897218	

1.01946	0.868269	0.90472	1.20091	1.27785	1.23962	0.975006	0.846669	0.967649	1.22537	1.15806	1.35511	1.11977	1.19456	1.14352	1.11407	

1.14145	1.04359	1.06607	0.956974	1.16445	1.12316	0.936167	0.955243	1.07966	1.01307	1.09137	1.04238	1.12164	1.34093	1.06289	1.05461	

1.61413	1.22838	1.37687	1.0359	1.24056	0.920645	0.895163	1.15	1.21227	1.05812	1.13261	1.28608	1.3345	1.3107	1.32089	1.17043	

0.980772	0.9652	1.05129	1.10877	1.06185	0.962187	0.830329	1.23521	1.24078	0.959702	1.12512	0.961283	1.13767	0.857497	1.04325	1.08066	

0.977943	1.42297	1.12968	1.05739	1.01679	1.1092	0.999765	0.842746	1.02044	1.21745	1.15284	1.10795	1.04243	0.923451	0.824144	0.702053	

0.780429	1.01854	0.92802	0.907949	0.944964	1.15234	1.29987	0.964985	1.13316	1.07762	1.10523	1.14715	1.31704	0.921129	1.03088	1.07161	

1.07377	0.785964	0.920671	1.03072	1.09981	1.04686	1.0508	1.12722	1.03944	1.23706	1.43504	1.35052	1.10086	1.40329	0.977345	1.02447	

0.895115	0.886171	0.939021	0.87699	0.780506	0.918727	0.871815	0.988724	0.965238	0.900246	0.953127	1.14929	1.09482	1.27758	1.03972	0.843964	

0.978133	0.807221	0.609576	0.873674	0.714265	0.876106	0.892278	1.17715	1.17439	1.07666	0.969884	1.02842	1.20871	1.2558	1.23318	1.20845	

1.05217	0.676695	0.817558	0.644628	0.819148	0.702804	0.897665	0.818371	1.07973	1.15093	0.894451	0.875595	1.05673	1.01827	1.33564	1.01359	

1.01951	1.09001	0.990842	0.838105	0.888954	0.990904	0.942343	1.00156	1.04581	1.14185	0.922356	0.903056	0.874095	0.871477	1.21967	1.00919	

0.778316	0.911767	1.07053	1.03245	1.1718	1.10553	0.848869	1.05646	1.32227	1.17888	1.11386	1.18079	0.884434	1.17697	1.04838	0.921374	

0.731386	1.16346	0.959089	1.14644	1.18732	1.08838	0.845257	0.97655	1.38742	0.988112	1.11531	1.02054	1.19767	1.14335	0.927242	0.895579	

1.02814	0.82468	0.866074	0.859517	0.858262	0.829628	0.997277	0.827002	0.982151	1.38051	1.16279	1.15425	0.981966	1.10013	1.02511	1.28164	

0.766752	0.680965	1.00167	1.05304	0.958591	1.05702	1.0539	0.967043	1.12777	1.14823	1.14295	1.43404	1.14674	1.23586	1.07945	0.852301	

1.0378	1.00573	1.19424	1.11297	1.01601	0.668375	0.76908	0.776802	1.11295	1.10904	0.971623	1.07073	1.20319	1.27566	1.23851	0.914311	

1.19222	0.855259	1.01806	1.05916	1.10572	1.21787	0.9457	0.618741	0.90779	1.21237	1.21648	1.10742	1.05622	1.02259	1.17746	1.21403	

0.983962	0.746108	0.795963	1.2083	1.19476	0.913946	0.863782	0.883041	1.07953	1.18421	1.26957	1.13707	0.782202	0.703278	0.956219	1.11222	

0.885545	0.693226	0.841005	0.909306	0.96764	0.980781	1.02001	1.0449	0.90504	1.25243	1.29533	1.17158	0.966423	1.03793	1.06526	0.980887	

0.881028	1.06118	1.11768	1.07304	1.09016	0.976364	0.844323	1.12537	0.971627	0.845884	1.10815	0.922591	1.21371	1.04973	0.813902	0.923416	

1.34423	1.20023	1.25447	1.16768	1.28981	0.82384	0.990053	1.32542	1.10102	0.970188	0.956205	1.13984	1.1658	1.07104	0.822041	0.983269	

1.0078	0.977757	0.839991	1.0864	1.12714	0.972904	1.1051	0.941842	1.39036	0.977425	0.715579	0.886167	1.08356	1.01185	1.34939	1.15436	

1.34919	1.2264	1.21538	0.935209	0.868461	1.0054	0.831626	0.907881	0.782002	1.00106	0.888545	0.961695	1.03688	1.08218	0.856907	1.01813	

1.08653	0.957094	1.06456	1.26235	1.05753	1.1025	1.14138	1.06352	1.00163	0.820246	0.751934	0.855347	0.808786	1.36261	0.932444	0.766705	

0.92554	0.956507	0.828522	1.07721	1.35969	1.35103	1.17463	1.29221	1.06358	1.16285	0.957133	1.13417	1.06674	1.07432	1.02227	0.924481	

1.02412	1.14352	1.17845	1.03414	1.14568	1.0878	1.00762	0.82773	0.927935	0.634084	0.649401	1.07479	1.15335	1.03903	0.966024	0.897832	

1.20992	1.08669	0.946213	0.876788	0.979699	1.15746	1.16368	0.907375	0.941808	0.967185	1.08448	1.03523	1.00094	0.985056	1.09326	1.3737	

1.15216	1.14351	0.719763	1.03762	0.950127	1.20775	1.33208	1.31624	1.49353	1.28394	0.870951	1.10183	1.05574	1.08881	1.22711	1.3598	

1.19134	1.16387	1.35367	1.17519	1.31265	0.846554	1.02104	0.944307	0.975875	1.19784	1.20719	1.01868	1.36627	1.23157	0.859778	1.2002	

1.21702	1.20113	1.06216	1.10301	1.15083	0.978957	1.14228	0.984973	1.06413	0.624243	1.01108	1.07936	1.06647	1.02026	1.09514	0.916506	

0.870473	1.23948	1.15558	1.14751	1.24522	1.30098	1.06626	0.792168	1.03422	1.03851	1.15075	0.94036	1.14146	1.33435	1.21265	1.04063	

1.03426	1.03389	0.96601	1.01149	1.05851	0.687711	0.890636	0.840332	1.1339	0.859209	1.13325	0.973423	1.24528	0.96771	1.00942	1.14557	

1.1106	1.15294	0.787953	0.970878	1.10512	1.0122	0.945938	1.13478	1.0451	1.08692	1.35716	1.09591	1.106	1.24633	0.843455	1.30766	

0.984489	0.979252	1.0105	0.858459	0.874755	0.968111	0.909393	1.2106	0.92681	1.12263	1.09266	1.04121	0.978967	0.835429	1.27289	1.08601	

