0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	
-1.49709e-11	-1.50374e-11	-1.50772e-11	-1.50956e-11	-1.50984e-11	-1.50918e-11	-1.5082e-11	-1.50754e-11	-1.50782e-11	-1.50962e-11	-1.5135e-11	-1.51997e-11	-1.52948e-11	-1.54243e-11	-1.55915e-11	-1.57991e-11	-1.60492e-11	-1.63432e-11	-1.6682e-11	-1.70657e-11	-1.74942e-11	-1.79666e-11	-1.84817e-11	-1.90379e-11	-1.9633e-11	-2.02644e-11	-2.09293e-11	-2.16243e-11	-2.23458e-11	-2.30895e-11	-2.38511e-11	-2.46256e-11	-2.54078e-11	-2.61923e-11	-2.69731e-11	-2.77441e-11	-2.84991e-11	-2.92318e-11	-2.99357e-11	-3.06045e-11	-3.12322e-11	-3.18127e-11	-3.23406e-11	-3.28109e-11	-3.32191e-11	-3.35614e-11	-3.38345e-11	-3.40362e-11	-3.41648e-11	-3.42194e-11	-3.42e-11	-3.41073e-11	-3.39425e-11	-3.37077e-11	-3.34056e-11	-3.30391e-11	-3.26116e-11	-3.21272e-11	-3.15897e-11	-3.10034e-11	-3.03726e-11	-2.97017e-11	-2.89949e-11	-2.82564e-11	-2.74903e-11	-2.67007e-11	-2.58912e-11	-2.50656e-11	-2.42272e-11	-2.33794e-11	-2.25253e-11	-2.16679e-11	-2.08099e-11	-1.99542e-11	-1.91031e-11	-1.82592e-11	-1.74249e-11	-1.66022e-11	-1.57936e-11	-1.50009e-11	-1.42262e-11	-1.34715e-11	-1.27387e-11	-1.20296e-11	-1.13462e-11	-1.06902e-11	-1.00636e-11	-9.46823e-12	-8.90603e-12	-8.37904e-12	-7.88923e-12	-7.43866e-12	-7.02952e-12	-6.66382e-12	-6.34369e-12	-6.07121e-12	-5.84821e-12	-5.67654e-12	-5.55767e-12	-5.49287e-12	-5.48298e-12	-5.52841e-12	-5.62911e-12	-5.78433e-12	-5.99282e-12	-6.25252e-12	-6.5608e-12	-6.9142e-12	-7.30859e-12	-7.7392e-12	-8.2006e-12	-8.68684e-12	-9.19154e-12	-9.70796e-12	-1.02292e-11	-1.07483e-11	-1.12584e-11	-1.1753e-11	-1.2226e-11	-1.26717e-11	-1.30853e-11	-1.34629e-11	-1.38013e-11	-1.40986e-11	-1.43538e-11	-1.45669e-11	-1.47392e-11	-1.48728e-11	
-8.7322e-12	-8.55222e-12	-8.39696e-12	-8.2691e-12	-8.17023e-12	-8.10095e-12	-8.06069e-12	-8.04789e-12	-8.05984e-12	-8.09294e-12	-8.14262e-12	-8.20357e-12	-8.2698e-12	-8.33486e-12	-8.39189e-12	-8.43387e-12	-8.45374e-12	-8.44455e-12	-8.3996e-12	-8.31258e-12	-8.17774e-12	-7.98989e-12	-7.74468e-12	-7.43841e-12	-7.06842e-12	-6.63288e-12	-6.13096e-12	-5.56284e-12	-4.92968e-12	-4.23366e-12	-3.47798e-12	-2.66674e-12	-1.80502e-12	-8.98752e-13	4.53476e-14	1.0198e-12	2.01654e-12	3.02692e-12	4.04189e-12	5.05212e-12	6.04807e-12	7.02018e-12	7.95899e-12	8.85524e-12	9.70005e-12	1.0485e-11	1.12024e-11	1.18451e-11	1.24068e-11	1.28821e-11	1.32666e-11	1.35569e-11	1.37503e-11	1.38457e-11	1.38424e-11	1.37409e-11	1.35429e-11	1.32507e-11	1.28673e-11	1.23969e-11	1.18439e-11	1.12138e-11	1.05122e-11	9.74557e-12	8.92053e-12	8.04416e-12	7.12386e-12	6.16722e-12	5.18207e-12	4.17631e-12	3.15798e-12	2.13508e-12	1.11557e-12	1.07314e-13	-8.82089e-13	-1.84527e-12	-2.77528e-12	-3.66565e-12	-4.51051e-12	-5.3046e-12	-6.04354e-12	-6.72376e-12	-7.34266e-12	-7.89862e-12	-8.3911e-12	-8.82066e-12	-9.18881e-12	-9.49825e-12	-9.75252e-12	-9.95604e-12	-1.01141e-11	-1.02323e-11	-1.03171e-11	-1.03748e-11	-1.04118e-11	-1.04347e-11	-1.04493e-11	-1.04611e-11	-1.04748e-11	-1.04944e-11	-1.05226e-11	-1.05616e-11	-1.06121e-11	-1.06737e-11	-1.07454e-11	-1.08249e-11	-1.09091e-11	-1.09944e-11	-1.10767e-11	-1.11515e-11	-1.12143e-11	-1.12608e-11	-1.1287e-11	-1.12895e-11	-1.12654e-11	-1.12127e-11	-1.11308e-11	-1.10193e-11	-1.08795e-11	-1.07134e-11	-1.05239e-11	-1.0315e-11	-1.0091e-11	-9.85726e-12	-9.61902e-12	-9.38198e-12	-9.15168e-12	-8.93348e-12	
-6.78223e-12	-5.5276e-12	-4.24237e-12	-2.93959e-12	-1.63298e-12	-3.36578e-13	9.35325e-13	2.1686e-12	3.34967e-12	4.46544e-12	5.50399e-12	6.45436e-12	7.30721e-12	8.0546e-12	8.69021e-12	9.20975e-12	9.6104e-12	9.89142e-12	1.00537e-11	1.00999e-11	1.00341e-11	9.86215e-12	9.59092e-12	9.22852e-12	8.784e-12	8.26711e-12	7.6883e-12	7.05821e-12	6.38779e-12	5.68809e-12	4.9698e-12	4.24358e-12	3.51952e-12	2.80721e-12	2.11567e-12	1.45312e-12	8.26981e-13	2.43904e-13	-2.90527e-13	-7.71577e-13	-1.1955e-12	-1.55966e-12	-1.86223e-12	-2.10258e-12	-2.28089e-12	-2.39836e-12	-2.45702e-12	-2.45975e-12	-2.41017e-12	-2.31257e-12	-2.17183e-12	-1.9933e-12	-1.78277e-12	-1.54623e-12	-1.28997e-12	-1.02026e-12	-7.4347e-13	-4.65808e-13	-1.93332e-13	6.80933e-14	3.13019e-13	5.36237e-13	7.33008e-13	8.99085e-13	1.03055e-12	1.12415e-12	1.17705e-12	1.18692e-12	1.15206e-12	1.07123e-12	9.43665e-13	7.69298e-13	5.48396e-13	2.81848e-13	-2.90459e-14	-3.82459e-13	-7.76208e-13	-1.20765e-12	-1.67382e-12	-2.17145e-12	-2.69699e-12	-3.24672e-12	-3.8168e-12	-4.40323e-12	-5.00218e-12	-5.60971e-12	-6.22211e-12	-6.83588e-12	-7.44765e-12	-8.05445e-12	-8.65356e-12	-9.24263e-12	-9.81963e-12	-1.03829e-11	-1.0931e-11	-1.14629e-11	-1.19778e-11	-1.24748e-11	-1.29534e-11	-1.34129e-11	-1.38527e-11	-1.4272e-11	-1.46697e-11	-1.50442e-11	-1.53939e-11	-1.57165e-11	-1.60092e-11	-1.62689e-11	-1.64917e-11	-1.66735e-11	-1.68095e-11	-1.68948e-11	-1.69241e-11	-1.68919e-11	-1.67929e-11	-1.66216e-11	-1.63733e-11	-1.60435e-11	-1.56284e-11	-1.51253e-11	-1.45323e-11	-1.38488e-11	-1.30756e-11	-1.22149e-11	-1.12704e-11	-1.02473e-11	-9.15245e-12	-7.9942e-12	

0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	0.0999833	
-1.56108e-11	-1.57051e-11	-1.57763e-11	-1.58296e-11	-1.58687e-11	-1.59e-11	-1.59306e-11	-1.59641e-11	-1.6006e-11	-1.60667e-11	-1.61424e-11	-1.62462e-11	-1.63804e-11	-1.65408e-11	-1.67455e-11	-1.69833e-11	-1.72613e-11	-1.75838e-11	-1.79477e-11	-1.83539e-11	-1.88004e-11	-1.92958e-11	-1.98225e-11	-2.03945e-11	-2.10013e-11	-2.1641e-11	-2.23144e-11	-2.30128e-11	-2.37379e-11	-2.44825e-11	-2.52405e-11	-2.60133e-11	-2.67886e-11	-2.7565e-11	-2.8336e-11	-2.90979e-11	-2.98375e-11	-3.05568e-11	-3.12513e-11	-3.18964e-11	-3.25163e-11	-3.30794e-11	-3.35895e-11	-3.40522e-11	-3.4439e-11	-3.47778e-11	-3.5032e-11	-3.52304e-11	-3.53462e-11	-3.53967e-11	-3.53707e-11	-3.52717e-11	-3.51062e-11	-3.48665e-11	-3.45612e-11	-3.41956e-11	-3.3763e-11	-3.32773e-11	-3.27391e-11	-3.21456e-11	-3.15159e-11	-3.08357e-11	-3.0125e-11	-2.93811e-11	-2.86025e-11	-2.78098e-11	-2.69842e-11	-2.61514e-11	-2.5301e-11	-2.44345e-11	-2.35765e-11	-2.26957e-11	-2.18257e-11	-2.09592e-11	-2.00848e-11	-1.92301e-11	-1.83804e-11	-1.75382e-11	-1.67175e-11	-1.59085e-11	-1.51179e-11	-1.43503e-11	-1.36038e-11	-1.288e-11	-1.21872e-11	-1.15187e-11	-1.08813e-11	-1.02809e-11	-9.70656e-12	-9.17654e-12	-8.68308e-12	-8.22408e-12	-7.81823e-12	-7.44968e-12	-7.12622e-12	-6.86096e-12	-6.63286e-12	-6.46742e-12	-6.34818e-12	-6.2848e-12	-6.2776e-12	-6.3202e-12	-6.42305e-12	-6.57198e-12	-6.7799e-12	-7.03023e-12	-7.33167e-12	-7.67547e-12	-8.05592e-12	-8.47329e-12	-8.9197e-12	-9.3865e-12	-9.87475e-12	-1.03723e-11	-1.08728e-11	-1.13752e-11	-1.1867e-11	-1.23453e-11	-1.28046e-11	-1.32391e-11	-1.36444e-11	-1.40173e-11	-1.43554e-11	-1.46558e-11	-1.49195e-11	-1.51437e-11	-1.53339e-11	-1.54869e-11	
-9.23932e-12	-9.07677e-12	-8.92805e-12	-8.80577e-12	-8.70662e-12	-8.63482e-12	-8.5828e-12	-8.55798e-12	-8.5501e-12	-8.55994e-12	-8.58145e-12	-8.61237e-12	-8.64141e-12	-8.67077e-12	-8.68654e-12	-8.68741e-12	-8.6641e-12	-8.61198e-12	-8.52383e-12	-8.39405e-12	-8.21917e-12	-7.98934e-12	-7.71017e-12	-7.36605e-12	-6.96553e-12	-6.50113e-12	-5.97324e-12	-5.38323e-12	-4.73198e-12	-4.02057e-12	-3.25438e-12	-2.43497e-12	-1.56911e-12	-6.62259e-13	2.80671e-13	1.24958e-12	2.23977e-12	3.24082e-12	4.24443e-12	5.2431e-12	6.22533e-12	7.18328e-12	8.10905e-12	8.99036e-12	9.82224e-12	1.0594e-11	1.1301e-11	1.19304e-11	1.24859e-11	1.29517e-11	1.3329e-11	1.36167e-11	1.38038e-11	1.3898e-11	1.3894e-11	1.37898e-11	1.35952e-11	1.33013e-11	1.29212e-11	1.2452e-11	1.19002e-11	1.12735e-11	1.05733e-11	9.80789e-12	8.98665e-12	8.11031e-12	7.19332e-12	6.23744e-12	5.25565e-12	4.2503e-12	3.23547e-12	2.21418e-12	1.1962e-12	1.9136e-13	-7.97692e-13	-1.75856e-12	-2.68907e-12	-3.57783e-12	-4.42678e-12	-5.22185e-12	-5.96691e-12	-6.65332e-12	-7.28258e-12	-7.85029e-12	-8.35545e-12	-8.80671e-12	-9.19069e-12	-9.52451e-12	-9.80592e-12	-1.00329e-11	-1.02229e-11	-1.03701e-11	-1.04847e-11	-1.05751e-11	-1.06401e-11	-1.06924e-11	-1.07352e-11	-1.07698e-11	-1.08044e-11	-1.08461e-11	-1.08841e-11	-1.09365e-11	-1.09952e-11	-1.10562e-11	-1.11316e-11	-1.12058e-11	-1.12846e-11	-1.13608e-11	-1.1437e-11	-1.14976e-11	-1.15526e-11	-1.15914e-11	-1.16062e-11	-1.16037e-11	-1.15811e-11	-1.15184e-11	-1.14482e-11	-1.13388e-11	-1.12061e-11	-1.10577e-11	-1.08777e-11	-1.06913e-11	-1.04823e-11	-1.02726e-11	-1.00541e-11	-9.83757e-12	-9.62712e-12	-9.42983e-12	
-7.20337e-12	-5.9812e-12	-4.7274e-12	-3.45532e-12	-2.18459e-12	-9.17976e-13	3.25433e-13	1.52715e-12	2.69127e-12	3.78189e-12	4.81429e-12	5.75193e-12	6.60626e-12	7.36473e-12	8.0057e-12	8.55576e-12	8.9794e-12	9.29739e-12	9.50479e-12	9.59524e-12	9.58738e-12	9.47238e-12	9.26439e-12	8.96693e-12	8.59384e-12	8.14012e-12	7.63633e-12	7.0737e-12	6.46639e-12	5.83888e-12	5.17614e-12	4.5108e-12	3.8413e-12	3.17555e-12	2.52859e-12	1.90589e-12	1.30732e-12	7.54675e-13	2.37873e-13	-2.313e-13	-6.43118e-13	-1.01171e-12	-1.31399e-12	-1.56685e-12	-1.7597e-12	-1.89722e-12	-1.98039e-12	-2.01208e-12	-1.99438e-12	-1.9321e-12	-1.82996e-12	-1.69001e-12	-1.52379e-12	-1.32667e-12	-1.11809e-12	-8.88981e-13	-6.58049e-13	-4.24418e-13	-1.92095e-13	2.34005e-14	2.30905e-13	4.14443e-13	5.7023e-13	7.05998e-13	7.98277e-13	8.61173e-13	8.86271e-13	8.64038e-13	8.04516e-13	7.01939e-13	5.47708e-13	3.57405e-13	1.16392e-13	-1.6472e-13	-4.91027e-13	-8.54503e-13	-1.25953e-12	-1.69916e-12	-2.17091e-12	-2.67469e-12	-3.20361e-12	-3.75367e-12	-4.3295e-12	-4.91049e-12	-5.51332e-12	-6.1193e-12	-6.72753e-12	-7.344e-12	-7.95111e-12	-8.55807e-12	-9.15536e-12	-9.7442e-12	-1.03197e-11	-1.08833e-11	-1.14321e-11	-1.19616e-11	-1.24805e-11	-1.29751e-11	-1.3452e-11	-1.39176e-11	-1.43472e-11	-1.47719e-11	-1.51635e-11	-1.55322e-11	-1.58801e-11	-1.61929e-11	-1.64759e-11	-1.67306e-11	-1.69354e-11	-1.71088e-11	-1.72289e-11	-1.73007e-11	-1.73127e-11	-1.72664e-11	-1.71524e-11	-1.69664e-11	-1.67037e-11	-1.63658e-11	-1.59402e-11	-1.54298e-11	-1.48374e-11	-1.41534e-11	-1.33834e-11	-1.25357e-11	-1.1601e-11	-1.05968e-11	-9.52219e-12	-8.39046e-12	

