tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.657654,-0.00728444,0.00377121,-0.00245973,-0.123159,0.238336,-0.131268,0.0905084,0.312082
-0.633551,-0.00404945,0.00391129,-0.00215584,-0.0158356,0.173716,-0.158585,0.11011,0.260195
-0.673635,-0.00531791,0.00430647,-0.0056925,-0.111036,0.112656,-0.199894,0.142943,0.292251
-0.788385,-0.00390217,-0.000232003,-0.00450215,-0.0987968,0.145378,-0.020299,0.153484,0.234233
-0.731116,-0.00228097,0.00147034,-0.00246032,-0.019854,0.0695577,-0.0867403,0.0340408,0.117962
-0.587368,-0.000692923,0.00645093,0.00100925,0.0627738,-0.034959,-0.130037,0.0229351,0.150328
-0.663842,0.00357299,0.00397104,0.00106982,0.0145544,-0.108034,-0.172769,-0.0419191,0.208541
-0.556879,0.0043608,0.00484914,0.00624826,0.0299649,-0.140036,-0.169868,-0.249932,0.334409
-0.643033,0.00474278,0.0049588,0.00287936,0.0651304,-0.144604,-0.177427,-0.119502,0.266295
-0.636395,0.000955832,0.0092001,0.00270309,0.163361,-0.0284664,-0.248745,-0.109373,0.31833
-0.723921,0.00099841,0.00585164,-0.00357403,0.0655747,-0.0266904,-0.233101,0.120775,0.27191
-0.681236,-0.00308989,0.00632276,-0.000411496,-0.0516658,0.0544724,-0.196743,0.0381218,0.214004
-0.6972,-0.00024916,0.00735777,-0.00148185,0.0957386,0.0325268,-0.199604,0.0867086,0.239967
-0.63081,-0.00019097,0.00296131,0.000462796,-0.0199409,0.0614775,-0.123749,-0.006869,0.139779
-0.609939,0.00181942,0.000191288,-0.00291506,-0.0256936,-0.105513,0.0133251,0.0820294,0.136747
-0.556629,0.000386859,-0.00284398,-0.00357645,-0.0461804,0.0141892,0.106205,0.10623,0.157792
-0.718381,-0.0026135,0.000470402,-0.00103784,0.15274,0.119524,-0.0608211,0.01648,0.203927
-0.60912,-0.00341458,0.00139673,0.00165344,0.129113,0.140636,-0.0286966,-0.0406406,0.197292
-0.696819,-0.00144311,0.00384448,0.00261592,0.0663311,0.0598608,-0.0911796,-0.0544595,0.13879
-0.638905,-0.000155087,0.00262291,0.00318199,0.0980336,-0.0126728,-0.0689538,-0.0683103,0.138536
-0.715722,-0.00083731,0.00233569,-0.00217531,0.0578471,0.0302306,-0.0632765,0.032717,0.0966151
-0.621373,-0.00244423,0.00131629,-9.04599e-05,0.0668821,0.130663,-0.0968504,0.00362267,0.175895
-0.772404,-0.00533935,0.00341832,0.000215716,0.151393,0.156309,-0.0823898,-0.0305645,0.23468
-0.623419,0.00274115,0.00023439,-0.00158246,0.242143,-0.088384,-0.000543996,0.0456905,0.261788
-0.611481,0.0042881,0.000952683,-0.000648543,0.167043,-0.145232,-0.0385634,0.0578146,0.232003
-0.570913,0.00131983,0.00105158,0.0042529,0.0190563,-0.0708481,-0.00574093,-0.134511,0.153326
-0.684194,-0.00174465,-0.000794101,0.00923527,0.0315869,0.0453638,0.0461913,-0.274627,0.283918
-0.594368,-3.78351e-06,0.000874276,0.00576624,0.0253097,0.00754038,-0.0338608,-0.247173,0.250876
-0.73453,8.74712e-05,-1.48913e-05,0.00666998,0.0737819,0.0143434,0.0716017,-0.230591,0.25288
-0.661876,0.00120619,-0.00081451,0.00629795,-0.00477741,-0.079673,0.028818,-0.2392,0.253807
-0.687132,0.00512387,-6.62166e-05,0.00561844,0.0326238,-0.154621,0.042447,-0.153718,0.224506
-0.658244,0.00501124,-0.0020773,0.00345408,0.180668,-0.153013,0.0525178,-0.0556797,0.248822
-0.630232,0.00573303,-0.00181259,0.00231672,0.136102,-0.217851,0.0654667,-0.0817058,0.277389
-0.671394,0.00887868,0.00131439,0.000994964,0.206131,-0.33558,-0.0183237,-0.071248,0.400644
-0.617075,0.0033741,-0.000572001,-0.00143434,0.0851351,-0.154882,0.0398732,0.0352459,0.184577
-0.683833,0.00315446,0.000919095,0.00257653,0.0942409,-0.118106,0.0328505,-0.104611,0.18669
-0.682539,-0.00158254,-0.000900136,0.00324145,0.127712,0.0774524,0.0439386,-0.10684,0.188824
-0.615415,-0.00177827,0.00181171,0.00456402,0.193228,0.0619801,-0.0855693,-0.160416,0.272459
-0.583047,-0.000364666,0.00375903,0.00114009,0.204732,0.0400532,-0.185505,-0.0449904,0.282764
-0.696266,0.000886513,0.00861332,-0.000116023,0.176333,-0.0657017,-0.259136,-0.00611731,0.320311
-0.689131,0.000762908,0.00658268,0.000287328,-0.049371,-0.0389658,-0.235711,0.0233071,0.245069
-0.603242,0.00438833,0.00424061,-0.000244582,-0.0720991,-0.0849172,-0.141863,0.0168045,0.181154
-0.703252,-0.000960438,0.00221608,-0.00495283,0.0694529,0.0198233,-0.073056,0.190686,0.216599
-0.698017,0.000465269,0.00282798,-0.00209474,0.0133136,-0.00252862,-0.0709098,0.0884604,0.11418
-0.629595,-0.00159037,0.00394916,0.0030877,0.206269,0.0103148,-0.113053,-0.0583436,0.242566
-0.585052,-0.00170522,0.00308578,0.00295005,0.170023,0.0622177,-0.115628,-0.07797,0.228534
-0.649874,-0.00332259,0.00280266,0.000118487,0.173438,0.145878,-0.108372,0.00538644,0.251266
-0.642619,-0.00498175,0.00463316,-0.00724314,0.16296,0.150616,-0.142871,0.206193,0.334916
-0.67836,-0.00619473,0.00383018,-0.0042865,-0.00929813,0.247061,-0.139653,0.185154,0.338985
-0.631507,-0.00530046,0.00715419,-0.00397602,0.0198402,0.169034,-0.15469,0.147088,0.273002
-0.649783,-0.00501282,0.00128929,-0.00602823,0.104212,0.205915,-0.0748794,0.175769,0.299605
-0.681095,-0.00909724,-0.00204884,-0.00133942,0.142927,0.306894,0.0487964,0.0755409,0.350285
-0.616074,-0.00749154,-0.000620212,-0.00395712,0.131954,0.235314,0.029317,0.105191,0.291048
-0.713293,-0.00422356,-0.000463091,-0.00111054,0.292946,0.189215,0.0402322,0.0277477,0.352148
-0.605322,-0.00420266,0.000369975,-0.000371098,0.320668,0.13922,0.00238684,0.0174366,0.350029
-0.655185,-0.00204141,0.000535139,0.000679197,0.253407,0.0358746,0.0119605,-0.0412603,0.259514
-0.673573,-0.00417341,0.00107474,0.00475512,0.340202,0.127162,-0.0333859,-0.195361,0.413748
-0.718153,-0.00296415,0.00168884,0.00645741,0.330097,0.0576459,-0.0648339,-0.249878,0.423
-0.660498,0.00228715,-0.0038614,0.00969289,0.338008,-0.0385662,0.0794611,-0.346735,0.492215
-0.736532,-0.00121701,-0.00470964,0.00614036,0.282952,0.000585298,0.195433,-0.199323,0.397475
-0.652727,0.00117622,-0.00185278,0.00331079,0.181174,-0.0701683,0.107629,-0.0954582,0.241752
-0.687824,-0.00135264,-0.00178496,-0.000599052,0.273173,0.028806,0.0407458,0.0612292,0.284363
-0.70682,-0.000513314,-0.000250908,-0.00217,0.405531,0.0170321,0.0259578,0.104827,0.42001
-0.671394,-0.000443502,0.000819361,-0.00392247,0.269271,0.0104546,-0.0237815,0.133217,0.301543
-0.600876,-0.00359185,-0.0071494,-0.000418797,0.226006,0.0855964,0.194101,0.0379109,0.312279
-0.598287,-0.00590111,-0.00108508,0.00166801,0.131437,0.174887,0.0765985,-0.0913246,0.249136
-0.616268,-0.00650713,-0.00143447,0.00217517,0.0690928,0.189902,0.0902368,-0.0649073,0.230635
-0.558693,-0.00243456,-0.00182499,0.00430432,0.14384,0.129393,0.0515616,-0.115988,0.231396
-0.740258,-0.000612603,-0.00380435,0.00219704,0.10251,0.0528613,0.158667,-0.07764,0.210964
-0.56432,-0.00390909,-0.000629184,0.003425,0.184907,0.0934576,0.0391929,-0.105229,0.235657
-0.558635,0.000346152,-0.000105574,0.0015941,0.165623,-0.0193573,0.0388323,-0.0669316,0.18383
-0.680725,0.00153007,-0.00253109,0.00134649,0.192563,-0.0457746,0.110773,-0.102549,0.248923
-0.691176,0.00389558,-0.00857467,0.00239448,0.106984,-0.0914951,0.278449,-0.0658619,0.318887
-0.594265,0.00029642,-0.00782408,-0.00229417,0.129488,-0.0235489,0.297689,0.0492887,0.329196
-0.618072,0.00206119,-0.00873372,-0.00466976,0.0573042,-0.0566492,0.276948,0.165585,0.332583
-0.655688,0.00348109,-0.0059032,-0.00582205,0.182163,-0.108221,0.184044,0.217687,0.355183
-0.61116,0.00207656,-0.00227183,-0.00571663,0.107248,-0.0930868,0.0927506,0.182645,0.249257
-0.591515,0.00505992,-0.00200839,-0.00378471,0.0892957,-0.167555,0.0979164,0.137423,0.25401
-0.686816,0.00519167,-0.00173353,-0.000487792,-0.0285908,-0.154692,0.102437,-0.0186968,0.188653
-0.649783,0.00245376,-0.0058722,-0.000774429,0.103219,-0.0901253,0.235245,0.00838351,0.272374
-0.616828,0.00520725,-0.00676744,-0.000889906,0.031534,-0.201829,0.202376,0.0115268,0.287781
-0.627916,0.00580496,2.84527e-05,-0.00331084,-0.023704,-0.170338,-0.0138427,0.111764,0.205572
-0.771456,0.00157135,-9.0473e-05,-0.00496311,0.0721452,-0.123809,0.0313412,0.159761,0.216886
-0.691771,0.00127674,-0.000125556,-0.00725838,0.10967,-0.0399989,0.0223078,0.207831,0.239414
-0.691745,0.00309003,0.00208951,-0.00735587,0.135865,-0.0636067,-0.0159031,0.263492,0.303621
-0.644253,0.00124223,0.00375829,-0.00842409,0.198078,-0.0316922,-0.10544,0.330959,0.401112
-0.649462,0.000794726,0.00195377,-0.00545656,0.0882374,-0.0125733,-0.0826455,0.198818,0.233029
-0.80172,-0.000907603,0.000871268,-0.0101906,0.0915695,0.00678343,-0.0725054,0.266816,0.29134
-0.698203,0.00132489,-0.000335943,-0.00435237,0.014361,-0.047342,0.02638,0.179599,0.188146
-0.627354,0.000549598,0.000934406,-0.00516734,0.15205,-0.000629747,-0.0177336,0.196759,0.249295
-0.706198,-0.00225699,0.00203735,-0.00215566,0.0912522,0.128607,-0.0594302,0.0350312,0.172122
-0.61476,-0.0018941,-0.00268867,-0.00324019,0.247517,0.0621429,0.0827631,0.118924,0.29346
-0.657272,0.000878465,0.00202432,0.00216924,0.283066,-0.0006489,-0.0470758,-0.0702017,0.295417
-0.674282,0.00306549,0.000913848,0.00391799,0.125589,-0.0840529,-0.0342087,-0.120077,0.196026
-0.776629,0.00280471,-0.00130034,0.00266515,0.135336,-0.0676744,0.0431652,-0.0846601,0.178679
-0.648945,0.00316017,-0.000225082,-0.00419952,0.153102,-0.124576,0.0233741,0.14798,0.247798
-0.695029,-0.0014163,0.0046079,-0.0065362,0.258715,0.0492008,-0.0925997,0.233359,0.363848
-0.572064,0.00222218,0.00404648,-0.00414412,0.203537,-0.041391,-0.166893,0.196655,0.33116
-0.697527,0.00187753,0.000309847,-0.0061417,0.148417,-0.0487462,-0.0589351,0.255236,0.304996
-0.705484,0.0025872,0.00272515,-0.00502485,0.178278,-0.11847,-0.116997,0.141899,0.282208
-0.675988,0.00211282,0.00266331,-0.00580119,0.078572,-0.109037,-0.0648432,0.159994,0.218782
-0.610711,0.00422912,0.00280473,-0.00539198,0.200938,-0.14917,-0.07752,0.22574,0.345826
-0.626069,0.00305507,0.00324461,-0.00888939,0.0982794,-0.150628,-0.0860256,0.307869,0.366785
-0.660256,0.00595273,0.000960792,-0.00289608,0.0726182,-0.179494,-0.0383844,0.136803,0.240167
-0.752613,0.00531944,-0.00201205,-0.0029243,0.0183003,-0.122213,0.0236774,0.108964,0.166447
-0.558002,0.000852101,-0.00236725,-0.00079201,0.0329928,-0.0556211,0.0412076,0.0351919,0.0843728
-0.808174,-0.00136406,0.000934205,-0.00189897,0.12596,0.0441467,-0.00882486,0.0519103,0.143484
-0.616341,0.000383388,0.000350457,0.000218761,0.231774,0.0278014,-0.0623146,-0.0439502,0.245574
-0.525833,-0.00170341,0.00230281,-0.00060648,0.29814,0.0609215,-0.0915968,-0.0174479,0.318266
-0.772857,0.0015002,-0.000399689,0.00117203,0.237633,-0.0399382,-0.0721873,-0.039247,0.25459
-0.647877,-0.000895131,0.00170712,0.00110936,0.21534,0.00640783,-0.0688896,-0.07104,0.237076
-0.680058,-0.00221268,-0.00100534,0.00454057,0.320306,0.0295762,-0.00441013,-0.157665,0.358258
-0.693439,0.00147375,0.0012237,0.000722806,0.405931,0.0177966,-0.0312125,-0.031516,0.408735
-0.587389,0.000658765,-0.00210655,0.00132945,0.344918,-0.036723,0.115305,-0.00533457,0.365569
-0.683971,0.00500962,-0.00433918,-0.00318612,0.140495,-0.110772,0.160915,0.0954054,0.258853
-0.683199,0.0037555,-0.000487537,-0.00674359,0.131379,-0.121264,0.0179025,0.193834,0.264305
-0.609301,0.00613652,0.00238501,-0.00375211,-0.0250511,-0.181766,-0.103554,0.178994,0.276458
-0.687281,0.00480435,0.00628186,-0.00477256,-0.036444,-0.162492,-0.194379,0.161237,0.30251
-0.682498,0.00395301,0.00230257,-0.00338584,-0.068367,-0.137894,-0.137554,0.135678,0.24702
-0.639151,0.00319145,-0.000719589,-0.00362764,-0.113274,-0.0866532,0.0378104,0.13745,0.201648
-0.652963,-0.00221209,0.00447685,0.00130219,-0.0960943,0.0191297,-0.0984332,-0.025209,0.141155
-0.722303,-0.00214295,0.000441624,0.00131564,-0.0961658,0.0859766,-0.0326533,-0.037787,0.138325
-0.643643,0.00025943,0.00145931,0.000241545,0.023742,-0.0278731,-0.0247294,-0.028992,0.0528458
-0.658754,0.0016272,-0.000999377,0.000896633,0.0356961,-0.0369862,0.107381,-0.0329597,0.123529
-0.733838,-0.00129777,-0.00522453,0.00348765,0.228088,0.0572817,0.152715,-0.116617,0.303689
-0.55927,-0.00642696,-0.00423468,0.00433621,0.203159,0.236243,0.152443,-0.161237,0.382518
-0.592336,-0.00395055,-0.00521064,0.00092349,-0.0590765,0.186478,0.223544,-0.0186636,0.297631
-0.667732,-0.00517566,-0.00874012,-0.00429342,0.0377118,0.148555,0.306076,0.148719,0.373216
-0.588671,0.000333275,-0.00640633,-0.000601927,0.106735,-0.0176031,0.205714,0.0794084,0.245614
-0.647435,0.00330216,-0.0073686,-0.00231202,0.192139,-0.0737883,0.211661,0.030112,0.296764
-0.741061,0.00566269,-0.00493363,0.000402003,0.16416,-0.194308,0.153131,-0.00955846,0.29706
-0.71846,0.00730212,-0.00223398,0.000277835,0.202335,-0.249637,0.119346,-0.0390008,0.344997
-0.743167,0.00681143,-0.00596466,0.00632338,0.135029,-0.168463,0.118652,-0.202619,0.318976
-0.476456,0.00213656,-0.000473265,0.00788945,0.129016,-0.10065,0.0341313,-0.292932,0.337267
-0.567889,0.000506691,-0.00487283,0.00302761,0.124211,-0.0446272,0.176253,-0.106854,0.244751
-0.522321,0.00184732,-0.00530292,0.00543648,0.22223,-0.0363307,0.175792,-0.124125,0.311474
-0.71309,0.00255354,-0.0049626,0.000958235,0.342627,-0.0263805,0.2209,-0.0244933,0.40925
-0.695477,0.000279398,-0.00779,0.00358669,0.232388,0.0278835,0.268106,-0.12144,0.376045
-0.584324,0.0026765,-0.00731189,0.000744663,0.312382,-0.105944,0.337886,-0.0557542,0.475481
-0.584661,0.00355467,-0.00161861,0.00272572,0.306199,-0.0709065,0.0758763,-0.10487,0.339913
-0.621277,0.00307358,-0.000750012,0.000137823,0.0479446,-0.111588,0.0600951,-0.0388986,0.140979
-0.67173,0.00166362,0.00176805,-0.0031443,-0.164212,-0.062406,-0.0825241,0.0907658,0.214263
-0.747419,-0.00143795,0.00671947,-0.0027959,-0.0882426,0.0398355,-0.193333,0.120931,0.247741
-0.761441,-0.00137592,0.00083368,-0.00217322,-0.0621207,0.0302538,-0.0472714,0.0956904,0.127144
-0.605572,0.00197363,0.000914523,-0.00204902,0.156829,-0.0505786,-0.0257997,0.077868,0.184072
-0.578736,0.00350857,0.000691075,0.00173317,0.212088,-0.162719,-0.028499,-0.0100581,0.269021
-0.668461,0.00389526,0.00550619,0.00280882,0.0166501,-0.0925878,-0.145997,-0.104162,0.20252
-0.624449,0.00184596,0.00599462,0.00258866,-0.00224024,-0.0749223,-0.196404,-0.0888898,0.228242
-0.613552,0.00114635,0.00559715,0.000873032,-0.0350313,-0.0413383,-0.190258,-0.0535106,0.204933
-0.652314,0.000670976,0.00445045,0.0032731,0.0336792,-0.000802195,-0.149527,-0.0930063,0.179286
-0.599325,-0.00428193,0.000496611,-6.63929e-06,0.104251,0.14226,-0.0501721,-0.0387164,0.18741
-0.571309,-0.00392879,0.000429664,0.00297071,0.158237,0.108143,-0.0223799,-0.118531,0.22646
-0.75701,0.00185638,-0.000829621,0.00824137,0.210689,0.00709557,0.0225247,-0.216893,0.303299
-0.723985,0.00224382,0.0050156,0.00364857,0.223551,-0.0567693,-0.115747,-0.116152,0.282996
-0.665087,0.00386051,-0.00193317,0.00230491,0.216974,-0.121847,0.035473,-0.0390826,0.254382
-0.638303,-0.0028296,0.00244099,0.00346368,0.206658,0.0852432,-0.0860187,-0.118138,0.267077
-0.50547,-0.000664158,0.00309855,-0.0021149,0.229822,0.0290569,-0.175361,0.112745,0.311649
-0.689696,-0.00196501,-0.000690956,-0.00550396,0.165976,0.0470558,0.00783777,0.197652,0.262469
-0.679044,-7.05517e-06,-3.64865e-06,-0.00521943,0.0391996,-0.00287229,0.03899,0.190752,0.198624
-0.635022,-0.0043307,-0.000856732,-0.00600338,0.123751,0.162183,0.000269204,0.148337,0.252233
-0.641962,-0.000197397,-0.000985301,0.000912462,0.0929664,0.014527,0.0201732,-0.0469398,0.10707
-0.752011,-0.00228424,0.00192971,-0.00103701,-0.0161719,0.0533857,-0.0106313,0.0279483,0.0632905
-0.630477,-0.00187372,0.000588219,-0.000183015,-0.0266001,0.0892384,-0.039725,-0.0207674,0.103346
-0.685729,-0.00191831,0.00322137,0.00180208,-0.0293811,0.0613921,-0.0867523,-0.0576646,0.124432
-0.705096,-0.00125974,-0.000792766,0.000478785,0.113666,0.0514628,0.0262597,-0.0589914,0.140492
-0.694023,0.00021034,0.00294737,0.00300696,0.18801,0.0141569,-0.0692207,-0.0666506,0.211617
-0.671768,-0.00135822,-0.000423476,0.00588152,0.243243,0.0634454,-0.00299864,-0.26043,0.361974
-0.643656,-0.00397437,-0.00313294,0.0057454,0.280483,0.128807,0.0217859,-0.194959,0.365713
-0.636445,0.00069876,-0.00291346,0.00474699,0.358817,-0.0256694,0.109377,-0.152301,0.405669
-0.667535,0.00611432,-0.00579606,0.00821179,0.356377,-0.174838,0.182696,-0.173209,0.470056
-0.672745,0.00638973,-0.00139421,0.0065646,0.31388,-0.210359,0.0934353,-0.227901,0.451044
-0.688657,0.00460925,-0.00229307,0.00691674,0.242288,-0.165533,0.0561637,-0.252468,0.391151
-0.573782,0.00187372,0.00541774,0.0104732,0.234256,-0.0107514,-0.156712,-0.311154,0.419961
-0.621471,0.00113704,0.00163888,0.00480561,0.24781,-0.0637744,-0.0499733,-0.20708,0.332951
-0.518775,-0.00137819,0.00104525,0.00265623,0.220175,0.052068,-0.0631514,-0.138727,0.272803
-0.647702,-0.00719692,0.0015701,0.00582414,0.211164,0.227515,-0.0650079,-0.179548,0.36444
-0.677595,-0.000700364,-0.000180751,0.00498792,0.157597,0.0484225,0.0198894,-0.152224,0.225276
-0.648203,-0.00242522,-0.00248902,0.00300565,0.206876,0.073263,0.0229198,-0.0794174,0.234515
-0.669378,-0.00348259,-0.000814381,0.00262285,0.0666791,0.10147,0.0602277,-0.136197,0.192144
-0.656968,-0.00361308,-0.00348113,0.00613983,0.144876,0.0789434,0.106988,-0.193372,0.27579
-0.747257,0.00080401,-0.00272709,0.00617912,0.143254,-0.0195224,0.106548,-0.197741,0.267126
-0.636953,-0.00334054,-0.00384034,0.000317505,0.0332008,0.146031,0.135508,-0.0480696,0.207606
-0.602939,-0.00271781,-0.00364208,-0.00017454,-0.0556209,0.0799452,0.10656,-0.0181463,0.145496
-0.605418,-0.00338047,-0.000454646,0.00306007,0.122497,0.116221,0.0236775,-0.0774621,0.18728
-0.584286,0.000864375,-0.00390607
