-0.0123697	0.00142976	0.0227283	-0.019063	

-0.108484	-0.146768	-0.0907312	-0.10125	
-0.0479138	-0.0158855	-0.0914086	-0.0921927	
0.0646481	-0.0515768	0.0106107	0.0865021	
-0.0052252	0.0535962	0.0345255	0.0209756	

-0.0664377	-0.114673	-0.145974	-0.115973	
-0.11042	-0.0676313	-0.110369	-0.0636733	
0.00539985	0.0276592	0.0540894	-0.0261557	
0.00643192	-0.0207958	0.0638217	0.047566	

-0.0801308	-0.0878038	-0.0882849	-0.0444766	
-0.108678	-0.0920144	-0.118438	-0.124513	
-0.0406501	0.00777949	-0.02382	-0.0729571	
0.00901139	-0.0232926	0.0513642	0.0865873	

-0.122662	-0.164262	-0.136021	-0.138188	
-0.105145	-0.0246044	-0.0850346	-0.0644482	
-0.0918031	-0.0236394	0.000952186	0.00661256	
0.0436503	-0.0509178	-0.0348477	0.00639987	

-0.137176	-0.114361	-0.0946792	-0.136125	
-0.103418	0.0235046	-0.0388326	-0.0669593	
0.077608	0.077218	0.0359686	0.0941694	
0.0182022	-0.0412156	-0.0973897	-0.00445544	

-0.0741273	-0.0643693	-0.0713467	-0.0716083	
-0.106723	-0.0795146	0.0028632	-0.0299762	
0.0428772	0.0194792	0.0126982	0.073088	
0.069663	-0.0406432	-0.117586	-0.0157487	

-0.110469	-0.145206	-0.123054	-0.0522469	
-0.0123949	-0.0401475	-0.0298826	-0.0146767	
-0.0166503	-0.0624288	-0.00818801	0.0120433	
0.0159623	-0.0217318	-0.0235969	-0.0314545	

-0.0704715	-0.117082	-0.141192	-0.200008	
0.077313	-0.0757832	-0.0453578	-0.00843365	
0.0258173	-0.0521574	-0.0897844	-0.00918967	
-0.0428855	0.00624936	-0.0356875	-0.0153246	

-0.144453	-0.0689468	-0.0962236	-0.130273	
-0.0741483	-0.0663135	-0.0598553	-0.0451891	
-0.0191827	-0.00248046	-0.0437044	0.00828509	
-0.0547436	-0.0151777	-0.0811529	-0.122143	

-0.179259	-0.139996	-0.114546	-0.135256	
0.0214653	-0.00920653	-0.0795798	-0.0106783	
-0.034563	-0.0151008	0.0026465	-0.0132028	
-0.101039	-0.127148	-0.0895552	-0.102479	

-0.0101644	-0.0835225	-0.0754564	-0.0301719	
-0.00230439	0.0307644	-0.0896047	-0.0633999	
0.00434458	0.0178723	-0.0693513	-0.0231528	
-0.0419376	-0.064403	0.0028891	-0.0389376	

-0.0667255	-0.0857568	-0.120719	-0.102092	
-0.110166	-0.0566828	-0.0895183	-0.127538	
-0.0464095	0.0298431	0.00454383	-0.03314	
-0.028729	0.0194136	0.0241865	-0.0398843	

-0.0620027	-0.0126916	-0.12622	-0.135243	
-0.0474667	-0.0885783	-0.0713109	0.0193459	
0.0421203	0.0652765	0.0532605	-0.0113014	
-0.0222389	0.0687902	-0.0339283	-0.0620291	

-0.0582868	-0.106776	-0.128637	-0.171384	
-0.083617	-0.141174	-0.0454545	-0.0424933	
-0.00840086	0.0173632	-0.00531925	-0.0196144	
-0.00859707	0.0264238	0.0237542	0.0240336	

-0.128499	-0.103929	-0.0554191	-0.109233	
-0.0211373	-0.0664138	-0.0396608	-0.0329334	
-0.100201	-0.0249792	-0.0111902	-0.0171507	
-0.0181065	0.0230719	0.0231123	0.00844327	

-0.104395	-0.109565	-0.0574011	-0.106432	
-0.00530432	-0.0109115	-0.00926981	-0.00264172	
-0.00879803	0.00899268	0.0554613	-0.0156036	
0.0282685	-0.0377708	-0.0290046	-0.00602125	

-0.109799	-0.132924	-0.0631743	-0.0429661	
-0.0709047	-0.0437487	0.00320229	-0.0197995	
0.00328637	0.0183679	0.0108921	-0.014101	
-0.00331876	-0.0633235	0.0246393	0.0374868	

-0.063971	-0.0813513	-0.119355	-0.125128	
-0.147364	-0.105548	-0.0574504	-0.103253	
-0.00140128	0.00657146	-0.0175941	-0.0693892	
-0.00905241	-0.00286505	-0.0178183	-0.0453955	

-0.135861	-0.109121	-0.0920002	-0.140271	
-0.0781259	-0.0736377	-0.0770761	-0.15594	
0.00579546	0.0558914	-0.0291846	-0.0768226	
0.0707792	0.040644	0.00688515	0.0940767	

-0.104266	-0.0427077	-0.0940504	-0.0488527	
0.0214076	-0.0924427	-0.0644537	-0.0560218	
0.0478897	0.0295019	-0.0407868	-0.0331168	
0.0453433	-0.0197689	-0.0157772	0.0116607	

-0.0865963	-0.0945856	-0.0327961	-0.110052	
-0.132356	-0.1007	-0.127076	-0.139949	
0.0975235	0.034746	0.00853117	0.0457021	
-0.0089165	-0.0788344	-0.0446958	0.00219411	

-0.0896547	-0.0339767	-0.00246703	-0.0468057	
-0.0234766	-0.0993204	-0.0452307	-0.128752	
0.0150574	0.00255508	-0.0544353	-0.0108708	
-0.100667	-0.00977577	-0.0252866	-0.0113408	

-0.0811265	0.00527325	-0.0745711	-0.0915922	
-0.0731983	-0.0472977	-0.0393095	-0.0569991	
-0.015956	-0.0310678	-0.00256904	0.013488	
-0.00679295	0.0376835	-0.02919	0.028952	

-0.06309	-0.0818381	-0.0633945	-0.110326	
-0.0396894	-0.0264488	-0.0534736	0.0272781	
-0.0055973	-0.0217585	-0.0188282	-0.00793267	
0.016404	-0.00121971	0.0269454	-0.00800845	

-0.0977693	-0.101309	-0.151215	-0.0664157	
-0.0880812	-0.0652651	-0.0332987	-0.0142899	
-0.0460744	-0.028743	-0.0355038	-0.0474934	
0.036048	0.0540023	-0.0286626	0.0411691	

-0.108357	-0.130774	-0.050069	-0.107367	
-0.0375659	-0.000461575	-0.0982655	-0.126644	
-0.0351692	-0.0464236	-0.0499376	0.0283855	
0.0103081	0.0418182	0.0650462	-0.0120463	

-0.0901165	-0.136976	-0.14732	-0.0965945	
-0.134133	-0.0233895	-0.0470678	-0.0443276	
-0.0214866	-0.0742285	-0.0836057	0.0188138	
-0.0094303	0.059055	0.015459	0.00535024	

-0.091209	-0.0926783	-0.133673	-0.159993	
-0.0274317	-0.0241114	-0.0650432	-0.0419576	
-0.0623539	-0.0331888	-0.0520023	-0.048148	
-0.0226408	0.061923	0.0175242	-0.0234084	

-0.101583	-0.12895	-0.146324	-0.176271	
-0.105758	-0.0606423	-0.0120503	-0.0185487	
0.0471572	0.0321792	-0.00684356	0.0294936	
-0.0552646	-0.0305033	0.0410784	0.032543	

-0.129839	-0.0879523	-0.128766	-0.158478	
-0.0186988	-0.0244553	-0.0528741	-0.0560044	
-0.00696653	0.00444296	0.038277	0.00139576	
-0.0878646	0.034441	-0.00286319	-0.0398654	

-0.111037	-0.185534	-0.126888	-0.112236	
-0.0494529	-0.0624293	-0.0169309	-0.0505606	
0.00320997	0.0499084	-0.0219297	-0.00117598	
-0.0284782	-0.00404401	0.0764721	-0.0256651	

-0.183228	-0.145196	-0.195707	-0.185385	
-0.0825596	-0.0569807	-0.0367219	-0.0382553	
-0.0270942	-0.0166978	0.0182225	0.012351	
-0.0869401	-0.0279153	0.0188907	0.00378455	

-0.0927175	-0.0598378	-0.130847	-0.131974	
-0.107683	-0.0799227	-0.0544597	-0.04891	
-0.0106508	-0.0932206	-0.0710933	-0.107574	
-0.0460271	-0.0583597	-0.017622	0.00296161	

-0.106086	-0.096524	-0.0972713	-0.0542878	
-0.0484151	-0.109876	-0.0502132	-0.0695976	
0.0283917	-0.0564272	-0.00675913	-0.0209896	
-0.0211139	0.0315492	-0.0377066	-0.105434	

-0.150496	-0.0854673	-0.0889674	-0.104033	
-0.00787835	-0.0116138	-0.0487657	0.0341215	
-0.0200293	-0.0417727	-0.0487345	-0.0911955	
-0.0642812	-0.0402296	-0.0118181	-0.0759748	

-0.0867963	-0.0471017	-0.0313284	-0.130121	
0.0171344	-0.0828517	-0.0370678	0.0201975	
-0.0710505	0.00823983	-0.0647421	-0.0311547	
-0.00891211	-0.00734547	0.0069207	0.0481932	

-0.133086	-0.117382	-0.114619	-0.0687893	
-0.0483548	-0.0418528	-0.00789838	-0.0199034	
-0.0671833	0.0120761	0.0190101	-0.0344077	
-0.010144	0.0160044	-0.0217318	0.00236417	

-0.101303	-0.147492	-0.144288	-0.130304	
-0.0618756	0.0138227	0.0134852	-0.0221568	
-0.00202683	0.0722652	0.108214	0.0333295	
-0.0237345	-0.0259941	-0.0261405	-0.0311645	

-0.109494	-0.0686529	-0.087951	-0.115179	
-0.0558521	-0.014492	-0.0452152	-0.059103	
0.0167971	-0.0308484	0.00370675	-0.0197137	
-0.00489859	-0.0255675	0.0703345	-0.0041987	

-0.11397	-0.0954921	-0.0709432	-0.13511	
-0.0557635	-0.0513634	-0.0642414	-0.10766	
0.00217505	0.00220849	0.0140603	-0.0126181	
-0.0354468	0.000277987	0.0308293	-0.0149518	

-0.148732	-0.175411	-0.118706	-0.0626829	
-0.110201	-0.0388543	0.0445321	-0.0495777	
-0.0129578	-0.000373779	-0.0301323	0.0286215	
-0.0478435	-0.042575	0.0205174	-0.0609633	

-0.141281	-0.12322	-0.209747	-0.131291	
-0.0735092	-0.0844346	-0.116416	-0.043274	
-0.0222456	0.0713121	0.0565377	0.0791232	
-0.0467754	-0.0882263	-0.00067915	-0.0176975	

-0.1105	-0.0931641	-0.162601	-0.135991	
-0.129498	-0.097067	-0.0551298	-0.0288841	
0.0161071	-0.0255912	0.0370495	0.0107276	
0.0429751	0.032643	0.0271478	0.00300844	

-0.131767	-0.10741	-0.0743615	-0.131093	
-0.0399614	-0.0737979	-0.0625079	-0.0958531	
-0.0788685	-0.0168208	-0.0554848	-0.0382051	
-0.0301594	-0.00883813	0.0419984	0.025413	

-0.14902	-0.11706	-0.149639	-0.117921	
-0.062465	-0.0909106	-0.117909	-0.104357	
-0.0305122	-0.012208	-0.0483401	-0.0405648	
-0.0598998	-0.0243999	-0.0277313	-0.0441701	

-0.0899604	-0.102996	-0.106164	-0.0860711	
0.0468025	0.00893429	0.000683998	-0.0252639	
-0.0602583	0.00483462	0.00685201	0.0296753	
-0.0168419	-0.0765803	-0.00530573	-0.0304872	

-0.129641	-0.131233	-0.154114	-0.190629	
-0.0567472	-0.0230507	-0.0138772	-0.0853956	
-0.0605999	0.0140792	-0.0139294	-0.044208	
-0.00526013	0.0792378	0.0399512	-0.0370303	

-0.141664	-0.0367631	-0.153859	-0.160277	
-0.102243	-0.0969304	-0.0862322	-0.00564725	
-0.0570841	-0.0104373	-0.0747087	-0.0517909	
-0.045303	-0.0350195	-0.0510833	-0.0354323	

0.000710768	-0.0740906	-0.172008	-0.111997	
-0.0994939	-0.0158491	-0.104161	-0.105117	
-0.0387733	-0.0197709	-0.00838761	-0.0405184	
0.0261585	0.00755784	0.0406189	0.025874	

-0.105583	-0.169006	-0.067018	-0.0741371	
-0.0641452	-0.0415573	-0.0605002	-0.0996813	
0.0924313	0.148205	0.062456	0.078204	
0.0107593	-0.00796656	-0.0272278	-0.0587929	

-0.139824	-0.146716	-0.110514	-0.0882807	
-0.0814259	-0.0932056	-0.0798014	-0.0476165	
0.0904658	0.112343	0.0351486	-0.00487016	
-0.0709091	0.00551595	0.0153774	-0.0149945	

-0.0289531	-0.0691964	-0.0378294	-0.0884294	
0.0256575	-0.0518527	-0.0183667	-0.0432127	
0.0503544	0.0470557	-0.0117717	0.0336868	
-0.0137785	-0.00399534	0.00549997	0.0196197	

-0.123025	-0.0287749	-0.0461148	-0.15564	
-0.102869	-0.0144522	-0.0195552	-0.0698871	
-0.0118736	-0.0359398	-0.0876954	-0.0345085	
-0.0291805	-0.00991446	0.0154523	-0.0194982	

-0.158208	-0.126344	-0.127968	-0.0911111	
-0.0515241	-0.0697987	-0.111212	-0.0675611	
-0.0227202	-0.0412377	-0.0444475	0.00655861	
0.00329405	-0.0426404	-0.0372996	-0.0713855	

-0.138265	-0.085643	-0.106586	-0.165458	
-0.0471382	-0.00131672	-0.0727105	-0.0799186	
0.0138989	-0.036716	-0.00430301	0.0288218	
-0.0381372	-0.063666	-0.00515406	-0.0401822	

-0.10054	-0.159169	-0.155303	-0.10662	
-0.114415	-0.010525	-0.0872083	-0.141349	
-0.0238841	-0.0370989	-0.0409547	-0.0254169	
-0.00338614	0.076086	-0.00865158	0.0360999	

-0.105914	-0.0801471	-0.134353	-0.0562217	
-0.0741895	-0.10687	-0.0899521	-0.115359	
-0.0707831	-0.0143125	-0.0969774	-0.0869233	
0.062689	0.0838055	0.0887235	0.116333	

-0.0785712	-0.0910607	-0.0989223	-0.146587	
-0.0843146	-0.0529269	-0.0544245	-0.0483901	
-0.0643849	0.0227604	0.0336357	-0.00626081	
0.018754	-0.00218538	0.0405014	0.0848159	

-0.0589351	-0.107203	-0.0922359	-0.0618918	
-0.0186885	-0.0498379	-0.0325894	-0.0503269	
0.0102472	0.0299875	0.105049	0.0297439	
0.0497362	-0.0506893	0.0678537	0.0616234	

-0.0975708	-0.129902	-0.141212	-0.141351	
0.0332072	0.00504151	-0.0506045	-0.0662181	
0.0271763	0.00356249	0.0725253	0.0667647	
-0.0307609	-0.0532514	-0.000461703	0.0079925	

-0.113287	-0.107052	-0.137778	-0.105298	
-0.0676206	-0.081909	-0.120223	-0.0349939	
0.00790111	-0.0287975	0.0244308	-0.0358217	
-0.0271483	-0.000193559	0.0171696	-0.0354687	

-0.134618	-0.0946767	-0.129788	-0.146141	
-0.0834527	-0.119555	-0.0667021	-0.0474968	
-0.00716954	-0.0354549	-0.0370401	0.0227539	
-0.00804739	0.00448036	0.0295212	0.0215471	

-0.152602	-0.129925	-0.118802	-0.176056	
-0.126742	-0.0830922	-0.0882714	-0.0822214	
-0.0259876	0.0131156	0.00252325	-0.0135532	
0.0549481	0.0200744	0.0350243	0.0570982	

-0.150325	-0.133611	-0.131319	-0.109297	
-0.0539822	-0.153711	-0.140361	-0.0698517	
0.0378582	0.0234156	-0.0624286	-0.0415617	
0.0844086	-0.0126081	0.0523947	0.044732	

-0.208648	-0.191673	-0.144669	-0.0979791	
-0.097136	-0.0420751	-0.079114	-0.149752	
-2.5592e-05	0.00646162	-0.0484262	0.0307904	
-0.0304763	-0.0378872	-0.0517174	-0.0539369	

-0.107474	-0.0825013	-0.131042	-0.144264	
-0.131692	-0.0877127	-0.1519	-0.103288	
-0.0399602	0.0519622	0.0122401	-0.00490756	
-0.0593468	-0.00733747	-0.0428163	-0.0229334	

-0.143319	-0.161457	-0.105735	-0.126397	
-0.0612635	-0.0939999	-0.108019	-0.0629935	
0.0467493	0.0543097	0.0377868	0.0417548	
-0.0165938	0.038787	0.0292456	0.0468256	

-0.166931	-0.162878	-0.16118	-0.13626	
-0.12236	-0.103955	-0.134264	-0.155522	
-0.00184346	-0.0338399	-0.0466392	-0.0063668	
0.0240549	0.0376869	-0.00608561	0.0826319	

-0.125744	-0.119319	-0.0323279	-0.141915	
-0.155801	-0.176131	-0.156864	-0.156774	
-0.0228243	-0.0662904	-0.0126894	0.00350459	
0.0818137	0.0157008	0.00406632	0.0897056	

-0.0808243	-0.104326	-0.0934837	-0.137597	
-0.0678408	-0.0786487	-0.0507137	-0.0634952	
0.0503788	-0.0234753	0.00874033	0.0254807	
0.116431	0.0516453	0.11005	0.0089972	

-0.0715949	-0.0781133	-0.0868994	-0.117342	
-0.0628613	-0.00830531	-0.00595662	-0.0776226	
-0.0408215	-0.0809742	-0.0711786	-0.0101496	
0.066004	0.0745897	0.0177591	0.0646681	

-0.0999962	-0.0807014	-0.159056	-0.0911609	
-0.0243755	-0.00184344	-0.0499831	-0.00332766	
-0.0349133	-0.0391677	-0.0280714	0.00383912	
0.013372	-0.0275942	0.00487856	-0.00230348	

-0.0512937	-0.167029	-0.210489	-0.147765	
-0.0600493	-0.0782256	-0.0706784	-0.0647746	
0.0328597	0.0152427	-0.047689	0.072167	
0.0269724	-0.0317651	-0.0674771	0.0758058	

-0.116946	-0.0865069	-0.120251	-0.127492	
-0.0729121	-0.0818642	-0.0334686	0.0232606	
0.0131119	-0.0246991	0.00482108	-0.0472728	
0.00385097	-0.0752848	-0.000242283	0.0382455	

-0.135679	-0.104415	-0.13779	-0.182552	
-0.0507658	-0.0127117	-0.0790578	-0.0438027	
0.0277082	0.0617775	0.0379402	0.0950218	
0.041903	-0.00678014	0.0699676	-0.00800163	

-0.11192	-0.115475	-0.0963523	-0.0756799	
-0.146293	-0.0568681	-0.0813372	-0.101158	
0.0364369	0.000666821	0.015264	0.0133092	
-0.0178639	0.0758416	-0.0144946	-0.0303938	

-0.0377792	-0.0835601	-0.00182501	-0.0531742	
-0.0546735	-0.0493749	-0.0447694	-0.0137724	
-0.113279	0.00169521	0.000349165	-0.0426734	
-0.0151173	0.0306117	0.101279	-0.0311656	

-0.148326	-0.131883	-0.121763	-0.117364	
-0.119914	-0.0220627	-0.0523135	-0.0264686	
-0.00649401	-0.0571336	-0.00649824	-0.109523	
0.0113204	0.0155035	0.0310999	0.0489072	

-0.0399772	0.023849	-0.0392642	-0.019322	
-0.102244	-0.0761012	-0.0414412	0.00118433	
0.0749502	0.00767405	0.00327132	0.0410825	
0.0431318	0.0171102	0.0324201	-0.0640581	

-0.101606	-0.0875552	-0.0482242	-0.0413444	
-0.181893	-0.11737	-0.11144	-0.082383	
0.00158224	0.0109704	-0.0514611	0.0231234	
-0.0223202	0.00256002	0.00277451	0.00482891	

-0.0332588	-0.0974642	-0.0941837	-0.0687771	
-0.143585	-0.121378	-0.0589218	-0.103829	
-0.0127418	0.0105873	-0.020272	0.0251069	
-0.00807392	0.0335156	-0.0339611	-0.021846	

-0.0785662	-0.0697252	-0.0837898	-0.0960425	
-0.0471509	-0.0303026	-0.02945	-0.0558636	
0.0238677	-0.0110784	0.0199533	0.0422431	
-0.00611732	-0.00537793	-0.0276388	-0.029474	

-0.0935282	-0.0727032	-0.12179	-0.0385712	
-0.063328	-0.0326825	-0.0133121	-0.0260485	
0.00149293	0.0410905	-0.0046902	-0.0135098	
-0.0372123	-0.0256865	-0.0240094	-0.0258195	

-0.105141	-0.052887	-0.0221896	-0.115026	
0.0121997	0.0227287	-0.0838615	-0.020743	
0.0836818	0.0118896	0.0430645	0.0157425	
-0.00772394	0.0181821	-0.0104371	-0.0205131	

-0.109251	-0.150903	-0.138201	-0.0755053	
-0.106649	-0.0695356	-0.0653731	-0.0488418	
-0.00141396	0.0320179	0.00404675	0.0375414	
0.019415	0.0052167	-0.00994242	-0.02234	

-0.082001	-0.0726138	-0.101618	-0.136886	
-0.102221	-0.0788096	-0.0871739	-0.0362353	
0.128571	0.0797425	0.0217206	0.0597449	
-0.0503285	-0.100359	-0.0723044	-0.016002	

-0.139591	-0.132264	-0.0970932	-0.0968222	
-0.0509209	-0.0285521	-0.0128144	0.0371575	
-0.0485898	0.0293768	-0.0181368	-0.0446233	
-0.0353703	-0.0581313	-0.0120532	-0.0337932	

-0.129564	-0.12184	-0.101663	-0.105334	
-0.0448194	-0.0112509	0.0157766	-0.0386894	
-0.0203381	-0.0277236	-0.0767064	-0.0963566	
-0.0364066	-0.0280168	-0.0411126	-0.0193517	

-0.138026	-0.116243	-0.17275	-0.139741	
-0.00968653	0.00928852	-0.0777315	-0.0336499	
-0.05149	-0.0787125	-0.0337733	0.00531606	
0.0222281	-0.0373282	-0.0159822	0.0773151	

-0.132564	-0.0858123	-0.0976174	-0.146098	
-0.0379884	-0.113693	-0.0927256	-0.0816362	
0.0143595	0.0992117	0.042407	0.0391623	
-0.0626281	-0.0736104	-0.044112	0.0250557	

-0.17645	-0.164748	-0.16047	-0.0830872	
-0.0981823	-0.0911668	-0.0851829	-0.0797628	
-0.00289584	-0.008725	0.0478284	0.0619825	
0.00608751	-0.0300883	-0.0378005	0.00898216	

-0.150129	-0.105188	-0.122034	-0.143333	
-0.0600756	-0.0993184	-0.0681865	-0.0970459	
0.0259769	0.00312521	-0.00112826	0.00346805	
0.0524687	0.0220587	0.00258137	0.0378572	

-0.135869	-0.124663	-0.207016	-0.135623	
-0.123478	-0.104439	-0.0857727	-0.0973412	
-0.0297817	-0.0329982	-0.0690165	-0.0348106	
-0.0452003	-0.00660298	0.0460483	-0.0107411	

-0.129093	-0.155208	-0.0969548	-0.13857	
-0.151023	-0.0197621	-0.119677	-0.149014	
0.0498901	-0.0502487	-0.00126095	0.0196275	
0.00372765	-0.06612	-0.0465186	-0.0435084	

-0.0669036	-0.110092	-0.0844317	-0.0697686	
-0.0214606	-0.0573465	-0.0206626	-0.044409	
-0.0153478	-0.00910105	-0.00965666	0.0558706	
0.0142482	-0.00233419	-0.0240311	-0.0249497	

-0.0459862	-0.0807175	-0.076781	-0.0637333	
-0.008753	-0.0679125	-0.0662142	-0.000291787	
-0.0166804	4.87536e-05	0.0429161	-0.0221547	
0.0530083	0.0886672	0.0822867	-5.28244e-05	

-0.0406916	-0.111128	-0.0605512	-0.065171	
-0.0976266	-0.0985785	-0.0847622	-0.134964	
-0.028018	-0.0319783	-0.0109748	-0.0252418	
0.0350105	-0.00909508	0.060739	0.0250547	

-0.188405	-0.152694	-0.109796	-0.122182	
-0.110255	-0.0767169	-0.085507	-0.0737483	
-0.00834106	0.00730475	0.00976473	-0.0136497	
-0.00572946	-0.0174118	-0.0641947	-0.0764497	

-0.169535	-0.107855	-0.0939143	-0.0678521	
-0.0871391	-0.104996	-0.110904	-0.0792822	
0.0772916	0.0148087	0.037659	0.0327506	
-0.0549816	-0.0433663	0.0104744	-0.0297683	

-0.159059	-0.122271	-0.187763	-0.0570784	
-0.038739	-0.086973	-0.112595	-0.0777028	
0.0268654	0.0865567	0.026984	-0.00947865	
-0.033936	0.0195885	-0.0262883	-0.00542998	

-0.156645	-0.105768	-0.1298	-0.147493	
-0.0338086	-0.0497112	-0.013601	-0.0344185	
0.0704449	0.0347466	0.0579969	0.0337806	
0.0600763	0.0650479	0.0461309	-0.00742972	

-0.084816	-0.0563922	-0.178554	-0.0952926	
-0.0213083	-0.0224182	-0.00358637	-0.0212757	
-0.00620526	0.058431	0.0911017	0.00704815	
-0.00184876	0.0604354	0.0632916	-0.00676311	

-0.119175	-0.0109371	-0.0247557	-0.0994358	
-0.0243625	-0.0345571	-0.121385	-0.103257	
-0.0498853	-0.0319698	0.0500158	-0.121589	
-0.0144906	0.0130255	0.0194314	0.0665087	

-0.0678764	-0.0654166	0.0146337	0.0141672	
-0.0982995	-0.0253292	-0.0719944	-0.0978286	
-0.0801754	-0.0337715	-0.0113208	0.00227564	
-0.0616881	-0.0369445	-0.0574483	-0.0265243	

-0.159522	-0.128886	-0.0755518	-0.0876858	
-0.0214247	-0.0507965	-0.110691	-0.0944173	
-0.0449209	-0.00904362	0.0320959	-0.0248683	
-0.0135884	-0.0194661	0.0125154	0.0282019	

-0.0517265	-0.0332409	-0.0512431	-0.091608	
-0.0566213	-0.107112	-0.0927427	-0.119028	
0.00217097	0.0418329	0.0545965	0.0429221	
-0.00979226	-0.0178621	-0.0625621	-0.00563592	

-0.125406	-0.049656	-0.0351743	-0.0944579	
-0.0097877	-0.105643	-0.0976598	0.0104201	
-0.088808	0.0230748	0.00941202	-0.0361669	
-0.0318681	0.0129597	0.011603	-0.0601783	

-0.135787	-0.160125	-0.109962	-0.106143	
-0.102403	-0.0658109	0.041893	-0.0431669	
0.0712606	0.0144973	0.00457729	-0.0223876	
-0.0256133	-0.00396453	-0.0657153	-0.034211	

-0.0226864	-0.180846	-0.171342	-0.144031	
-0.0645284	-0.0207695	-0.0459079	-0.110661	
0.0571665	0.0439594	0.0224443	0.061519	
0.00176293	0.114896	0.0324976	0.00968614	

-0.0993788	-0.0971563	-0.021905	-0.110359	
-0.079839	-0.115444	-0.174576	-0.136757	
0.0313715	0.00741169	0.0566504	0.00632286	
-0.015731	0.0459334	0.0214112	0.00932082	

-0.0864943	-0.0762084	-0.0971502	-0.0787833	
-0.0755748	-0.129369	-0.173141	-0.0282263	
-0.0568888	0.0216159	-0.0413028	-0.0384484	
0.0412767	-0.00340169	0.0799142	0.0557054	

-0.16	-0.142752	-0.180869	-0.173168	
-0.0414737	-0.0883207	-0.115938	-0.149221	
0.0550137	0.0412643	0.00591505	0.0258321	
-0.00281874	-0.04129	0.0647772	0.0316135	

-0.136616	-0.116423	-0.147803	-0.109271	
-0.157946	-0.109309	-0.141073	-0.106956	
-0.0502364	0.00372988	0.0312504	-0.0286978	
