f0c0,f0c1,f1c0,f1c1
0.000704685
0.000982743
0.00132493
0.00164214
0.00176788
0.00164129
0.00133701
0.000974358
0.000517008
4.40851e-05
-0.00112875
-0.00393684
-0.00843011
-0.0177539
-0.0400655
-0.0683677
-0.118297
-0.203068
-0.313321
-0.47596
-0.711934
-1.07388
2.62206
0.877118
0.607058
0.406741
0.227162
0.118388
0.0519036
0.0203783
0.0013297
-0.00706256
-0.010579
-0.0145616
-0.0129358
-0.0104448
-0.008403
-0.00712962
-0.00613875
-0.00452617
-0.00327715
-0.00246643
-0.00174472
-0.00124446
-0.000902866
-0.000621708
-0.000438426
-0.000318998
-0.000220418
-0.000147915
-0.000101668
-6.76022e-05
-4.16564e-05
-2.11641e-05
-3.26802e-06
1.28075e-05
3.17281e-05
5.30996e-05
8.24125e-05
0.000123816
0.000174544
0.000238149
0.00032048
0.000450067
0.000608207
0.000812046
0.00109563
0.00134477
0.00161048
0.00167372
0.00180252
0.00234592
0.00241611
0.00289373
0.00258697
0.000561542
-0.00277179
-0.0112884
-0.0205196
-0.0441229
-0.0773867
-0.115739
-0.185097
-0.327118
-0.513077
-0.822991
2.6399
0.742422
0.480188
0.293978
0.156472
0.0521372
0.016916
0.000809218
-0.00753969
-0.00712181
-0.00957532
-0.0110807
-0.00979941
-0.00937367
-0.00795234
-0.00673841
-0.0051591
-0.00356316
-0.00268122
-0.0021136
-0.00160635
-0.00111654
-0.000809132
-0.000563164
-0.000402397
-0.000282561
-0.000199758
-0.000138468
-9.83495e-05
-6.60281e-05
-4.42563e-05
-2.38283e-05
-7.09644e-06
9.59951e-06
2.63074e-05
4.71334e-05
7.07955e-05
0.00010161
0.000141152
0.000194647
0.000263918
0.000370357
0.000489173
0.000637273
0.00081478
0.000977241
0.00118255
0.00116018
0.00105495
0.000965851
0.000524001
-4.83014e-05
-0.0017275
-0.00516323
-0.0101992
-0.0188148
-0.0272326
-0.0557114
-0.0875481
-0.133775
-0.21959
-0.292018
-0.444598
-0.71095
2.66109
0.755857
0.442733
0.261824
0.111452
0.0723551
0.0415842
0.0234011
0.013507
0.00208594
-0.000729314
-0.00399608
-0.0094426
-0.010545
-0.00964124
-0.00720627
-0.00560648
-0.00409646
-0.00299957
-0.0022542
-0.00167159
-0.00117646
-0.000862959
-0.0006321
-0.000442016
-0.000309887
-0.000226327
-0.000163128
-0.000112207
-7.49892e-05
-4.51197e-05
-2.61246e-05
-1.08687e-05
5.02176e-06
2.49368e-05
4.98969e-05
7.45399e-05
0.000119241
0.000180477
0.00026979
0.000402085
0.000591233
0.000806545
0.00110482
0.00161945
0.00227938
0.00309676
0.00408854
0.00491049
0.00609106
0.00750755
0.00904625
0.0103262
0.011418
0.0109822
0.00413466
-0.00913515
-0.0213507
-0.0589241
-0.0901414
-0.174958
-0.253546
-0.421041
-0.696077
2.83722
0.906035
0.665612
0.456823
0.325991
0.205683
0.143657
0.101184
0.0666362
0.0458538
0.028782
0.0192789
0.0109868
0.00518688
0.00268782
0.00115605
-0.000496232
-0.000999711
-0.00117679
-0.00101083
-0.00081765
-0.000702934
-0.000562196
-0.000446777
-0.000342528
-0.000245776
-0.000188896
-0.000132826
-9.98295e-05
-7.01319e-05
-4.67828e-05
-2.62656e-05
-5.8509e-06
1.15783e-05
3.49104e-05
5.97114e-05
9.96919e-05
0.000144322
0.000205357
0.000290069
0.00040276
0.000556909
0.000746322
0.000991979
0.00129992
0.00167155
0.00206758
0.00258398
0.0027752
0.00222543
0.000907152
-0.000757777
-0.00155275
-0.00781534
-0.0154176
-0.0215567
-0.0383995
-0.054894
-0.0807875
-0.102829
-0.161511
-0.24782
-0.499457
-0.826401
3.00954
0.877081
0.652328
0.464477
0.259349
0.159952
0.102766
0.0653316
0.0412165
0.0264483
0.0150368
0.00941071
0.00480616
0.00125617
-0.000997953
-0.00173978
-0.00183488
-0.00161551
-0.00140646
-0.00116731
-0.000923134
-0.00082146
-0.000620543
-0.00044876
-0.00034084
-0.000242173
-0.000175265
-0.000130628
-9.98036e-05
-6.86985e-05
-4.63333e-05
-2.74915e-05
-8.10691e-06
1.2835e-05
3.62959e-05
6.775e-05
0.000109182
0.000172356
0.0002534
0.000382834
0.000525604
0.000710466
0.000937325
0.00124241
0.00168156
0.00218484
0.00272769
0.00318505
0.00375851
0.00429977
0.00497841
0.00621814
0.00624396
0.00425255
2.27783e-05
-0.00469957
-0.02895
-0.0636316
-0.116907
-0.189538
-0.295922
-0.439713
-0.724459
-1.09016
3.10287
1.06279
0.79789
0.537598
0.344473
0.215654
0.142866
0.0986396
0.066323
0.0425094
0.0270517
0.0179103
0.0101543
0.00540984
0.0016793
0.000177244
-0.000911194
-0.0011054
-0.00104483
-0.00103478
-0.000844428
-0.000658815
-0.000558114
-0.000453666
-0.000340596
-0.000252715
-0.000198128
-0.000149239
-0.00010637
-7.62587e-05
-5.18192e-05
-2.96581e-05
-1.13443e-05
8.85448e-06
2.83685e-05
5.51384e-05
9.12781e-05
0.000140409
0.000218587
0.000310799
0.000440348
0.00061241
0.00083426
0.00110028
0.00136207
0.00163047
0.0019704
0.00235423
0.00249488
0.00309043
0.00297012
0.00219486
0.000453014
-0.00205749
-0.00530971
-0.016807
-0.0393977
-0.0604442
-0.110811
-0.181005
-0.273982
-0.413911
-0.676847
-0.97993
2.69518
0.779312
0.575576
0.407905
0.277527
0.18631
0.119646
0.0717537
0.0437547
0.0243797
0.0161462
0.00823909
0.00336743
0.000505899
-0.00146173
-0.00210126
-0.00237873
-0.0018987
-0.00162939
-0.00136363
-0.00103619
-0.000796747
-0.000623296
-0.000478182
-0.000360105
-0.000263354
-0.000190422
-0.00013259
-8.80281e-05
-5.87977e-05
-3.69197e-05
-1.84256e-05
-4.0604e-06
1.20663e-05
2.82958e-05
4.7552e-05
7.13076e-05
0.000101983
0.000161322
0.000238797
0.000343081
0.000494872
0.000682027
0.000863367
0.00115001
0.00153145
0.00192123
0.00204459
0.00246391
0.00287664
0.00336432
0.00445083
0.00547327
0.00611039
0.00472993
-0.00233613
-0.0181867
-0.0379391
-0.0666721
-0.107356
-0.151516
-0.253336
-0.491189
-0.744358
3.04949
1.10016
0.742253
0.522012
0.34984
0.22861
0.148497
0.100177
0.0677936
0.0397003
0.0255909
0.0145866
0.00762094
0.00479416
0.00244308
0.000873394
-0.000285987
-0.000595934
-0.000880902
-0.000864222
-0.00072454
-0.000601097
-0.000507853
-0.000396208
-0.000306431
-0.000229006
-0.00016571
-0.00011239
-7.72156e-05
-4.83469e-05
-2.45694e-05
-6.74746e-06
9.36151e-06
2.48095e-05
4.51212e-05
6.71466e-05
9.60837e-05
0.000132783
0.00019136
0.000256312
0.000342309
0.000457419
0.000542871
0.000666184
0.000804053
0.000973499
0.00108292
0.00110573
0.000971442
0.00070873
-6.05786e-05
-0.00104182
-0.0040246
-0.00786468
-0.0193083
-0.0330803
-0.0525753
-0.08354
-0.11091
-0.17518
-0.265017
-0.346781
-0.590099
-0.978246
2.76943
0.883753
0.64092
0.455703
0.333984
0.227083
0.141108
0.0846503
0.0514865
0.0295977
0.0175384
0.0100184
0.00656137
0.00332828
0.00109297
-5.6145e-05
-0.000427714
-0.000678373
-0.000620453
-0.000545415
-0.00049833
-0.000467678
-0.000404796
-0.000308989
-0.000219492
-0.000177608
-0.000137397
-9.83538e-05
-6.8982e-05
-4.77691e-05
-2.82238e-05
-1.20928e-05
3.54424e-06
1.82681e-05
3.47557e-05
6.03964e-05
9.15141e-05
0.000137353
0.000197045
0.000267367
0.000375575
0.000489925
0.000631453
0.000816872
0.00103414
0.00125172
0.00150975
0.00185139
0.00222324
0.00239702
0.00135916
-1.19696e-05
-0.00179072
-0.00552448
-0.00970748
-0.02089
-0.0407415
-0.0697809
-0.100447
-0.174139
-0.267362
-0.393865
-0.643702
-1.03993
2.84157
0.945086
0.689266
0.489256
0.323453
0.21357
0.131565
0.0707128
0.0266757
0.00315806
-0.00536981
-0.00729522
-0.00784895
-0.00680424
-0.00575006
-0.00471356
-0.00373541
-0.00292916
-0.00214595
-0.00158957
-0.00123012
-0.000963266
-0.000725375
-0.000560729
-0.000409002
-0.000269373
-0.000178167
-0.000115093
-7.23928e-05
-4.40118e-05
-2.19257e-05
-6.78279e-06
8.89677e-06
2.41865e-05
4.29043e-05
6.65195e-05
9.81066e-05
0.000137052
0.000202763
0.000300115
0.000427607
0.000627692
0.00084735
0.00103273
0.00137316
0.00179436
0.00239387
0.00307601
0.00394854
0.00529369
0.00598848
0.00686508
0.00707667
0.0061661
0.0043342
-0.00432816
-0.0197245
-0.0361728
-0.0754074
-0.134286
-0.222832
-0.364071
-0.55479
-0.805126
2.75389
0.967682
0.772994
0.577831
0.432014
0.280737
0.181507
0.115845
0.0680109
0.035483
0.0200003
0.0118488
0.00617609
0.00368714
0.00158536
0.000107399
-0.000465478
-0.000900761
-0.000979151
-0.000891663
-0.000733631
-0.000651195
-0.000559739
-0.00047215
-0.000372342
-0.000276684
-0.000211142
-0.00015543
-0.000110809
-7.62327e-05
-4.92144e-05
-2.94678e-05
-1.41583e-05
1.6016e-06
1.64974e-05
3.64364e-05
5.93077e-05
8.5507e-05
0.000122369
0.000190814
0.000282586
0.000375683
0.000560672
0.000736816
0.000970751
0.00130986
0.00178242
0.00224761
0.00279961
0.00353928
0.00448789
0.00475093
0.00452669
0.00597966
0.00383715
-0.00560567
-0.0189486
-0.0448461
-0.09123
-0.156111
-0.245892
-0.379702
-0.572849
-0.788888
3.04775
1.16915
0.844315
0.595181
0.417255
0.265641
0.162247
0.0974283
0.0531695
0.0282442
0.0140607
0.00461102
-0.000405979
-0.00105102
-0.0012879
-0.00143687
-0.00167726
-0.00166486
-0.00167251
-0.0013076
-0.00110839
-0.000922084
-0.000794976
-0.000618686
-0.000465597
-0.000341963
-0.000230496
-0.000157608
-0.000101829
-6.50529e-05
-3.88081e-05
-1.6635e-05
2.35207e-06
1.89746e-05
3.71227e-05
6.04493e-05
9.43954e-05
0.000138853
0.000197608
0.000265296
0.00036554
0.000477028
0.000605091
0.00072366
0.000847205
0.00103885
0.00127944
0.0015448
0.00192279
0.00280906
0.00300368
0.0017561
-0.00115723
-0.00617241
-0.0153993
-0.0266121
-0.0491416
-0.0759509
-0.131494
-0.197002
-0.289397
-0.456746
-0.717892
-0.967282
2.68353
0.820227
0.596162
0.393015
0.236455
0.136332
0.0718155
0.0297027
0.00425757
-0.0047478
-0.0104793
-0.00998726
-0.00939738
-0.00701137
-0.00598524
-0.00451719
-0.00380105
-0.00300883
-0.00239792
-0.00186632
-0.0014075
-0.00108936
-0.000775881
-0.000559965
-0.000387205
-0.000273405
-0.000180506
-0.000113508
-7.25055e-05
-4.14594e-05
-1.95235e-05
-2.6914e-06
1.23513e-05
2.59141e-05
4.48669e-05
6.95347e-05
0.000100209
0.000146592
0.000206972
0.000293379
0.000388299
0.00056802
0.000750745
0.000967001
0.00108189
0.00118693
0.00141508
0.00187845
0.00223368
0.00306914
0.00332064
0.00340272
0.00217892
-0.00281527
-0.00931963
-0.0212577
-0.047247
-0.068283
-0.0968026
-0.173099
-0.30101
-0.441181
-0.695204
-0.988737
2.53818
0.67029
0.456969
0.241138
0.137403
0.073898
0.0263227
9.22638e-07
-0.00896062
-0.0111117
-0.0104791
-0.00786061
-0.00783257
-0.00672613
-0.00577357
-0.00446573
-0.00371602
-0.00282403
-0.00213489
-0.00174078
-0.0013248
-0.00100311
-0.000736178
-0.000539315
-0.000377254
-0.000264146
-0.000184315
-0.000120532
-7.41678e-05
-4.43021e-05
-2.49491e-05
-1.09587e-05
-3.95875e-07
1.08669e-05
2.59847e-05
4.43869e-05
6.38463e-05
9.1829e-05
0.000143428
0.000215372
0.000315656
0.000481135
0.000651186
0.000913864
0.0012431
0.00167796
0.0023114
0.00335475
0.0044503
0.00615342
0.00854789
0.0110761
0.0111385
0.0133239
0.0162318
0.0190808
0.0156073
0.0125802
-4.84513e-05
-0.0248048
-0.103143
-0.238915
-0.434099
-0.615883
3.02383
1.12805
0.7795
0.541986
0.36413
0.219078
0.131429
0.0664319
0.0291611
0.0138956
0.00329859
-0.00361491
-0.00536241
-0.00591735
-0.00566279
-0.00472848
-0.00398062
-0.00331767
-0.00264329
-0.00218247
-0.00173663
-0.00132871
-0.00101698
-0.000725495
-0.000511921
-0.000355443
-0.000251779
-0.000170793
-0.00011656
-7.85291e-05
-4.64184e-05
-2.39143e-05
-4.98724e-06
1.2479e-05
3.02235e-05
5.22585e-05
7.75384e-05
0.000105242
0.000145448
0.000209414
0.000291537
0.000411594
0.000571596
0.000807352
0.00100107
0.0011061
0.00122962
0.00136327
0.00147242
0.00196084
0.00275789
0.00308479
0.00234549
-0.00163073
-0.00991864
-0.0219219
-0.0435674
-0.079492
-0.134706
-0.202934
-0.313606
-0.483168
-0.70397
-0.97186
3.16626
1.01433
0.628805
0.358833
0.188161
0.0969193
0.0313411
-0.00298074
-0.00759626
-0.0105371
-0.0106797
-0.0139665
-0.0120623
-0.00888791
-0.00756718
-0.00569837
-0.00480768
-0.00399195
-0.00310547
-0.00240723
-0.00189076
-0.00136025
-0.000972396
-0.000732516
-0.000526777
-0.000377091
-0.000266034
-0.000189334
-0.000139322
-9.51418e-05
-5.65245e-05
-3.09859e-05
-1.03693e-05
7.66209e-06
2.78024e-05
5.38951e-05
8.9109e-05
0.000135571
0.000191103
0.000277602
0.000396581
0.00053075
0.000732229
0.000963326
0.00127704
0.00158539
0.0019922
0.00228947
0.00274547
0.00335236
0.00353312
0.00409733
0.00472884
0.00412079
0.00115486
-0.0047581
-0.0198069
-0.0466575
-0.105743
-0.156037
-0.269112
-0.432668
-0.759689
-1.13087
2.89888
1.02309
0.683616
0.488752
0.303468
0.185776
0.107182
0.0675395
0.0365079
0.0134006
0.00570119
0.000258747
0.000151533
-0.00022833
-0.00149999
-0.00141711
-0.0017321
-0.00209513
-0.00194695
-0.00175568
-0.00132399
-0.00103815
-0.000854123
-0.000659411
-0.000516796
-0.000378858
-0.000266181
-0.000196717
-0.000144771
-0.000101322
-6.55814e-05
-4.17096e-05
-2.08193e-05
-9.14193e-07
2.00569e-05
4.39786e-05
7.89634e-05
0.000115007
0.000162713
0.000246429
0.000365153
0.000520486
0.000719371
0.00100677
0.00134659
0.00191308
0.00263238
0.00335514
0.00411905
0.00491846
0.00545872
0.00685471
0.00915696
0.00621017
0.00584328
-0.00377229
-0.00795112
-0.0171004
-0.0530285
-0.0933404
-0.222561
-0.333825
-0.624268
-0.922715
2.84923
0.976872
0.634111
0.435834
0.283111
0.171831
0.105172
0.0639064
0.0346522
0.0211665
0.0092373
0.00146783
-0.0015003
-0.00107882
-0.00218393
-0.00278235
-0.00300797
-0.00276858
-0.00241683
-0.00177947
-0.00132492
-0.000991003
-0.000764293
-0.00057522
-0.000404288
-0.000288336
-0.000202807
-0.000143828
-9.82076e-05
-6.5029e-05
-3.9521e-05
-1.84285e-05
-8.79307e-07
1.50198e-05
3.41524e-05
5.58025e-05
8.96277e-05
0.000131413
0.000187405
0.000275932
0.000388482
0.000546716
0.000794032
0.00110449
0.00147998
0.00191927
0.00242146
0.00307557
0.00384209
0.00467931
0.00550798
0.00769883
0.00867678
0.00507009
-0.00127269
-0.00581906
-0.017136
-0.0277272
-0.0658212
-0.116117
-0.208517
-0.319367
-0.557666
-0.848009
2.85944
0.890617
0.676739
0.479813
0.293002
0.187937
0.127054
0.0780864
0.0462577
0.0267849
0.0150915
0.0076689
0.00254455
-0.000382785
-0.00178513
-0.00224601
-0.00219308
-0.00195736
-0.00176109
-0.00150262
-0.00117125
-0.000860486
-0.000633918
-0.000452056
-0.000308617
-0.000222784
-0.000163364
-0.000113027
-7.5782e-05
-4.77225e-05
-2.81711e-05
-1.08575e-05
6.14196e-06
2.16687e-05
3.93661e-05
6.68934e-05
9.88211e-05
0.000138583
0.000191166
0.000265736
0.000359233
0.000497386
0.0007339
0.000945704
0.00124441
0.00156026
0.00197559
0.00259211
0.00300676
0.00353454
0.00401025
0.00380869
0.00257362
-0.000760644
-0.00959392
-0.0204316
-0.0447626
-0.0662788
-0.11418
-0.180093
-0.284436
-0.403966
-0.609047
-0.897972
2.89112
0.781549
0.446286
0.250538
0.139099
0.0672087
0.0346989
0.0106981
0.00566318
-0.00294549
-0.00783659
-0.0133819
-0.0134319
-0.0114039
-0.0089649
-0.00695048
-0.00486924
-0.00343956
-0.00241083
-0.00174479
-0.00122816
-0.000873059
-0.000643006
-0.000436505
-0.000281898
-0.000181656
-0.000110487
-6.73842e-05
-4.40578e-05
-2.38789e-05
-1.17429e-05
-2.89113e-06
5.33073e-06
1.5226e-05
2.7453e-05
4.70433e-05
7.44909e-05
0.000110123
0.00016442
0.000234045
0.000337646
0.000518816
0.000733073
0.00105832
0.00153693
0.0022601
0.00304619
0.00396379
0.00554448
0.00777842
0.0108501
0.0129445
0.0156483
0.0165985
0.0145613
0.0105342
0.00406839
-0.00567696
-0.030556
-0.0626764
-0.12906
-0.22073
-0.314323
-0.690911
2.6583
0.782244
0.55045
0.380873
0.226549
0.14119
0.0938299
0.061307
0.0397651
0.024136
0.0115513
0.00351862
-0.000181038
-0.00273568
-0.00280022
-0.00297351
-0.00269642
-0.00229296
-0.0019792
-0.001618
-0.00120887
-0.000921497
-0.000689334
-0.000489526
-0.000347355
-0.000245638
-0.000168075
-0.000110531
-7.20284e-05
-4.28732e-05
-2.11144e-05
-6.16626e-06
6.8797e-06
1.86257e-05
3.48603e-05
5.94163e-05
9.13919e-05
0.000129889
0.000192328
0.000257125
0.00035419
0.000486834
0.000667713
0.000927348
0.00135603
0.00192579
0.00260399
0.00337932
0.00422244
0.00566551
0.00743638
0.00757599
0.00862239
0.00675142
0.00474904
0.000950938
-0.00464833
-0.0239531
-0.039942
-0.0730304
-0.143188
-0.245568
-0.339988
-0.682098
2.75347
0.791641
0.557225
0.381042
0.276478
0.191028
0.127854
0.0825213
0.0514167
0.0288746
0.015096
0.0061743
0.0011653
-0.00104683
-0.00294673
-0.00320757
-0.00349595
-0.00296279
-0.00228302
-0.0018308
-0.00146131
-0.00114053
-0.000852117
-0.000592619
-0.000418482
-0.000296874
-0.000199629
-0.000128568
-8.55165e-05
-5.33035e-05
-3.09342e-05
-1.56981e-05
-4.89393e-06
6.6392e-06
2.23431e-05
3.99128e-05
6.20902e-05
9.47407e-05
0.000141824
0.000203212
0.000288634
0.00041406
0.000588903
0.000779717
0.00108848
0.00147482
0.00194993
0.00263688
0.00331254
0.00406883
0.0045728
0.00467295
0.00495669
0.00271187
0.00208439
-0.0060085
-0.0191254
-0.0317319
-0.059635
-0.100471
-0.180518
-0.293127
-0.474543
-0.753616
2.71644
0.995374
0.724827
0.48382
0.345859
0.251809
0.171858
0.111034
0.0721946
0.0443442
0.0251844
0.0141504
0.00589522
0.00174543
-0.000992253
-0.00172186
-0.00202741
-0.00206677
-0.00193933
-0.0014267
-0.00113458
-0.000993879
-0.000825012
-0.000626659
-0.00044921
-0.00032282
-0.000227562
-0.000161571
-0.000117732
-8.4665e-05
-5.84554e-05
-3.33412e-05
-1.40949e-05
2.97699e-06
2.00312e-05
4.00408e-05
6.31583e-05
9.5098e-05
0.000133384
0.000191765
0.000270667
0.000361943
0.000466001
0.000625843
0.00078564
0.00104437
0.00131241
0.00168347
0.00220334
0.00255898
0.00260738
0.00128031
-0.00110799
-0.00659387
-0.0128737
-0.0207566
-0.0358486
-0.057739
-0.0996469
-0.148122
-0.243494
-0.354031
-0.531783
-0.803617
2.85623
0.838127
0.553676
0.387136
0.282615
0.205082
0.139994
0.0953218
0.0607796
0.0390183
0.0242711
0.0139145
0.00623228
0.0012886
-0.0022025
-0.00277711
-0.00270612
-0.00256301
-0.00227981
-0.0019515
-0.00154655
-0.00118429
-0.000936821
-0.000707019
-0.000524486
-0.000377664
-0.000271595
-0.000191335
-0.000134202
-8.99241e-05
-5.2307e-05
-2.51187e-05
-3.2013e-06
1.66664e-05
3.91999e-05
6.14363e-05
9.53874e-05
0.000132559
0.000186248
0.000263515
0.000346684
0.000469022
0.000605315
0.000747442
0.000945164
0.00125517
0.00149065
0.0015674
0.00192454
0.00216164
0.00166232
0.000780929
-0.00222206
-0.00850587
-0.0228416
-0.0387848
-0.065477
-0.105135
-0.156819
-0.230799
-0.326925
-0.498291
-0.729989
-1.05726
3.11027
0.802091
0.571825
0.368478
0.231488
0.129046
0.0873796
0.0601302
0.0381839
0.0200613
0.00879396
0.00439479
0.00104114
-0.00248787
-0.00374573
-0.00414835
-0.00399339
-0.00329959
-0.00254914
-0.00199869
-0.00149968
-0.00114126
-0.000857417
-0.000582466
-0.00040096
-0.000274294
-0.000190455
-0.000130191
-8.81459e-05
-5.55576e-05
-3.00318e-05
-1.29888e-05
-6.7734e-07
1.0299e-05
2.38177e-05
4.19528e-05
7.08916e-05
0.000105673
0.000157105
0.000227541
0.000339868
0.000480523
0.000731503
0.000996596
0.00139634
0.0018636
0.00249864
0.00333507
0.00442716
0.00598504
0.00713253
0.00870289
0.00796314
0.00752507
0.004831
-0.00637513
-0.0196702
-0.0465136
-0.0900473
-0.167246
-0.267075
-0.378173
-0.637106
-0.997054
2.63382
0.795176
0.489437
0.311981
0.199628
0.107033
0.0713616
0.0488259
0.0268625
0.0120877
0.00532362
0.00201341
-0.00238164
-0.00466446
-0.00471584
-0.00415462
-0.00355489
-0.00277203
-0.00215113
-0.00161593
-0.0011471
-0.000806578
-0.000565215
-0.000406215
-0.000269969
-0.000182568
-0.000120968
-7.36015e-05
-4.38568e-05
-2.13559e-05
-6.59295e-06
3.24143e-06
1.14994e-05
1.88722e-05
2.97261e-05
4.96866e-05
7.40851e-05
0.000111687
0.00016947
0.000241148
0.000328859
0.000481047
0.000661282
0.00093095
0.00131217
0.00168791
0.00194724
0.0023304
0.00268104
0.00320608
0.00333166
0.00288154
0.00136808
-0.00269419
-0.0104836
-0.01805
-0.038871
-0.06126
-0.102746
-0.161479
-0.253471
-0.35058
-0.559375
-0.852391
2.7995
0.940762
0.670692
0.458415
0.326685
0.21985
0.157443
0.0989018
0.0621731
0.0399384
0.024878
0.0152522
0.00807556
0.00169428
-0.00104197
-0.00241303
-0.00272277
-0.00260228
-0.00216343
-0.00175005
-0.00147438
-0.00108933
-0.000864354
-0.000654683
-0.000470105
-0.000326129
-0.000229316
-0.000163383
-0.00011162
-7.32318e-05
-4.2128e-05
-2.04616e-05
-2.78861e-06
1.38467e-05
3.44597e-05
5.88846e-05
8.76634e-05
0.000125251
0.00018245
0.000261531
0.000364283
0.000477018
0.000613449
0.000795778
0.00116562
0.00158406
0.00188807
0.00209554
0.00218602
0.00237989
0.00122465
-4.8137e-06
-0.00321805
-0.00823171
-0.012186
-0.0241213
-0.0443283
-0.0700213
-0.118492
-0.157057
-0.23788
-0.360981
-0.5509
-0.791385
2.95274
1.09448
0.755057
0.527196
0.363552
0.253339
0.175424
0.122704
0.0836049
