tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.587775,0.00235498,0.00165387,-0.00639735,2.1394,-0.00511242,-0.00525613,0.024818,2.13955
-0.58756,-0.000348056,0.0040873,-0.00423356,2.13419,0.00323522,-0.0155007,0.0184316,2.13433
-0.582047,0.000807753,0.00347142,-0.00367703,2.13825,-0.00181621,-0.0136438,0.0174928,2.13836
-0.58522,-0.000887138,0.004319,-0.00478465,2.14791,0.00442775,-0.0194557,0.0206025,2.1481
-0.580806,-0.00317473,0.0021864,-0.0053519,2.14439,0.0110879,-0.0109317,0.0197133,2.14454
-0.588132,-0.00464202,0.00381643,-0.00228459,2.13698,0.0222358,-0.0172596,0.00671079,2.13718
-0.579606,-0.00417684,0.00198563,-0.000945075,2.13935,0.0149615,-0.0110351,-0.000138546,2.13943
-0.598522,-0.000790506,0.00446414,-0.00355971,2.14313,0.000742423,-0.0175276,0.00922897,2.14323
-0.59287,-0.00072247,0.00439006,-0.00487977,2.13236,0.00451649,-0.0210357,0.0195949,2.13256
-0.590352,-0.000149057,0.00598983,-0.00284529,2.13313,0.00146522,-0.0248855,0.00778184,2.13329
-0.583997,-0.0038,0.00749809,-0.000756409,2.13634,0.0125339,-0.0285762,0.00907206,2.13659
-0.587693,-0.00239328,0.00911928,-0.000367573,2.13389,0.00806945,-0.0387796,0.000334829,2.13426
-0.582472,-0.00163434,0.0103542,-0.00166549,2.13108,0.00680259,-0.0432027,0.00654912,2.13154
-0.586082,0.00086356,0.0125102,-0.00148904,2.13055,-0.00134254,-0.0469529,0.0105669,2.1311
-0.588723,0.000360228,0.0134983,-0.00261294,2.13637,0.00325285,-0.0547286,0.0096379,2.1371
-0.581864,-0.00214508,0.00853533,-8.61613e-05,2.13592,0.00774909,-0.0367237,-0.000199912,2.13625
-0.591725,-0.00431142,0.00581125,-0.00383412,2.13052,0.0188432,-0.0175505,0.0155272,2.13074
-0.585206,-0.0034899,0.00126283,-0.00444723,2.13725,0.0063128,-0.00624585,0.0183322,2.13735
-0.584118,0.00111134,0.00105791,-0.00626894,2.12884,-0.0042019,-0.00550764,0.0261123,2.12901
-0.581157,0.000362665,0.00243249,-0.00446371,2.13188,0.00785437,-0.00603907,0.0245335,2.13204
-0.578768,-0.00193726,0.00273563,-0.0107843,2.13201,0.00932827,-0.00375486,0.0484032,2.13258
-0.586463,-0.00146169,0.0013497,-0.0107293,2.12685,0.00931001,-0.00297892,0.0422146,2.12729
-0.589679,-0.00144807,-0.000608794,-0.00501679,2.13514,0.0072889,0.0052738,0.0307384,2.13538
-0.59436,-0.00255076,0.00175808,-0.00701393,2.14355,0.0127902,-0.00713673,0.0333275,2.14386
-0.580564,-0.00378097,0.00239521,-0.00773484,2.13954,0.0125782,-0.00138623,0.0350192,2.13987
-0.581605,-0.00429807,0.00203953,-0.0107058,2.14241,0.0198803,-0.0094887,0.0477156,2.14305
-0.596499,-0.00282963,-0.00143776,-0.0125077,2.12775,0.0156595,0.00239216,0.053827,2.12848
-0.590817,-0.00209521,0.00190433,-0.0115688,2.13439,0.00901077,-0.0115789,0.0544786,2.13513
-0.576141,-0.00578935,-0.0002416,-0.011779,2.14439,0.0171995,-0.00644406,0.0555298,2.14519
-0.596556,-0.00322629,3.45296e-05,-0.0128802,2.14023,0.02004,-0.00174771,0.0561872,2.14106
-0.592131,-0.00395321,0.00465764,-0.0133884,2.13363,0.0135452,-0.0167448,0.0586049,2.13454
-0.58423,0.000110082,0.00324884,-0.0119934,2.12902,0.00142219,-0.0187455,0.0497039,2.12968
-0.580774,-0.000581785,0.00182207,-0.0106294,2.13471,0.00271281,-0.00646671,0.0412771,2.13512
-0.581817,0.000557056,0.0017794,-0.0100656,2.13227,0.000314416,-0.0161406,0.0478479,2.13287
-0.589977,-0.000817695,0.0019319,-0.00943227,2.13763,0.00071643,-0.0106921,0.04302,2.13809
-0.58749,-0.000790571,0.00115675,-0.00682219,2.13634,0.00177917,-0.00516324,0.0228352,2.13646
-0.582897,-0.00239277,0.00154836,-0.00374059,2.1302,0.00561349,-0.00419723,0.0171505,2.13028
-0.587467,-0.00453203,0.0020024,-0.00266526,2.13062,0.00956076,-0.00636749,0.00948045,2.13068
-0.582807,-0.00556197,0.00208891,-0.00263423,2.1316,0.0194557,-4.78348e-05,0.0124424,2.13172
-0.586187,-0.00283883,-0.00079158,-0.00231458,2.13295,0.0160368,0.00776992,0.00826866,2.13304
-0.58639,-0.00484748,-0.000786418,-0.00174807,2.12662,0.0157937,0.00599438,0.0120469,2.12672
-0.587177,-0.000880125,0.00168962,-0.00318398,2.12667,0.00361256,-0.00337413,0.0108658,2.12671
-0.57829,-0.00508425,0.00156516,-0.00206766,2.12156,0.0233981,-0.00677906,0.0142022,2.12174
-0.580747,-0.00613852,0.00408497,-0.00492528,2.13083,0.0218446,-0.0131434,0.0208338,2.13108
-0.585629,-0.0038822,0.00150441,-0.00615628,2.1219,0.0175238,-0.0090912,0.0203695,2.12209
-0.590765,-0.0038489,0.0032301,-0.00438055,2.12719,0.0132088,-0.00920606,0.0135531,2.12729
-0.584382,-0.00152306,0.000483986,-0.00468919,2.13247,0.00454846,0.000682166,0.0206337,2.13257
-0.588802,-0.00328638,0.00227186,-0.000761717,2.12872,0.0118754,-6.45401e-05,0.00942243,2.12877
-0.582939,-0.00463341,-0.00234717,-0.00299404,2.13965,0.0170079,0.00918597,0.0167829,2.1398
-0.582914,-0.00410058,-0.000941894,-0.00776532,2.12598,0.0196235,0.00682862,0.0271775,2.12625
-0.586274,-0.00480194,-0.00399308,-0.00383406,2.1213,0.0203962,0.0144835,0.0188043,2.12153
-0.584448,-0.00812582,-0.00392541,-0.00409804,2.11951,0.0312109,0.0164094,0.0141203,2.11985
-0.580033,-0.00831965,-0.00690219,-0.00244393,2.1202,0.0351228,0.0235326,0.0123252,2.12066
-0.582471,-0.00768682,-0.00495431,-0.000606216,2.12229,0.0314856,0.0235729,0.00427641,2.12266
-0.581981,-0.00807471,-0.00591216,-0.000978565,2.12503,0.0368821,0.0326511,0.00935874,2.12562
-0.576718,-0.00799774,-0.00812414,-0.00150363,2.12759,0.0326618,0.0356726,0.00779235,2.12815
-0.574733,-0.00901842,-0.00825545,-0.000283876,2.13104,0.0323959,0.0367265,-0.00506612,2.13161
-0.586655,-0.0101225,-0.0066283,0.00356253,2.14075,0.0445502,0.0345623,-0.0137378,2.14154
-0.594137,-0.0115387,-0.00741413,0.00178745,2.1377,0.0484981,0.0244653,-0.00890589,2.13841
-0.589011,-0.0104025,-0.0073574,0.000277794,2.126,0.0501261,0.0322983,-0.00474273,2.12684
-0.584153,-0.0118534,-0.00690859,0.00126107,2.13007,0.0503119,0.0355668,-0.00756702,2.13098
-0.594168,-0.0120975,-0.00782289,0.000635722,2.12819,0.0537721,0.0299117,-0.00408815,2.12908
-0.586148,-0.0136144,-0.00861633,0.00226243,2.13157,0.0550295,0.0352788,-0.00517657,2.13258
-0.585774,-0.0129422,-0.00684402,0.00310783,2.12461,0.0502827,0.0358235,-0.010302,2.12553
-0.588837,-0.0103617,-0.00800579,0.000989031,2.12885,0.0402674,0.0354688,-0.00338013,2.12953
-0.581352,-0.00810816,-0.00889811,0.00223352,2.12599,0.034058,0.036664,-0.00467575,2.12659
-0.588644,-0.0100164,-0.00738783,0.00208197,2.13665,0.0450848,0.0283471,-0.00799158,2.13733
-0.591321,-0.00628832,-0.0045758,-0.00176165,2.12489,0.0259459,0.0215936,0.00318376,2.12516
-0.590385,-0.00490311,-0.00375978,-0.00141524,2.12688,0.0245059,0.0113442,0.00251953,2.12705
-0.588719,-0.00469447,-0.00137531,-0.00113653,2.12065,0.0170374,0.00684366,0.00287319,2.12073
-0.591604,-0.00659547,-0.00126006,-0.00147455,2.13329,0.0258674,0.00603777,0.00518017,2.13346
-0.59107,-0.00492777,-0.00132742,-0.00401888,2.13545,0.0224086,0.00452892,0.0216573,2.13568
-0.59606,-0.0030391,-0.000870602,-0.00537673,2.14147,0.01241,0.00696577,0.0267094,2.14168
-0.591805,-0.00118887,-0.00372621,-0.00105926,2.1376,0.00560233,0.00720668,0.0104061,2.13765
-0.593263,0.000433474,0.00160539,-0.00658582,2.13186,0.000774355,0.00230258,0.0217914,2.13197
-0.5901,0.0015704,-0.000598476,-0.0019366,2.13294,-0.00312689,-0.000787711,0.0069263,2.13296
-0.588655,-0.00313375,0.00132583,-0.00348805,2.13673,0.00899899,-0.00935987,0.0146929,2.13682
-0.592485,-0.00236661,-0.000449296,-0.00389989,2.12424,0.0103433,0.00224878,0.0176153,2.12434
-0.593659,-0.00503752,0.00251384,-0.00685567,2.12786,0.0183145,-0.00760322,0.0300897,2.12817
-0.591937,-0.00445224,-0.00281297,-0.00742531,2.12868,0.0183197,0.00719085,0.0342599,2.12904
-0.580874,-0.00523263,-0.00172873,-0.0100606,2.12597,0.025471,0.0110313,0.0402264,2.12653
-0.579202,-0.00373089,-0.00427802,-0.0101081,2.13044,0.0175134,0.0248896,0.039385,2.13102
-0.581809,-0.00499707,-0.00883498,-0.00842345,2.12605,0.0209081,0.0331639,0.0344101,2.12669
-0.582827,-0.00515445,-0.00865024,-0.00952318,2.13016,0.0154997,0.0343646,0.0370893,2.13082
-0.595967,-0.00379404,-0.0111027,-0.00630163,2.13053,0.0142931,0.0457475,0.032947,2.13132
-0.589571,0.00127452,-0.0140855,-0.00647247,2.12263,-0.00353052,0.0532672,0.0266969,2.12347
-0.593504,-0.00120563,-0.0112245,-0.00246132,2.12887,0.00696438,0.0466741,0.0153443,2.12945
-0.595718,-0.00368293,-0.0125395,-0.00327327,2.12727,0.013692,0.0546307,0.0131087,2.12805
-0.59003,-0.00126002,-0.0127127,-0.00523275,2.13497,0.00398517,0.0514738,0.0192564,2.13569
-0.587877,-0.00237552,-0.0133129,-0.00295717,2.13117,0.00918777,0.0566475,0.0121288,2.13198
-0.581526,-0.00259899,-0.0136853,-0.00575025,2.12143,0.0108539,0.0536885,0.0257722,2.1223
-0.590997,0.00130464,-0.0120314,-0.0052036,2.1354,-0.00240993,0.048334,0.0208181,2.13605
-0.582917,0.00250556,-0.0136174,-0.00552284,2.1294,-0.0118781,0.0617747,0.0211198,2.13043
-0.585165,0.00592953,-0.0156667,-0.00311703,2.12923,-0.0193685,0.0640798,0.0146819,2.13033
-0.589718,0.0047344,-0.0118498,-0.000659061,2.12758,-0.0222513,0.0540862,0.00286818,2.12839
-0.583775,0.00716461,-0.0105317,0.00304156,2.12975,-0.0353284,0.0510988,-0.011025,2.13068
-0.587923,0.00743393,-0.0118231,-0.000217015,2.12997,-0.0334497,0.0489954,0.00374952,2.1308
-0.590925,0.00744112,-0.0113909,-0.000578473,2.13023,-0.0257173,0.0522942,0.00229132,2.13103
-0.5797,0.00358203,-0.0151782,0.00333117,2.12058,-0.013931,0.0642705,-0.0088297,2.12162
-0.573875,0.00274353,-0.0172735,0.00269537,2.12289,-0.0098552,0.0739496,-0.0140447,2.12424
-0.59164,-0.000161857,-0.0161992,0.00454821,2.11989,0.0019129,0.0674037,-0.0188472,2.12105
-0.596348,0.00210114,-0.0121546,0.00566724,2.12875,-0.00647081,0.0509274,-0.0223693,2.12949
-0.591195,0.00312376,-0.0106724,0.00548345,2.12594,-0.00921524,0.046596,-0.0179871,2.12654
-0.591604,0.00161667,-0.00794458,0.00548362,2.1213,-0.0123219,0.0366012,-0.027149,2.12182
-0.584736,0.000368298,-0.00869495,0.0072968,2.13539,-0.00450168,0.0347968,-0.0348067,2.13596
-0.590168,0.000749326,-0.0074423,0.00985957,2.12976,-0.00231481,0.0362394,-0.0436544,2.13052
-0.597026,-0.00427008,-0.00875352,0.0104555,2.12429,0.0144166,0.0349323,-0.0485799,2.12518
-0.58442,-0.00370458,-0.00826515,0.012104,2.13287,0.0173546,0.0392155,-0.0526354,2.13395
-0.591856,-0.00332364,-0.00964126,0.0141204,2.13786,0.0168346,0.0406345,-0.0623127,2.13923
-0.587994,-0.00563121,-0.00654463,0.0149328,2.12959,0.0222977,0.0334174,-0.0587724,2.13078
-0.589914,-0.0081313,-0.00560552,0.014712,2.1321,0.0436839,0.0258424,-0.0676739,2.13378
-0.581708,-0.0103975,-0.000333266,0.0122768,2.13782,0.0463643,0.0106676,-0.0547048,2.13905
-0.584666,-0.0125121,-0.00187071,0.0124538,2.14569,0.0530559,0.00630249,-0.0549255,2.14705
-0.580278,-0.0130234,-0.00192236,0.0113339,2.14327,0.0589865,0.00846005,-0.0524629,2.14474
-0.580312,-0.0142501,-0.00360149,0.00957778,2.13901,0.0604348,0.0146017,-0.0467968,2.14043
-0.580874,-0.0154834,-0.00377662,0.0139037,2.13814,0.0620259,0.0159598,-0.0556707,2.13982
-0.585647,-0.0116701,-0.00355728,0.0146035,2.13719,0.0534946,0.0112412,-0.0640377,2.13884
-0.576283,-0.010877,-0.00020016,0.0153162,2.13618,0.048329,-0.000156992,-0.0678556,2.13781
-0.579304,-0.0102558,-0.00209526,0.0168937,2.13163,0.046609,0.00308207,-0.0716878,2.13334
-0.582844,-0.0114437,-0.00345657,0.0155306,2.13387,0.0451901,0.0116074,-0.0647617,2.13537
-0.586028,-0.0138905,-0.00124038,0.00964998,2.13583,0.0575424,0.00037783,-0.0448667,2.13708
-0.578185,-0.0126369,0.00201257,0.00794329,2.13322,0.0536706,-0.00961968,-0.039991,2.13429
-0.577112,-0.0118651,0.00328718,0.00804073,2.13219,0.0448584,-0.00799274,-0.0325846,2.13293
-0.586315,-0.0143008,0.00475787,0.00786035,2.13897,0.0630565,-0.0133663,-0.0373616,2.14026
-0.586852,-0.0164973,0.00538295,0.00965971,2.12761,0.0691244,-0.0206454,-0.041989,2.12925
-0.590185,-0.0167572,0.00502204,0.0102243,2.13272,0.0741794,-0.0218372,-0.0424848,2.13454
-0.588539,-0.0177377,0.00764741,0.0110972,2.1339,0.073291,-0.0278693,-0.0431333,2.13577
-0.592104,-0.0195466,0.00662051,0.00993644,2.13056,0.0798928,-0.0273262,-0.038345,2.13257
-0.580817,-0.0183101,0.00720642,0.00821846,2.12977,0.0775405,-0.0316284,-0.0372371,2.13174
-0.579204,-0.0179712,0.00609693,0.00737077,2.1307,0.0761829,-0.0315095,-0.0375161,2.13262
-0.580274,-0.0160269,0.00464288,0.0118772,2.12784,0.0623543,-0.0229956,-0.0503217,2.12947
-0.580661,-0.012951,0.00679845,0.0107519,2.12452,0.055192,-0.027921,-0.0459561,2.12591
-0.586796,-0.0130745,0.00541485,0.00890508,2.11832,0.0640657,-0.024004,-0.0338909,2.1197
-0.58817,-0.0110751,0.00337263,0.00654764,2.13069,0.0497694,-0.0138815,-0.0245995,2.13146
-0.580029,-0.016666,0.00106213,0.00766239,2.13699,0.0666454,-0.00709417,-0.0300994,2.13825
-0.588251,-0.01775,0.00359704,0.0107591,2.12211,0.0772505,-0.0105901,-0.0438908,2.124
-0.580847,-0.0181703,0.00454146,0.0073993,2.12496,0.0741861,-0.019888,-0.0342164,2.12662
-0.587741,-0.0165397,0.00470872,0.0046102,2.11965,0.0693723,-0.0240519,-0.0237852,2.12106
-0.590228,-0.0161777,0.00511574,0.00503154,2.12458,0.0660715,-0.0175185,-0.0236063,2.12581
-0.582871,-0.0148479,0.0011463,0.00627081,2.11778,0.0626951,-0.0073508,-0.0268069,2.11889
-0.587504,-0.014174,-0.00115655,0.00662947,2.12851,0.0627695,0.00121998,-0.0259104,2.12959
-0.588583,-0.0127566,-0.00287345,0.00608415,2.12423,0.0570104,0.011698,-0.0312153,2.12526
-0.586617,-0.0121475,-0.00271967,0.0047942,2.11619,0.0502388,0.0126592,-0.0172993,2.1169
-0.580218,-0.00738207,-0.0024447,0.00470977,2.11745,0.0357872,0.0131885,-0.0213836,2.1179
-0.595591,-0.00713413,-0.0033928,0.00133756,2.11927,0.028087,0.0104326,-0.0139211,2.11952
-0.581296,-0.00346077,-0.00233822,0.00175148,2.12488,0.0124268,0.011136,-0.00575497,2.12495
-0.579641,-0.000283904,-0.00180744,0.00220735,2.13332,0.00456091,0.00035277,-0.0136835,2.13337
-0.583411,0.00142946,0.000789731,0.00422513,2.12556,-0.00958707,-0.00374787,-0.0152361,2.12564
-0.5855,0.00266081,0.00204963,0.000129991,2.1324,-0.00872622,-0.0137329,-0.0040812,2.13246
-0.586727,0.00229573,0.00359746,0.00326214,2.13685,-0.0129114,-0.0170713,-0.0130867,2.13699
-0.585353,0.00162194,0.00683825,0.00448983,2.13402,-0.00890925,-0.031494,-0.0192639,2.13436
-0.59119,0.00354544,0.00655404,0.00337872,2.13111,-0.0099889,-0.026074,-0.0186378,2.13138
-0.587626,0.0028872,0.00337838,0.00596717,2.12505,-0.012108,-0.0153492,-0.0199709,2.12523
-0.583146,-0.000235079,0.00298736,0.000150502,2.1339,0.000870645,-0.0112273,-0.0075475,2.13394
-0.59049,-0.00206252,0.00150547,0.00329891,2.13121,0.00937763,-0.00747943,-0.0116181,2.13127
-0.589617,-0.00628133,0.00205227,0.00294671,2.11707,0.0255659,-0.00774129,-0.0152832,2.11729
-0.572099,-0.00419392,0.000856802,0.00498976,2.11609,0.0221969,-0.0127619,-0.0221758,2.11636
-0.585455,-0.00575506,0.00327194,0.00608115,2.12455,0.024678,-0.0187637,-0.0274331,2.12495
-0.59149,-0.00711341,0.00528143,0.00769666,2.12163,0.0297734,-0.02063,-0.0368736,2.12226
-0.593961,-0.00653704,0.00549684,0.00865381,2.12497,0.0252812,-0.0234213,-0.0375895,2.12558
-0.583911,-0.00555828,0.00305202,0.00764609,2.12508,0.0216591,-0.0109981,-0.0350841,2.12551
-0.586789,-0.00247233,0.0055283,0.00295281,2.12518,0.0123328,-0.0232797,-0.0163739,2.1254
-0.586007,-0.00214994,0.00398587,0.00516552,2.11757,0.00634524,-0.0171865,-0.0256435,2.1178
-0.587329,0.00119368,0.0042904,0.00554306,2.11478,-0.00439301,-0.0183372,-0.0214772,2.11497
-0.589173,0.00238359,0.00329132,0.00533848,2.11672,-0.00558957,-0.0069478,-0.0238701,2.11687
-0.585278,0.00427252,0.00404604,0.00488952,2.12433,-0.0210437,-0.0104637,-0.0188696,2.12454
-0.583346,0.00477188,0.00236304,0.00453395,2.12474,-0.0203914,-0.00906237,-0.0188144,2.12494
-0.596162,0.00399791,0.0016306,0.0022766,2.11673,-0.0224229,-0.00547845,-0.0121953,2.11689
-0.593057,0.00367384,0.00270459,0.00537078,2.12218,-0.0125812,-0.0136963,-0.0240579,2.12239
-0.591337,0.002535,0.00372362,0.00376007,2.12012,-0.00481061,-0.0140363,-0.0168869,2.12023
-0.58063,-0.000629621,0.00378043,0.00292805,2.11909,0.00717757,-0.0156582,-0.0155154,2.11921
-0.586301,-0.00117771,0.00470172,0.00215598,2.11833,0.00337194,-0.0238088,-0.00928854,2.11849
-0.580765,-0.00243331,0.00338555,0.00184382,2.12764,0.00964618,-0.0163162,-0.00458222,2.12773
-0.583741,-0.00261952,0.00523746,0.0039689,2.12354,0.01137,-0.0202301,-0.0127651,2.12371
-0.592633,-0.00295666,0.000733998,0.00247227,2.11879,0.0162783,-0.00638689,-0.00990817,2.11888
-0.584296,-0.00203749,0.000176016,0.000952528,2.12561,0.00842626,-0.00403003,0.00085591,2.12563
-0.585623,-0.00131396,0.000228934,-0.000946491,2.12119,0.0018351,-0.00976415,0.00570106,2.12122
-0.586957,-0.000100601,0.00125712,-0.00310203,2.12448,0.00303045,-0.0105802,0.0125802,2.12455
-0.588461,-0.0010972,0.00183211,-0.00673153,2.12291,0.00229063,-0.00978701,0.0282033,2.12312
-0.58751,0.000874973,0.000182465,-0.00565595,2.12752,-0.00281399,-0.00162597,0.0295306,2.12773
-0.58823,0.000350672,0.00108382,-0.00725347,2.11961,0.000108724,-0.00225078,0.0325212,2.11986
-0.586737,-0.00209026,0.000669588,-0.00587734,2.12611,0.00799445,-0.00698925,0.0260234,2.12629
-0.583897,-0.00310116,0.0032859,-0.00470803,2.13491,0.00514231,-0.0147038,0.0198099,2.13506
-0.594324,0.00210863,0.00271051,-0.00610043,2.13771,-0.00656575,-0.0130416,0.0291771,2.13796
-0.585096,0.000240077,0.00251059,-0.00656532,2.12108,0.00489461,-0.0151774,0.0315088,2.12137
-0.58889,0.000541958,0.00395542,-0.00643262,2.1202,0.000178744,-0.0160506,0.0283269,2.12045
-0.594186,-0.00230595,0.00594811,-0.00719281,2.12752,0.0108219,-0.023977,0.0304403,2.1279
-0.589311,-0.00377428,0.00348633,-0.00763499,2.12797,0.0198053,-0.0193189,0.0320397,2.12839
-0.587109,-0.00507635,0.000211133,-0.00626838,2.12397,0.0194613,-0.00873557,0.0285399,2.12427
-0.573942,-0.006919,0.00218239,-0.00445089,2.1221,0.0336854,-0.00424711,0.0188173,2.12245
-0.581652,-0.00801134,0.00480511,-0.00306633,2.12936,0.0379382,-0.015195,0.0179126,2.12982
-0.589315,-0.00797318,0.00354376,-0.00219564,2.1308,0.0370143,-0.0155125,0.0117241,2.13121
-0.597474,-0.00701262,0.00213988,-0.00430921,2.13442,0.0339876,-0.0124144,0.0200575,2.13482
-0.585585,-0.00595911,0.00241836,-0.00348486,2.13828,0.0226072,-0.0133488,0.0171953,2.13851
-0.583037,-0.00495831,0.00242791,-0.00856038,2.13887,0.0246582,-0.0108201,0.0338503,2.13931
-0.588401,-0.00395752,0.00187082,-0.00514454,2.14315,0.0164044,-0.0104134,0.0223553,2.14335
-0.582516,-0.0064031,-0.00275824,-0.00648611,2.13753,0.027996,0.0154097,0.026115,2.13793
-0.584902,-0.00978062,-0.00210191,-0.00687286,2.1384,0.0327839,0.00822436,0.0332274,2.13893
-0.600587,-0.00708342,-0.00329546,-0.00936053,2.13172,0.0293372,0.0148493,0.0416952,2.13238
-0.583439,-0.00628143,-0.00459509,-0.0109995,2.13268,0.0305675,0.0204071,0.0458571,2.13349
-0.588831,-0.0059738,-0.00521768,-0.00729454,2.1382,0.0237842,0.0233382,0.0281995,2.13864
-0.589119,-0.00494169,-0.00698245,-0.0080114,2.13417,0.0189581,0.0331657,0.0335674,2.13478
-0.589435,-0.00253062,-0.00621141,-0.0117242,2.13827,0.0128871,0.0275721,0.0448044,2.13895
-0.601873,-0.00817421,-0.00435554,-0.00864751,2.14499,0.0335409,0.0209675,0.0371605,2.14568
-0.591538,-0.00730919,-0.00323877,-0.00841471,2.13777,0.0250172,0.0181252,0.0324794,2.13824
-0.584813,-0.00650404,-0.00511749,-0.00622609,2.14156,0.0267721,0.0232421,0.035263,2.14215
-0.59584,-0.00641078,-0.00542344,-0.00777625,2.13619,0.0303449,0.0254251,0.0318573,2.1368
-0.584731,-0.00411969,-0.00508554,-0.00610504,2.12872,0.0260566,0.0241466,0.0279998,2.1292
-0.587967,-0.00507173,-0.00232228,-0.00328219,2.12987,0.0223223,0.00939404,0.017442,2.13007
-0.586993,-0.00302471,-0.00170855,-0.000640776,2.12458,0.013304,0.00299091,0.00442228,2.12463
-0.587347,0.00260104,0.000915108,-0.00474756,2.13269,-0.0102653,-0.00436141,0.0223581,2.13284
-0.58857,0.0022226,-0.00247179,-0.0075405,2.12545,-0.00514758,0.00462994,0.0327814,2.12572
-0.588173,0.00190332,-0.00327663,-0.00588144,2.14361,-0.00684058,0.0187252,0.0251315,2.14385
-0.590277,0.00244659,-0.0036767,-0.00701128,2.13908,-0.0135679,0.0159884,0.0344611,2.13946
-0.586832,0.0036747,-0.00277732,-0.00899613,2.13253,-0.0136069,0.0135358,0.0412764,2.13301
-0.593279,0.00151145,-0.00102149,-0.00796256,2.13749,-0.0101565,0.00672628,0.0345481,2.1378
-0.589398,0.00537992,0.00250974,-0.00412553,2.13072,-0.0165135,-0.00719596,0.0176315,2.13087
-0.582306,0.00414632,0.00322165,-0.00726259,2.14058,-0.0166172,-0.0142961,0.0315912,2.14092
-0.58568,0.0031296,0.00559093,-0.00391871,2.13934,-0.0149213,-0.0199595,0.0182067,2.13957
-0.582508,0.00109001,0.00203929,-0.00634144,2.13237,-0.00617794,-0.0140554,0.0197485,2.13251
-0.584393,0.00345705,0.00073863,-0.00268165,2.14737,-0.00921416,-0.00972707,0.00906004,2.14743
-0.587011,0.00269761,0.00218436,-0.000709441,2.14586,-0.0135228,-0.00564013,0.00228915,2.14591
-0.583481,0.00145912,0.00428273,-0.000748758,2.14016,-0.00853383,-0.0138777,0.000427644,2.14022
-0.590947,-0.000960075,0.00317767,-0.00119901,2.14167,0.00599508,-0.0138871,0.00599546,2.14173
-0.581694,-0.00388488,0.00415969,-0.00241267,2.14503,0.0120124,-0.0149962,0.010916,2.14515
-0.597989,-0.00214881,0.00269714,0.000357599,2.14039,0.011671,-0.0111498,-0.000483168,2.14046
-0.580658,-0.00307449,0.000910811,0.00127361,2.14888,0.0121546,-0.00785986,-0.000559261,2.14892
-0.585306,-0.00103199,0.00132052,-0.000536303,2.1542,0.00127266,-0.00649768,-0.00337549,2.15421
-0.577262,-0.00350962,0.000918572,-0.000556839,2.14202,0.0166092,-0.00675505,-0.00156891,2.1421
-0.589956,-0.00329683,0.00014143,0.00179989,2.14263,0.0119339,-0.00512134,-0.00267979,2.14267
-0.5845,0.000240016,4.04573e-05,-0.00159141,2.14231,0.00147392,0.00056124,0.00829488,2.14233
-0.590723,0.00132731,-0.000126601,0.000840402,2.14313,-0.00417561,0.00212154,-0.00209547,2.14314
-0.584744,0.00156705,-0.00234007,-0.000208496,2.14911,-0.0127725,0.00671137,-0.00404069,2.14917
-0.588244,0.002115,-0.00245123,0.00110768,2.14094,-0.0103829,0.0142629,-0.00432455,2.14102
-0.597833,3.23655e-05,-0.000566028,0.00382826,2.1354,-0.00170608,0.0031823,-0.0132258,2.13544
-0.579379,-0.000379058,-0.000374354,0.00483282,2.13559,-0.000440859,0.00191904,-0.0165589,2.13566
-0.592082,-0.000991056,-0.000751967,0.00377585,2.13401,-0.00153782,0.0068842,-0.0172202,2.13409
-0.587374,0.000660841,0.000930364,0.00356532,2.13492,-0.00188122,-0.00405188,-0.015139,2.13497
-0.603622,-0.00104307,0.00250722,0.00494851,2.13996,0.00670805,-0.00282857,-0.0200568,2.14007
-0.575974,-0.0033736,-0.00205015,0.00705309,2.14406,0.0158422,0.00851029,-0.0250983,2.14428
-0.585984,-0.00425907,-0.000739907,0.00569354,2.12966,0.0166787,-7.76054e-05,-0.0245676,2.12987
-0.579048,-0.00327383,0.000549944,0.00990387,2.13021,0.00998223,-0.00468938,-0.0324447,2.13048
-0.581741,-0.00208818,-0.0014032,0.00943139,2.13059,0.00545772,0.000370615,-0.0407781,2.13099
-0.588771,-0.00597082,-0.000540015,0.00717835,2.13379,0.0231733,0.00386869,-0.0288015,2.13411
-0.584154,-0.00365001,-0.00139957,0.00700065,2.13577,0.0120456,0.00663448,-0.0323324,2.13606
-0.582881,-0.00126111,0.000753456,0.00989817,2.13487,0.00882605,0.00205563,-0.0449432,2.13537
-0.587495,6.36298e-05,0.000915737,0.011058,2.13756,0.000296382,-0.00611363,-0.0443405,2.13803
-0.583075,-0.000278994,0.00463645,0.00569548,2.12837,-0.00201823,-0.0140948,-0.0313933,2.12865
-0.587825,0.000155019,0.00246578,0.00368609,2.12405,-0.0025318,-0.00989008,-0.0221841,2.12419
-0.583805,-0.0007695,0.00384756,0.00667253,2.13141,-0.00106942,-0.0148399,-0.0327973,2.13171
-0.586796,0.00274466,0.00505812,0.0103415,2.13528,-0.0141009,-0.0253435,-0.0394747,2.13584
-0.581518,0.00212272,0.00849278,0.00889035,2.13922,-0.00711416,-0.0375595,-0.0428069,2.13999
-0.586006,0.000371528,0.008853,0.0067621,2.14413,-0.007857,-0.041468,-0.0303817,2.14477
-0.581065,0.000996897,0.0116897,0.00564136,2.13284,-0.00364817,-0.0496117,-0.0264216,2.13359
