tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.578307,0.0129187,-0.0163331,0.00518156,2.14705,-0.0543096,0.0652077,-0.0191509,2.14881
-0.583865,0.00978215,-0.0125738,0.00348112,2.15286,-0.0438159,0.0586213,-0.0138576,2.15415
-0.58419,0.0098733,-0.0141738,0.00351218,2.14607,-0.0399346,0.0611207,-0.0174578,2.14738
-0.582184,0.0104451,-0.0120361,0.00381604,2.15025,-0.0456583,0.0497168,-0.0163012,2.15137
-0.581316,0.0103869,-0.0130441,0.00260728,2.15259,-0.0470112,0.0557877,-0.0082988,2.15384
-0.5777,0.0105256,-0.0129943,0.00205246,2.14872,-0.0455701,0.0547439,-0.0114287,2.14993
-0.587758,0.00820732,-0.0127433,4.99091e-05,2.14677,-0.0406951,0.0554555,0.00235614,2.14787
-0.596582,0.0050839,-0.014688,-0.00317517,2.14839,-0.0211985,0.061041,0.0167769,2.14943
-0.579997,0.00497877,-0.0172538,-0.00513142,2.13957,-0.0248539,0.0716781,0.0238511,2.14105
-0.587512,0.00349481,-0.0156822,-0.00530848,2.13506,-0.0142734,0.065709,0.0260234,2.13628
-0.58431,0.0038358,-0.0161373,-0.00711637,2.14238,-0.0131054,0.0672634,0.0360533,2.14378
-0.598907,0.00178504,-0.0142185,-0.00768872,2.13879,-0.00774964,0.0633726,0.0316577,2.13998
-0.592787,0.00433255,-0.013747,-0.00480937,2.13979,-0.0128475,0.0613842,0.026143,2.14087
-0.583434,0.00715968,-0.0156993,-0.00527051,2.14434,-0.0312129,0.0608764,0.0210874,2.14553
-0.585907,0.0099363,-0.0166227,-0.00215791,2.13569,-0.0401952,0.0692501,0.00849098,2.13721
-0.5863,0.00789735,-0.0163078,-0.00120696,2.13423,-0.037719,0.068611,0.00121305,2.13567
-0.581342,0.0108619,-0.0170077,0.000808685,2.13327,-0.0460026,0.0726741,-0.00151241,2.13501
-0.589814,0.010273,-0.0155958,-0.00198314,2.13582,-0.0415763,0.0634636,0.00386381,2.13717
-0.587127,0.0106546,-0.0143231,-0.00180963,2.13633,-0.0436336,0.0643451,0.00656074,2.13775
-0.589184,0.00966036,-0.0146331,-0.00283016,2.14569,-0.0378842,0.0606336,0.0100569,2.14691
-0.590107,0.00723493,-0.013719,-0.00263732,2.14023,-0.0324008,0.0582749,0.00946183,2.14129
-0.58399,0.0085832,-0.0157114,-0.000444236,2.13431,-0.0330117,0.0657283,-0.00152965,2.13557
-0.583296,0.00799852,-0.0177005,0.000542069,2.1387,-0.0319247,0.0735094,-0.00272237,2.1402
-0.579302,0.00894089,-0.0148667,-0.00112402,2.14039,-0.0371232,0.0671598,0.00496104,2.14177
-0.579615,0.00829862,-0.0141203,-0.00128291,2.14862,-0.041657,0.0597061,0.00447342,2.14986
-0.574682,0.0060455,-0.0113241,-0.00257466,2.14886,-0.0305232,0.0525297,0.0112313,2.14975
-0.583727,0.00683265,-0.0141741,-0.00280677,2.14298,-0.029336,0.0541519,0.0086798,2.14388
-0.58835,0.00962774,-0.0144936,-0.00140757,2.14609,-0.0357382,0.0589565,0.00551219,2.14721
-0.584219,0.00700684,-0.0151796,-0.00417218,2.13666,-0.0256032,0.0646351,0.0133404,2.13783
-0.586868,0.00629952,-0.0164306,-0.00238869,2.13851,-0.0344555,0.0664509,0.00861815,2.13983
-0.581244,0.00738584,-0.0161269,-0.000541814,2.14581,-0.0359727,0.0656219,0.00434331,2.14712
-0.585805,0.00945813,-0.0148995,0.00293085,2.1426,-0.0339359,0.0651015,-0.0124155,2.14389
-0.58171,0.00511015,-0.0161936,0.00152829,2.14488,-0.0186028,0.0673467,-0.00335514,2.14602
-0.589587,0.00202499,-0.0150157,0.00294359,2.14218,-0.010343,0.0646544,-0.00727534,2.14319
-0.582457,-0.00158869,-0.0129537,0.00184727,2.14473,0.00388544,0.0545143,-0.0124861,2.14547
-0.583288,0.0022699,-0.0133848,0.0025786,2.14614,-0.00611686,0.055783,-0.011279,2.1469
-0.59877,0.00188957,-0.0093943,0.00193006,2.14967,-0.00324694,0.0421438,-0.00984045,2.1501
-0.589749,-0.000748776,-0.0113259,0.00341313,2.14946,0.00471241,0.0438545,-0.0143309,2.14996
-0.587692,0.00125876,-0.00829148,0.00537042,2.15833,-0.00819897,0.0361972,-0.0216402,2.15876
-0.581943,0.0017056,-0.00706888,0.00481905,2.15159,-0.00727735,0.0231668,-0.0161611,2.15179
-0.581365,0.000774603,-0.00833583,0.00333993,2.1486,-0.00532486,0.0319811,-0.0170533,2.14892
-0.586665,0.000930388,-0.00718475,0.00411948,2.15442,-0.011111,0.0260793,-0.0148055,2.15465
-0.583317,0.00278617,-0.00425178,0.00247853,2.15197,-0.0155748,0.0257499,-0.0120854,2.15221
-0.584986,0.0026519,-0.0060228,0.00365245,2.14301,-0.0103078,0.0291601,-0.0153242,2.14329
-0.582697,-0.000611934,-0.00599049,0.00540381,2.14661,-0.00366528,0.0294125,-0.023236,2.14694
-0.585579,-0.000799795,-0.00557246,0.00220081,2.15367,-0.000927363,0.0256205,-0.00774221,2.15383
-0.591776,-0.000985783,-0.00431079,0.00599181,2.14697,0.0049706,0.0189725,-0.0215691,2.14717
-0.58275,0.00123656,-0.00604158,0.00828285,2.15246,0.00119353,0.0264836,-0.0323877,2.15287
-0.582739,-0.000157341,-0.00362161,0.00516944,2.15136,0.00727459,0.0202215,-0.0248614,2.15161
-0.579536,0.000278068,-0.00295778,0.00467703,2.15175,-0.00216995,0.011536,-0.0164769,2.15184
-0.589009,0.00045376,-0.00406772,0.0022944,2.15578,-0.00440576,0.0198063,-0.0133727,2.15591
-0.570217,0.00334957,-0.00576359,0.00222057,2.15355,-0.0100338,0.0232515,-0.00715758,2.15371
-0.582614,0.000247404,-0.00510319,0.00197342,2.15758,-0.00301889,0.026143,-0.0126594,2.15778
-0.589429,-0.000131879,-0.00562089,0.00171633,2.1509,-0.00208443,0.0261625,-0.00924553,2.15108
-0.579339,-0.00127521,-0.00322978,0.00312306,2.1514,0.00200788,0.0166704,-0.0158,2.15152
-0.583207,-0.000544768,-0.00644791,0.00437895,2.15389,0.00131409,0.0259449,-0.0145802,2.1541
-0.584684,-0.0038223,-0.00595091,0.00452828,2.15575,0.00928044,0.0191965,-0.0134342,2.15589
-0.578372,-0.00389445,-0.00427021,0.00339032,2.14286,0.0126715,0.0187228,-0.0150255,2.14303
-0.576799,-0.00472189,-0.00550304,0.00356278,2.13878,0.0183004,0.0204687,-0.0117986,2.13899
-0.58093,-0.00166111,-0.00363615,0.00685144,2.14314,0.00609785,0.0127112,-0.0245433,2.14333
-0.583065,-0.00225309,-0.00325806,0.00544005,2.14543,0.00669023,0.0130935,-0.0209085,2.14558
-0.582081,-0.000957837,-0.00352731,0.00705917,2.13982,0.00249648,0.011168,-0.0310641,2.14007
-0.589495,-0.0038556,-0.00255837,0.00610525,2.14178,0.0141801,0.0109978,-0.0302053,2.14206
-0.584609,-0.00643583,0.000765247,0.00351253,2.14327,0.0260072,0.000749212,-0.0164738,2.14349
-0.588301,-0.00617603,0.000884692,0.00440228,2.13344,0.0290015,-0.00637256,-0.0182105,2.13373
-0.580489,-0.00436856,0.00125139,0.00554113,2.13721,0.0186086,-0.00804995,-0.0222825,2.13742
-0.58915,-0.00138644,0.00129733,0.00490732,2.14879,0.00599204,-0.00426339,-0.0182985,2.14888
-0.594607,-0.00123862,0.0013015,0.00726761,2.14244,0.00315472,-0.00979753,-0.0290173,2.14266
-0.580166,-0.000813506,0.00256054,0.00708496,2.14334,-0.000944797,-0.0078374,-0.0288497,2.14355
-0.595119,-0.00473596,0.00169316,0.00975072,2.14472,0.0228481,-0.00197458,-0.0423987,2.14526
-0.591636,-0.00624121,0.0014148,0.00909754,2.14078,0.0201207,-0.00178893,-0.0367487,2.14119
-0.59025,-0.00330165,-0.000381402,0.00751226,2.14177,0.0133173,0.000297049,-0.0317266,2.14205
-0.593049,0.000682159,0.00394048,0.00743988,2.1408,0.0068785,-0.0151034,-0.0321265,2.14111
-0.579088,-0.00233839,0.00364119,0.0072624,2.14831,0.0111814,-0.0144621,-0.0260568,2.14855
-0.592694,-0.00158791,0.00816536,0.00632076,2.14422,0.00687222,-0.0267383,-0.0325134,2.14464
-0.581871,-0.000907614,0.0040181,0.00511752,2.13973,0.00551357,-0.0182239,-0.0196695,2.1399
-0.584401,-0.00153293,-0.000779594,0.00769044,2.1464,0.00745447,-0.00100789,-0.0330024,2.14666
-0.59108,0.000778534,0.00301884,0.00867494,2.14447,5.93578e-07,-0.0128558,-0.0382784,2.14485
-0.582082,-0.000361158,0.00470685,0.0100266,2.14545,-0.00031503,-0.015481,-0.0423315,2.14592
-0.58785,0.000358213,0.00747203,0.00710442,2.15189,0.00431061,-0.0340259,-0.0332989,2.15242
-0.58411,-0.000761436,0.00949899,0.00473119,2.1444,0.00421273,-0.0380939,-0.0211867,2.14485
-0.577974,-0.000927107,0.00839055,0.00592913,2.14656,0.00811518,-0.0342501,-0.0302677,2.14706
-0.585056,0.00100472,0.0107464,0.00823815,2.15314,0.000501045,-0.0430633,-0.0293109,2.15377
-0.587456,-0.00321043,0.00741709,0.00758097,2.15134,0.0121308,-0.0281269,-0.0316847,2.15179
-0.586897,-0.00263264,0.00771599,0.00869254,2.15738,0.0103211,-0.0337423,-0.0416361,2.15807
-0.585363,-0.00295355,0.0045596,0.0126739,2.14713,0.0172125,-0.0278261,-0.0534586,2.14804
-0.591233,-0.00275938,0.004277,0.0140102,2.14482,0.0100897,-0.016401,-0.0569635,2.14567
-0.584697,-0.00198792,0.00415029,0.0136184,2.15088,0.0136496,-0.0166456,-0.0589567,2.1518
-0.591439,-0.00546411,0.00238384,0.0132747,2.14525,0.021371,-0.00812842,-0.0514838,2.14599
-0.583136,-0.0073781,0.00293271,0.0138934,2.13604,0.0331117,-0.0141042,-0.0626233,2.13726
-0.579274,-0.00566287,0.00646266,0.0133959,2.14328,0.0173276,-0.0356455,-0.0553622,2.14436
-0.58307,-0.00273985,0.00717808,0.00745257,2.14887,0.00934388,-0.0348568,-0.0384764,2.14952
-0.582874,-0.00148235,0.00788162,0.00897864,2.15059,0.00861154,-0.0337559,-0.0383641,2.15121
-0.590562,-0.0018554,0.0121013,0.00810726,2.15274,0.00662323,-0.0447033,-0.0392944,2.15357
-0.586676,-0.00127145,0.0105583,0.00923527,2.14772,0.00832206,-0.0446372,-0.0363645,2.1485
-0.585787,-0.00232964,0.00879455,0.00601912,2.14276,0.0102438,-0.0420417,-0.0261992,2.14336
-0.585746,0.000174312,0.00922434,0.00918373,2.14304,0.00196448,-0.0474459,-0.0332862,2.14382
-0.577186,-0.00331757,0.0093317,0.00716388,2.14271,0.010447,-0.0412159,-0.0298832,2.14334
-0.582017,-0.00275598,0.00590029,0.00708327,2.14357,0.00750634,-0.0261632,-0.0288322,2.14394
-0.583468,-0.00306463,0.00928378,0.00803764,2.14649,0.00936635,-0.036809,-0.0281806,2.14701
-0.584361,-0.00291773,0.00854142,0.00825325,2.14989,0.0104722,-0.0376029,-0.0341714,2.15052
-0.589689,-0.00321558,0.00575419,0.00835473,2.1347,0.0176529,-0.0312654,-0.0392421,2.13537
-0.577008,-0.00406563,0.00863077,0.00899541,2.13886,0.0188669,-0.0376156,-0.0314969,2.13951
-0.590129,-0.00220641,0.0103165,0.00591186,2.14211,0.00622594,-0.0439383,-0.026355,2.14274
-0.586876,-0.000742791,0.00962935,0.00758065,2.15009,0.000973429,-0.03799,-0.0282815,2.15061
-0.586085,-0.00114485,0.0107151,0.00255247,2.14689,0.00684778,-0.0486402,-0.010341,2.14748
-0.596227,0.000416979,0.0135362,0.00241403,2.14591,0.000863434,-0.059143,-0.0133571,2.14677
-0.580525,-0.00064152,0.0165436,0.00382313,2.15157,0.00690207,-0.0710158,-0.0140691,2.15279
-0.586435,-0.0022882,0.015345,0.00344493,2.14589,0.00776876,-0.0640579,-0.0202785,2.14696
-0.591865,-0.000566492,0.0131324,0.0025955,2.15035,0.00531238,-0.0533242,-0.0105723,2.15104
-0.596161,-0.000773046,0.0138371,0.00318297,2.14462,0.000342906,-0.0558824,-0.00897316,2.14537
-0.575844,-5.75665e-05,0.0135767,0.00169219,2.14281,-0.000329824,-0.0569143,-0.00137308,2.14356
-0.587554,4.06052e-05,0.0155727,-0.000129866,2.14666,0.00113519,-0.0629215,-0.000371422,2.14758
-0.592118,0.00176825,0.0124432,0.00191737,2.14434,-0.00597434,-0.0537826,-0.00672077,2.14503
-0.574462,-0.000851439,0.00966757,0.000247774,2.14146,0.000927141,-0.0378363,-0.00459316,2.1418
-0.585622,7.45311e-05,0.00800734,-0.00156355,2.14942,-0.00174364,-0.0357108,0.00464671,2.14973
-0.587951,-0.000298124,0.00719583,-0.00270073,2.15206,0.00181522,-0.0351971,0.00904285,2.15236
-0.587352,0.00159032,0.00578843,-0.00609071,2.14536,-0.0110553,-0.0167312,0.0292479,2.14565
-0.586633,0.005255,0.00301388,-0.000931383,2.1523,-0.020523,-0.0139481,0.00208603,2.15245
-0.58374,0.00215862,0.00312156,0.000962691,2.15557,-0.00512428,-0.0127771,-0.00611115,2.15562
-0.583229,0.00370768,0.00332162,0.00544201,2.15358,-0.0181031,-0.0189218,-0.0206477,2.15384
-0.586511,0.00448943,0.0011547,0.00479861,2.14197,-0.0157928,-0.00197249,-0.0133895,2.14207
-0.581121,0.0051812,0.00203476,0.00325904,2.13852,-0.0167255,-0.000437453,-0.0135937,2.13863
-0.580627,0.000412675,-0.00197918,0.0044467,2.14611,-0.00294578,0.0133985,-0.019322,2.14624
-0.584552,-0.000458548,-0.00190653,0.00490927,2.14925,-0.00168734,0.00741222,-0.0201483,2.14936
-0.58298,0.0011054,0.00244566,-6.68572e-05,2.15527,-0.00530575,0.00205747,-0.00515585,2.15529
-0.590027,0.000365229,0.00172181,-0.00264143,2.1487,0.000958407,-0.00462644,0.013301,2.14875
-0.593406,-0.00160691,0.0032501,-0.00182921,2.1498,0.00887757,-0.0112077,0.00954436,2.14987
-0.585493,0.000463562,0.00357091,-0.00115495,2.1526,0.00330519,-0.0161259,0.00175039,2.15266
-0.589669,-4.5631e-05,0.00492432,0.00317259,2.14809,0.00436945,-0.0210237,-0.0130308,2.14824
-0.58871,0.00247924,0.00810797,0.00376262,2.14029,-0.00506159,-0.0250882,-0.0128543,2.14048
-0.587614,0.0037889,0.00763767,0.0032458,2.14768,-0.0167373,-0.0351558,-0.0156351,2.14809
-0.583395,0.00334003,0.01157,0.00242328,2.14438,-0.0112069,-0.0420892,-0.0105925,2.14484
-0.578991,0.000500555,0.0108078,-3.45903e-05,2.1508,-0.00410366,-0.0459846,0.000239928,2.15129
-0.589081,0.00596643,0.0122506,0.00190523,2.15786,-0.0200212,-0.0549592,-0.0046766,2.15866
-0.582233,0.00536438,0.0126384,0.00265456,2.14948,-0.0209803,-0.0583056,-0.00997967,2.15039
-0.59258,-0.000135862,0.0124311,0.00251473,2.14331,-0.00867587,-0.0569076,-0.00701863,2.14409
-0.576978,0.000377223,0.0154773,0.00182099,2.13957,-0.00166577,-0.0621695,-0.0121611,2.1405
-0.571755,0.00172151,0.0106331,0.000970528,2.1484,-0.00983329,-0.0464831,-0.00188979,2.14893
-0.587621,0.00421085,0.0111928,0.00535587,2.14173,-0.0180647,-0.048689,-0.0217571,2.14247
-0.587131,0.00509439,0.00879837,0.00516446,2.14504,-0.0201354,-0.0392055,-0.0221054,2.1456
-0.58318,0.00448722,0.0100151,0.00249895,2.14771,-0.0152373,-0.0420202,-0.0164004,2.14824
-0.578654,0.00456435,0.0128762,0.00915839,2.14455,-0.015585,-0.0510568,-0.0347929,2.1455
-0.594606,0.00152564,0.0123812,0.00444469,2.14536,-0.00794723,-0.0519767,-0.0219921,2.14612
-0.589486,0.00243316,0.0106844,0.00748789,2.15372,-0.0120798,-0.0447744,-0.0336958,2.15449
-0.579854,0.00180687,0.00828794,0.00683528,2.14913,-0.00705387,-0.0344575,-0.0310236,2.14964
-0.581651,0.000937743,0.00729101,0.00604486,2.14415,-0.00337771,-0.0288112,-0.0262985,2.1445
-0.587114,-0.000993045,0.00833992,0.00735063,2.14616,-0.00149924,-0.0329411,-0.0262997,2.14657
-0.588961,0.00106251,0.00569426,0.00500958,2.15167,-0.00325484,-0.0279874,-0.0198771,2.15195
-0.581102,0.00262172,0.00799022,0.00235533,2.15321,-0.0115277,-0.0321776,-0.011414,2.15351
-0.580856,0.000903202,0.00709242,0.00214017,2.15301,-0.00817823,-0.0281333,-0.00804715,2.15323
-0.586159,0.00377643,0.00660514,0.00218195,2.14195,-0.013536,-0.0253879,-0.0130488,2.14219
-0.589384,0.004023,0.00777426,0.000892954,2.14347,-0.0116063,-0.0327206,-0.00729659,2.14376
-0.58749,0.00153105,0.00608454,-0.00131412,2.14535,-0.00512265,-0.0263436,0.00584639,2.14552
-0.586158,0.00115334,0.00604185,-0.000473367,2.14627,-0.0040661,-0.030055,0.0070977,2.14649
-0.586557,-0.000118035,0.00480726,-0.00148809,2.13645,-0.00281344,-0.0190277,0.0055803,2.13655
-0.594022,-0.000433433,0.00521893,-0.00140625,2.13725,0.00432786,-0.0195588,0.0073623,2.13736
-0.583813,-0.000604742,0.00550247,-0.000611134,2.14129,0.00343,-0.0219212,0.00699627,2.14141
-0.586179,-9.72792e-05,0.0021899,-0.00325286,2.14118,-0.00129687,-0.0112025,0.00807358,2.14123
-0.582449,-1.13717e-05,0.0041604,-0.00371497,2.14235,-0.00120209,-0.0162337,0.0176963,2.14248
-0.58069,-0.00129628,0.000426632,-0.00157717,2.14553,-0.00345005,-0.0026086,0.0063783,2.14554
-0.590863,0.00116355,-0.00273082,5.22435e-05,2.14006,-0.00839226,0.0055715,-0.0016816,2.14009
-0.587136,0.00649506,-0.00171537,0.000333201,2.1362,-0.0229522,0.00455907,0.00131057,2.13633
-0.585456,0.00462573,-0.000535833,0.00395008,2.1541,-0.0187919,-0.000940144,-0.0141255,2.15423
-0.582811,0.00481742,-0.00246836,0.00557017,2.15054,-0.0259064,0.00769979,-0.023788,2.15084
-0.582147,0.0124255,0.00177514,0.00410722,2.14745,-0.048756,-0.000903718,-0.0156193,2.14806
-0.585885,0.0128557,-0.00164628,0.00163895,2.15046,-0.0567605,0.00407337,-0.00950754,2.15123
-0.582155,0.0138651,0.00045752,0.000641839,2.14081,-0.0582078,0.000639645,-0.0033929,2.1416
-0.587147,0.0161958,0.000771833,0.00376482,2.14343,-0.0692813,-0.00396607,-0.0133812,2.1446
-0.582666,0.0177352,-0.00125781,0.00330688,2.14344,-0.0742736,0.00338151,-0.0173396,2.1448
-0.587705,0.0175112,-0.00316015,0.00249948,2.13839,-0.0742234,0.0172585,-0.0104064,2.13977
-0.588939,0.0202889,-0.00763161,0.00487875,2.14227,-0.0874314,0.029841,-0.0198915,2.14436
-0.582784,0.02086,-0.00545285,0.00611567,2.14136,-0.0901381,0.0245605,-0.0233262,2.14353
-0.57852,0.0204823,-0.00532113,0.00404994,2.14196,-0.0857485,0.0231239,-0.0176992,2.14387
-0.59116,0.021172,-0.00141258,0.00215773,2.14238,-0.0883385,0.0114941,-0.0131749,2.14428
-0.591257,0.0218531,-0.00339487,0.000607448,2.14249,-0.0903724,0.0161605,-0.00635107,2.14447
-0.585823,0.0197392,-0.00668176,0.00274741,2.14088,-0.0842532,0.0248279,-0.00530267,2.14269
-0.583678,0.0182582,-0.00275174,0.000512278,2.14594,-0.0817065,0.00972046,-0.00284537,2.14752
-0.582893,0.0166095,-0.0022506,0.000717315,2.14315,-0.0750465,0.00730834,0.00277491,2.14448
-0.586028,0.0143841,-0.003103,-0.00169231,2.14046,-0.0629262,0.0168011,0.00435822,2.14145
-0.579008,0.011343,-0.00066531,-0.000493164,2.13328,-0.0471597,-0.00118987,0.00323402,2.1338
-0.584294,0.0117495,0.00168477,0.000670542,2.14456,-0.047658,-0.00760919,-0.000607582,2.1451
-0.581933,0.0130016,0.00147591,-0.00113265,2.1371,-0.0557909,-0.00338446,0.00366231,2.13784
-0.586413,0.00999504,0.00170773,-0.00403631,2.13767,-0.0456771,-0.00920001,0.0225946,2.13829
-0.583376,0.00957775,-0.00118362,-0.00384688,2.14144,-0.0450252,0.00573096,0.0217103,2.14203
-0.586643,0.0105216,-0.0015354,-0.00544495,2.15223,-0.042352,0.00519155,0.0203277,2.15275
-0.585044,0.0124529,-0.00388745,-0.00177819,2.14555,-0.050843,0.00910607,0.000288964,2.14617
-0.582863,0.0116019,0.000214299,-0.00237555,2.1442,-0.047857,0.0016385,0.00457575,2.14474
-0.584837,0.0115561,-0.000343308,0.000992579,2.14014,-0.0485922,0.00804568,-0.00476835,2.14071
-0.583668,0.00910242,-0.00315079,0.00173185,2.1518,-0.0412823,0.0110829,-0.00392826,2.15223
-0.590144,0.00758292,0.00114324,0.000442139,2.14552,-0.0345368,0.00449426,0.000338486,2.1458
-0.58031,0.00588394,-0.0025531,8.87976e-05,2.1445,-0.028123,0.0108319,0.000307327,2.14471
-0.585687,0.00672067,0.000681473,0.00122906,2.14576,-0.0313821,0.00258824,0.00076205,2.14599
-0.586866,0.00662355,-0.00287177,-0.00257048,2.15509,-0.0284272,0.00930888,0.0118744,2.15533
-0.585059,0.00614428,4.25151e-05,-0.00266499,2.14202,-0.0267236,-0.00323301,0.0086425,2.14221
-0.590313,0.00414211,0.00132221,-0.00124431,2.15711,-0.0223936,-0.00484471,0.00575412,2.15724
-0.586084,0.00152999,-0.00121906,0.00238594,2.14604,-0.0137122,0.00258173,-0.00687942,2.14609
-0.586591,-0.00083652,-0.00248705,0.000664376,2.15155,-0.000241467,0.00432404,-0.00530617,2.15156
-0.57558,-0.00133783,-0.00285185,-0.00167811,2.14571,0.00340373,0.010789,0.00422741,2.14574
-0.587837,0.000672568,-0.00174089,0.00322977,2.147,-0.00483307,0.00908622,-0.0144952,2.14708
-0.583018,0.00423761,-0.00523739,0.00170197,2.14666,-0.0140897,0.0129614,-0.0085554,2.14676
-0.5902,0.00285301,-0.000225598,0.00110703,2.15353,-0.0228612,0.000537116,-0.00476924,2.15365
-0.581275,0.00337409,-0.00135487,0.00158859,2.14532,-0.0259533,0.00646726,-0.0033189,2.14549
-0.593616,0.00707964,-0.00303607,0.00281219,2.14589,-0.0227093,0.0143011,-0.0100046,2.14608
-0.582146,0.00791216,-0.00282722,0.00222227,2.14678,-0.0307466,0.00861949,-0.00661989,2.14703
-0.587729,0.0058072,-0.00421982,-0.000246474,2.14943,-0.0232384,0.0182844,-0.00464749,2.14964
-0.582203,0.00465133,-0.00502233,0.00166486,2.15211,-0.0179906,0.0205199,-0.0129918,2.15232
-0.585654,0.00149535,-0.00511296,0.0037139,2.14588,-0.00559387,0.0207897,-0.0183905,2.14607
-0.583218,0.000105137,-0.00179098,0.00402109,2.14224,-0.000913745,0.00508147,-0.0198249,2.14234
-0.586574,-0.000934405,0.000657194,0.00438688,2.14316,0.00333358,-0.00163666,-0.0206659,2.14326
-0.58723,0.0017086,0.00170122,0.00677871,2.14366,-0.00814768,-0.00728602,-0.0321422,2.14393
-0.586658,0.00154813,-0.000673239,0.00447632,2.14397,-0.00908221,0.0017199,-0.0181129,2.14407
-0.584952,0.000453888,0.000121566,0.00169546,2.14215,-0.0034753,-0.000379446,-0.0118739,2.14219
-0.592439,0.00129788,0.000687062,0.000489304,2.14525,-0.0042212,0.00079515,0.00293361,2.14526
-0.582702,0.000205534,9.45744e-05,0.00150519,2.15388,0.00136574,-0.00807643,0.00627492,2.1539
-0.587213,-0.00308803,0.00554817,0.000161275,2.15779,0.0121036,-0.0232167,0.00278157,2.15795
-0.586347,-0.000696759,0.00512509,0.000318107,2.15256,-0.000469971,-0.0223493,-0.00389431,2.15268
-0.585687,0.00131155,0.00561196,0.00113388,2.15325,-0.00159465,-0.0281477,-0.00440272,2.15344
-0.588347,0.00129067,0.00675341,-0.00113177,2.1483,-0.00499025,-0.033514,-0.00435691,2.14857
-0.5818,-0.00175005,0.00424072,0.00427804,2.14137,-0.000251193,-0.024442,-0.0167803,2.14158
-0.599866,0.00297317,0.00834297,0.00146341,2.14267,-0.00563956,-0.0307829,-0.00551845,2.14291
-0.585118,-0.00358755,0.00430038,0.00241803,2.14754,0.0126729,-0.0255742,-0.00451466,2.14774
