tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.579662,-0.00910965,0.00733146,0.0118327,2.29034,0.0409569,-0.0311919,-0.045776,2.29137
-0.577952,-0.01069,0.00613229,0.0104883,2.29413,0.0424348,-0.0237189,-0.0471454,2.29513
-0.579265,-0.00961096,0.00435979,0.0100081,2.29084,0.0418588,-0.0193294,-0.0437169,2.29172
-0.568027,-0.00845009,0.00475931,0.00913936,2.29213,0.0428102,-0.0254754,-0.0418153,2.29306
-0.579861,-0.00787671,0.0056167,0.00800981,2.30178,0.0364962,-0.0258252,-0.0347982,2.30248
-0.577843,-0.00553598,0.00317054,0.00739746,2.2934,0.0314031,-0.0180546,-0.0308958,2.29389
-0.581656,-0.00821297,0.00583232,0.00646759,2.29225,0.0348325,-0.0231978,-0.0286695,2.29281
-0.570614,-0.00663802,0.00362803,0.00666334,2.29286,0.0314369,-0.0263317,-0.0260825,2.29337
-0.576772,-0.00580411,0.0086609,0.00694689,2.30045,0.0243688,-0.0444607,-0.0251031,2.30114
-0.573391,-0.00539048,0.00767633,0.00332803,2.30695,0.0203233,-0.03869,-0.0152715,2.30742
-0.570338,-0.00525527,0.00833256,0.00619028,2.29695,0.026412,-0.037519,-0.0214072,2.29751
-0.579006,-0.00511915,0.0087081,0.00245866,2.2918,0.025395,-0.0392747,-0.0141847,2.29232
-0.567967,-0.00470009,0.0115303,0.00771602,2.29623,0.0243525,-0.0535074,-0.0337683,2.29723
-0.582811,-0.00413164,0.00787541,0.00402926,2.29129,0.0155632,-0.0387269,-0.0172209,2.29174
-0.574096,-0.00586925,0.00780876,0.00255183,2.29575,0.0266987,-0.0363181,-0.00592819,2.2962
-0.57294,-0.00278524,0.00840346,0.00446237,2.30101,0.0164944,-0.036722,-0.0211827,2.30146
-0.578929,-0.00132006,0.00423015,0.00534643,2.29692,0.0150406,-0.0215756,-0.0268705,2.29723
-0.582505,-0.00277611,0.00248027,0.00884188,2.29161,0.0151379,-0.0155934,-0.0371291,2.29202
-0.580516,-0.0030147,0.00762531,0.00916513,2.30147,0.0132623,-0.032374,-0.0369564,2.30203
-0.572146,-0.00206204,0.00611056,0.00802968,2.29237,0.0074023,-0.0287227,-0.0374607,2.29286
-0.574194,-0.000399681,0.00733699,0.00552145,2.29871,0.00324547,-0.0311747,-0.0330504,2.29916
-0.572238,-0.00301527,0.00807975,0.00990159,2.2927,0.0078448,-0.0359213,-0.0477596,2.29349
-0.572767,-0.00446414,0.00770658,0.00861872,2.2941,0.0218213,-0.0338141,-0.0367992,2.29475
-0.583427,-0.00239607,0.0107253,0.00733841,2.30307,0.0157368,-0.0501341,-0.0294838,2.30385
-0.580491,-0.000553357,0.012232,0.00896445,2.29331,0.00717732,-0.0544063,-0.0406526,2.29433
-0.581337,-0.0044943,0.0140628,0.00358109,2.29449,0.0199981,-0.0579976,-0.0187857,2.29538
-0.581239,-0.00439306,0.0152349,0.00413929,2.29286,0.0192744,-0.0661641,-0.0163188,2.29395
-0.568975,-0.00416984,0.0156569,0.00581173,2.30062,0.0171362,-0.0692775,-0.0224315,2.30184
-0.578926,-0.00406462,0.012012,0.00833546,2.29786,0.0177273,-0.0578797,-0.0305372,2.29886
-0.577002,-0.00270133,0.0138555,0.00874607,2.30392,0.0115996,-0.0647335,-0.0379238,2.30517
-0.580214,-0.00185366,0.0150363,0.00647209,2.30719,0.00857882,-0.0621539,-0.0295325,2.30824
-0.574814,-0.00285814,0.0138532,0.00635934,2.3028,0.0153509,-0.0609468,-0.0303514,2.30386
-0.574675,-0.00537369,0.0111717,0.00703403,2.30881,0.0207611,-0.0501282,-0.0388804,2.30978
-0.575843,-0.00457528,0.0101079,0.00739423,2.3057,0.018416,-0.0496701,-0.0322748,2.30653
-0.580555,-0.00259285,0.0115879,0.0074173,2.30982,0.0122765,-0.0527608,-0.0316546,2.31067
-0.570269,-0.00478151,0.010514,0.00939988,2.30443,0.0206414,-0.0528664,-0.044776,2.30556
-0.58477,-0.00302355,0.00922753,0.011518,2.30019,0.0155669,-0.0448232,-0.051221,2.30125
-0.581494,-0.00693378,0.00983923,0.0147466,2.29686,0.0308846,-0.0392428,-0.0644558,2.29831
-0.584167,-0.0078473,0.00558122,0.0171716,2.30261,0.0303748,-0.0237478,-0.0767162,2.30421
-0.575498,-0.00447092,0.00521238,0.0150121,2.29866,0.0242144,-0.0228558,-0.0716637,2.30002
-0.579487,-0.00470836,0.0044009,0.0152757,2.2953,0.0223349,-0.0242219,-0.0699122,2.29661
-0.576414,-0.00516383,0.00657192,0.0143921,2.30204,0.020917,-0.0269607,-0.0667442,2.30326
-0.570265,-0.00443584,0.00481063,0.0158407,2.29685,0.0208357,-0.0156853,-0.0748805,2.29821
-0.576862,-0.00581554,0.00365614,0.0138978,2.29565,0.0272019,-0.00800754,-0.0607627,2.29663
-0.56938,-0.00773602,0.00158432,0.0140068,2.2981,0.0324061,-0.00727291,-0.062349,2.29919
-0.579873,-0.00970802,0.0039584,0.0146985,2.28394,0.0442244,-0.0214063,-0.0666752,2.28544
-0.576212,-0.0105113,0.00384475,0.0178434,2.2791,0.0487234,-0.0171759,-0.0766324,2.28098
-0.575224,-0.0074861,0.00315926,0.0176489,2.29245,0.0353224,-0.0213473,-0.0788609,2.29418
-0.575747,-0.00436729,0.0088924,0.0144533,2.29656,0.0206935,-0.0423469,-0.0668698,2.29802
-0.57656,-0.0053756,0.0114102,0.011874,2.3048,0.0258871,-0.0481231,-0.0518206,2.30603
-0.575534,-0.00433007,0.0114772,0.00772758,2.30298,0.0206157,-0.0497618,-0.0385283,2.30393
-0.582555,-0.00345325,0.0101064,0.00714859,2.29844,0.0130712,-0.0465277,-0.030204,2.29915
-0.579892,-0.00323912,0.00987826,0.00717495,2.30507,0.00799892,-0.0439094,-0.0324865,2.30573
-0.578578,-0.00389255,0.00813122,0.00952779,2.29746,0.013614,-0.0434811,-0.0406278,2.29827
-0.581952,-0.00494243,0.0111057,0.00925107,2.30453,0.0169281,-0.0507527,-0.0454404,2.3056
-0.577216,-0.00259704,0.0118601,0.00753429,2.30725,0.00899871,-0.0533019,-0.0356401,2.30815
-0.578077,-0.0046543,0.01155,0.00881478,2.30009,0.0182775,-0.0490205,-0.0401271,2.30103
-0.579346,-0.00199054,0.0124361,0.00888589,2.29399,0.0100436,-0.0566775,-0.0411356,2.29508
-0.582667,-0.00468061,0.0138717,0.00900273,2.2925,0.0140844,-0.0563042,-0.0375614,2.29355
-0.571011,-0.00517206,0.0126273,0.00771865,2.29206,0.0233924,-0.0528573,-0.0367494,2.29308
-0.583471,-0.00342464,0.011643,0.00506126,2.29486,0.0124526,-0.0519616,-0.0216123,2.29558
-0.575123,-0.00265649,0.0114937,0.00637158,2.30454,0.00925582,-0.0524377,-0.0260389,2.3053
-0.575664,-0.00212806,0.013863,0.0051806,2.29762,0.00733913,-0.0618394,-0.0258293,2.2986
-0.582095,-0.0030441,0.0109378,0.00575061,2.29669,0.0166162,-0.0459533,-0.0323831,2.29744
-0.575702,-0.00595342,0.0110282,0.00699096,2.28951,0.0242741,-0.0524413,-0.0286475,2.29042
-0.581019,-0.00572778,0.00843146,0.00636334,2.29579,0.0221514,-0.039407,-0.0355566,2.29651
-0.581771,-0.00523763,0.00910532,0.00616505,2.2989,0.0246893,-0.0377716,-0.0222158,2.29945
-0.575775,-0.00329248,0.0072502,0.0055609,2.30283,0.0186194,-0.0323807,-0.0263145,2.30328
-0.580963,-0.00379555,0.0104114,0.00647226,2.29585,0.0200156,-0.0425737,-0.0301425,2.29653
-0.565501,-0.00241107,0.0102259,0.00451942,2.30051,0.0120386,-0.0478322,-0.0227257,2.30115
-0.573502,-0.00433788,0.00895125,0.00526606,2.29812,0.0218287,-0.0389111,-0.0253744,2.29869
-0.578165,-0.00412976,0.0104205,0.00666341,2.30442,0.0159308,-0.0442679,-0.0269351,2.30505
-0.581562,-0.0037523,0.00871934,0.00911743,2.29765,0.0173787,-0.0378517,-0.0382916,2.29835
-0.586114,-0.00515043,0.0081239,0.00845749,2.28721,0.0210536,-0.0368865,-0.0435705,2.28802
-0.574252,-0.00331951,0.00932186,0.00880687,2.28729,0.0182055,-0.039865,-0.0446777,2.28814
-0.578149,-0.00543397,0.00657285,0.00810166,2.28984,0.0257668,-0.0311694,-0.0387802,2.29053
-0.576488,-0.00619582,0.00728568,0.00716973,2.29518,0.0278304,-0.0369174,-0.0303824,2.29584
-0.571815,-0.00487261,0.0110546,0.00328163,2.29352,0.0241954,-0.0471595,-0.0147091,2.29418
-0.584816,-0.00239047,0.0110803,0.00429514,2.29337,0.00769338,-0.0539879,-0.02116,2.29411
-0.567902,-0.00104276,0.0107022,0.00393426,2.29941,0.00376274,-0.0499935,-0.0186107,2.30003
-0.573244,-0.00126632,0.0103076,0.00380133,2.30429,-0.000133274,-0.0471403,-0.0193644,2.30486
-0.578217,-0.000293129,0.012333,0.00391218,2.30208,0.00467792,-0.0524776,-0.0169738,2.30274
-0.578326,-8.16023e-05,0.0101163,0.00086248,2.30521,-0.00283592,-0.0524943,-0.00572404,2.30581
-0.57293,-0.00250148,0.0143278,-0.000319137,2.2972,0.008311,-0.064538,-0.000249413,2.29812
-0.579153,-0.00130057,0.0152461,-5.12631e-05,2.29519,0.00986899,-0.0692464,-0.000151381,2.29625
-0.573005,0.000529736,0.0186202,-0.000535714,2.29364,-0.00229133,-0.0845026,-0.00136488,2.2952
-0.575449,-0.000353002,0.0198386,0.00118818,2.298,0.00128551,-0.0942486,-0.0106211,2.29996
-0.578071,-0.000934863,0.0210225,0.00114041,2.3016,0.00792276,-0.100475,-0.00450741,2.30381
-0.576969,-0.00189225,0.0217776,0.00254103,2.30347,0.0110842,-0.0951741,-0.00972132,2.30548
-0.579605,-0.000745314,0.0184808,0.00142011,2.30439,0.00355983,-0.086283,-0.00841471,2.30602
-0.580536,-0.000348081,0.0183624,0.00264032,2.2965,0.000324831,-0.0831605,-0.00635299,2.29802
-0.57671,-0.0030006,0.0162427,0.000705744,2.29902,0.0118298,-0.0709616,-0.00252449,2.30014
-0.569855,-0.00328757,0.0151614,0.00445099,2.30556,0.011216,-0.0682468,-0.00908603,2.30661
-0.581597,-0.00170164,0.0147431,0.00192195,2.29819,0.010146,-0.0700356,-0.00895942,2.2993
-0.578319,-0.000793474,0.0157076,-0.000624428,2.29474,0.00211496,-0.0652614,0.00139967,2.29567
-0.582624,0.00157817,0.0135495,0.000616633,2.29596,-0.00685376,-0.0598768,-0.00272679,2.29675
-0.567334,0.00147969,0.0146328,-0.00194833,2.2927,-0.00291734,-0.0685088,0.00874102,2.29374
-0.577836,0.0022962,0.0158549,-0.000842989,2.30057,-0.0105234,-0.0743829,0.00204609,2.3018
-0.574452,0.000651299,0.0171596,0.000487069,2.29441,0.00194041,-0.0817346,0.00446387,2.29587
-0.568453,0.00211143,0.0157533,-0.00457145,2.29487,-0.0109185,-0.0726205,0.014535,2.2961
-0.57672,0.0037082,0.0139905,-0.00150019,2.29727,-0.0186046,-0.0653673,0.00334195,2.29827
-0.577868,0.00258703,0.0113697,0.000892792,2.29718,-0.00703334,-0.0567349,-0.0049653,2.2979
-0.580529,0.00197022,0.0113365,-0.00152961,2.29187,-0.00965973,-0.0585913,0.00438306,2.29265
-0.576871,0.000352778,0.0105085,-0.00229338,2.29054,-0.00222111,-0.0436065,0.00525551,2.29096
-0.582254,-0.00100797,0.00963774,-0.000740605,2.29515,0.00251458,-0.0366082,0.00346449,2.29544
-0.579282,0.00162696,0.00503162,-0.00287498,2.2898,-0.00556146,-0.0286732,0.0121571,2.29001
-0.581256,0.000214078,0.00449969,-0.00262905,2.2901,0.0021996,-0.0191432,0.00640286,2.29019
-0.572649,-0.00120277,0.00571919,-0.00421838,2.2921,0.00562202,-0.0272315,0.0109456,2.29229
-0.579976,0.00190553,0.00645031,-0.0049393,2.30288,-0.00586563,-0.0349415,0.0169679,2.30321
-0.585974,0.00569071,0.00712123,-0.00971803,2.29481,-0.0226207,-0.0307859,0.0381222,2.29544
-0.573043,0.0030473,0.00125187,-0.010368,2.28894,-0.0219126,-0.00857201,0.0463835,2.28953
-0.573385,0.00546312,0.00161142,-0.00929555,2.28923,-0.0250673,-0.0103721,0.0423159,2.28978
-0.578496,0.00748707,0.00113863,-0.00467111,2.29877,-0.0337448,-0.00895421,0.018211,2.2991
-0.574846,0.00471951,0.000257979,-0.00207981,2.29326,-0.0253637,2.14167e-05,0.00976924,2.29342
-0.569399,0.0021519,-4.44621e-05,-0.00143872,2.30092,-0.00921124,-0.0011991,0.00424957,2.30094
-0.591092,0.00510872,0.00255925,0.00209431,2.29718,-0.0207102,-0.00172371,-0.00557237,2.29728
-0.575258,0.0077273,0.0031576,0.00589465,2.30252,-0.0331298,-0.0116104,-0.0282523,2.30296
-0.579337,0.00544978,0.00308012,0.00661085,2.29837,-0.0252513,-0.00914195,-0.0266767,2.29869
-0.581873,0.00569137,0.00133807,0.00450884,2.29346,-0.0274118,-0.00343679,-0.0172326,2.29369
-0.577113,0.00647056,-0.0026164,0.00359559,2.28935,-0.0270619,0.0136907,-0.015231,2.2896
-0.576562,0.00732253,-0.00425758,0.00349007,2.28796,-0.0289678,0.020283,-0.0153785,2.28829
-0.575445,0.00727913,-0.00509927,0.00577447,2.29118,-0.0279277,0.0177755,-0.0174479,2.29148
-0.582077,0.00719797,-0.00564802,0.0050165,2.28499,-0.029616,0.0344794,-0.022673,2.28556
-0.576957,0.00135141,-0.00775829,0.0059466,2.29048,-0.00834186,0.0348291,-0.0289707,2.29095
-0.571205,0.00161117,-0.00648611,0.00487348,2.29743,-0.00593045,0.0337205,-0.0265772,2.29784
-0.578777,-0.00036579,-0.00436247,0.00407168,2.30186,0.000388104,0.0284127,-0.0210436,2.30213
-0.579671,0.00149327,-0.0062193,0.00465998,2.30184,-0.00573876,0.0241462,-0.0215912,2.30208
-0.573356,0.00131225,-0.00444636,0.00192305,2.29716,-0.00284386,0.0205769,-0.0123568,2.29729
-0.571659,0.00112064,-0.00492175,6.0269e-05,2.30427,-0.00738408,0.019676,-0.00125693,2.30436
-0.571424,0.000466054,-0.00164697,0.000509033,2.30513,-0.00223535,0.0128216,-0.00304389,2.30517
-0.571873,0.00166198,-0.00356443,-0.00443049,2.29797,-0.00488545,0.0140148,0.0195474,2.2981
-0.584883,-0.000488396,-0.00312851,-0.00391476,2.29896,0.00778647,0.0153038,0.0156163,2.29908
-0.576741,-0.0034776,0.000900382,-0.00386465,2.30005,0.0223265,-0.00638044,0.0191645,2.30024
-0.575655,-0.00365364,0.00180434,-0.00184835,2.30448,0.0107932,-0.00427598,0.0108029,2.30453
-0.583466,-0.00287025,0.000808844,-0.00167663,2.30092,0.0114355,-0.005439,0.00524357,2.30096
-0.562038,-0.00255962,0.00131496,-0.00252763,2.30416,0.0114536,-0.00978889,0.00925553,2.30423
-0.579974,-0.00127386,0.00298878,0.000968161,2.31164,0.00716163,-0.0123081,-0.00766157,2.3117
-0.583074,-0.000988969,0.00361773,0.0026574,2.3004,0.0055967,-0.0164542,-0.0138057,2.3005
-0.580657,-0.000405366,0.00512178,0.00115528,2.29411,0.00207242,-0.0263207,-0.00989383,2.29429
-0.577339,0.000227731,0.00563307,0.00392822,2.29319,-0.00338433,-0.0269731,-0.0177436,2.29342
-0.571881,0.00187984,0.00641369,0.00409794,2.29719,-0.0129254,-0.0256708,-0.0158246,2.29743
-0.576776,0.00611155,0.0088315,0.00246498,2.29909,-0.0271955,-0.0395608,-0.0144282,2.29964
-0.574037,0.00513429,0.00781666,0.00136342,2.30349,-0.0252712,-0.0367646,-0.00617645,2.30393
-0.564625,0.00668914,0.0109328,0.00077363,2.29874,-0.0229407,-0.0438257,-0.00704995,2.29928
-0.573977,0.00377046,0.0107303,0.00151902,2.29726,-0.0137323,-0.0468252,-0.00723573,2.29778
-0.575742,0.00336756,0.0114014,-0.000485588,2.29706,-0.0127753,-0.0494898,-0.000937858,2.29763
-0.574237,0.000438645,0.0112656,-4.29936e-05,2.29891,-0.00333368,-0.0482244,0.00261059,2.29942
-0.583593,-0.000308535,0.0129348,-0.00168146,2.30935,-0.000736643,-0.0551869,0.0053455,2.31002
-0.571801,0.00363512,0.0146372,0.000149876,2.30235,-0.0144577,-0.062633,-0.000866558,2.30324
-0.576311,0.00681492,0.0154077,0.00110665,2.29937,-0.0306263,-0.0660792,-0.00563882,2.30053
-0.57105,0.00802248,0.0167604,0.00119594,2.30188,-0.0308808,-0.0743088,-0.00355996,2.30329
-0.58655,0.00345054,0.0150586,0.00245076,2.29852,-0.0175677,-0.0681807,-0.00933115,2.29962
-0.585263,0.00174428,0.0144526,0.00316352,2.29471,-0.0108018,-0.065049,-0.013889,2.2957
-0.584369,-8.4983e-05,0.0137636,0.0017928,2.29237,-0.00784273,-0.0664223,-0.00234623,2.29334
-0.574235,-7.1463e-05,0.014416,0.00179861,2.28921,0.00210199,-0.0679028,-0.0124513,2.29025
-0.573834,-0.00160744,0.0167704,0.00348593,2.28459,0.00232639,-0.0690813,-0.0165474,2.28569
-0.570362,-0.00129964,0.0148392,0.00192313,2.2957,0.00196705,-0.066625,-0.00617178,2.29668
-0.577461,0.000659251,0.0135186,-0.00157937,2.29438,-0.00112706,-0.0627787,0.00557534,2.29525
-0.572613,0.0025743,0.0135707,3.00475e-05,2.30878,-0.0116644,-0.0601534,-0.00154834,2.30959
-0.579657,0.00368359,0.012136,0.000617154,2.30079,-0.0195234,-0.0525854,-0.00409183,2.30148
-0.58432,0.00563147,0.0116572,0.00401938,2.29709,-0.0232637,-0.0525071,-0.0215004,2.29791
-0.570094,0.0051056,0.0113168,0.00538053,2.30431,-0.0244846,-0.0514536,-0.0191625,2.3051
-0.586518,0.00521296,0.00868979,0.00354712,2.29695,-0.022004,-0.0385487,-0.0225763,2.29749
-0.579445,0.00641775,0.00777304,0.00307618,2.29969,-0.0304465,-0.0358176,-0.016026,2.30023
-0.578903,0.00592326,0.00882234,0.00168768,2.30442,-0.0220508,-0.037853,-0.0120082,2.30487
-0.57148,0.00256707,0.00999547,0.00412946,2.29701,-0.0105192,-0.0454559,-0.0181547,2.29756
-0.572635,0.00311229,0.011577,0.00700247,2.30266,-0.0140158,-0.0499251,-0.0318395,2.30346
-0.588165,0.00221068,0.00883562,0.00985982,2.30063,-0.00810849,-0.0451039,-0.0419315,2.30147
-0.575645,0.000696036,0.00543868,0.0098156,2.30047,-0.00460941,-0.0309564,-0.0467927,2.30116
-0.571607,0.00179316,0.0116516,0.00479435,2.30166,-0.00171436,-0.0528013,-0.0213554,2.30237
-0.583384,0.000158669,0.0109247,0.00874667,2.30178,0.00126914,-0.0479576,-0.0372613,2.30258
-0.57655,-0.000238543,0.00939796,0.00953798,2.30679,-0.00555605,-0.0448359,-0.0365451,2.30753
-0.582854,-0.00130778,0.00757922,0.00987615,2.30232,0.0062979,-0.0384034,-0.0387623,2.30298
-0.580344,-0.000228848,0.0068457,0.00876675,2.30533,0.000746158,-0.0343765,-0.0382981,2.3059
-0.57655,0.00234917,0.00530548,0.00729543,2.30459,-0.00923863,-0.0272115,-0.0302977,2.30497
-0.571976,0.00413863,0.00611296,0.00734593,2.29752,-0.0137255,-0.0268076,-0.0335032,2.29796
-0.580484,-0.000416483,0.00416714,0.00628762,2.30324,-0.00079304,-0.0208521,-0.0300393,2.30353
-0.571138,0.00108861,0.00440445,0.00685905,2.29466,-0.00535582,-0.0190139,-0.0263704,2.2949
-0.564129,0.000920849,0.00501706,0.00748586,2.30053,-0.000279573,-0.0236537,-0.0282405,2.30083
-0.578132,0.00242011,0.00722176,0.00353274,2.30499,-0.00937039,-0.0319075,-0.0108752,2.30525
-0.577622,0.000906877,0.00239026,0.00477648,2.30164,-0.00339621,-0.0170534,-0.0196555,2.30179
-0.5791,0.00264576,0.00521587,0.00278225,2.3068,-0.0109141,-0.0247221,-0.0119941,2.30699
-0.577198,0.00324172,0.00608818,0.00194732,2.30799,-0.015004,-0.0254761,-0.00839455,2.3082
-0.587087,0.00419528,0.0043666,-0.000132169,2.30188,-0.0203707,-0.0199608,0.000111317,2.30206
-0.575109,0.0019369,0.00483632,-0.000132262,2.30785,-0.00906546,-0.0220716,-0.00232414,2.30798
-0.573558,0.00125086,0.00542927,0.000789048,2.29846,-0.0101103,-0.0190473,-0.000388795,2.29856
-0.576719,0.00252618,0.00421178,0.00112076,2.29267,-0.0097796,-0.0171837,-0.00312857,2.29276
-0.584812,0.00371526,0.00287522,0.0018681,2.2933,-0.0183355,-0.017961,-0.0109636,2.29347
-0.575242,0.00464541,0.00327463,0.00217654,2.28836,-0.0225718,-0.0193242,-0.00694868,2.28856
-0.581118,0.00377577,0.00593779,0.00131237,2.28855,-0.0166664,-0.0259532,-0.00155233,2.28876
-0.577071,0.00293316,0.00554951,-0.000503255,2.2877,-0.00502555,-0.0258383,0.00318167,2.28785
-0.572373,0.0017658,0.00446466,-0.00188266,2.29842,-0.00735261,-0.0205398,0.00900484,2.29854
-0.573138,0.00156675,0.00257676,-0.0016007,2.29496,-0.000217372,-0.0141423,0.0122696,2.29503
-0.572871,-8.77307e-05,0.00231357,-0.00375092,2.2996,-0.00137172,-0.0162966,0.0148495,2.29971
-0.574374,-0.000986453,0.00567469,-0.00314629,2.29084,0.00303395,-0.021967,0.0152159,2.291
-0.57612,-0.00178491,0.00298099,-0.00125825,2.29104,-0.00130285,-0.0159099,0.00626077,2.2911
-0.572132,0.0010453,0.00208905,-0.00318469,2.28869,-0.0010088,-0.0100576,0.0168029,2.28878
-0.5799,-5.12063e-05,-0.000356233,-0.00554926,2.29705,0.00597676,-0.00190331,0.018557,2.29713
-0.577721,-0.000213998,0.00147308,-0.00797822,2.28549,0.00387786,-0.00831701,0.0320598,2.28574
-0.570386,2.27786e-05,0.00324343,-0.00448861,2.29119,-0.000203165,-0.00910053,0.02295,2.29133
-0.57181,-0.000710407,0.00494028,-0.00216063,2.29097,0.00548615,-0.0196533,0.0148163,2.29111
-0.583332,0.000561831,0.0020807,-0.00483472,2.29653,-0.00153538,-0.00737851,0.016133,2.2966
-0.56916,-0.00231567,0.000691623,-0.00512486,2.30176,0.0012192,0.00265638,0.0273423,2.30192
-0.583038,0.00211459,-0.00247096,-0.0045771,2.29438,-0.0117217,0.00414685,0.0225963,2.29453
-0.570272,-0.00110046,-0.00031176,-0.00860386,2.29336,0.00625548,0.00109217,0.0400811,2.29372
-0.576872,0.00123262,0.00269718,-0.00899957,2.29414,-0.00338323,-0.00977174,0.0388997,2.2945
-0.57836,0.000524044,0.000346883,-0.00790255,2.29454,-0.000690133,0.0038176,0.0359145,2.29482
-0.5735,0.00149998,-0.0016197,-0.00468469,2.3044,-0.0070203,0.0102142,0.0222535,2.30454
-0.575371,0.00276629,-0.00272145,-0.00329104,2.29934,-0.0135167,0.0155734,0.0150646,2.29949
-0.581787,0.00459556,-0.00406102,-0.00341006,2.29534,-0.0203654,0.0188347,0.0133109,2.29554
-0.587772,0.000861186,-0.00563113,-0.00157507,2.29099,-0.0101141,0.0239642,0.0108969,2.29117
-0.585619,0.00555269,-0.00802147,-0.00417295,2.29025,-0.0231162,0.0238972,0.0196302,2.29058
-0.582208,0.00858513,-0.00561587,-0.00250879,2.28867,-0.0381602,0.0242631,0.00775774,2.28913
-0.577803,0.0105214,-0.0043315,0.000904747,2.28316,-0.0421241,0.019562,-0.00493641,2.28363
-0.581175,0.00477545,-0.00347922,0.00292193,2.3004,-0.026861,0.0168388,-0.0125767,2.30066
-0.579478,0.00801631,-0.00288487,0.00104018,2.30576,-0.0386817,0.0171546,-0.0133691,2.30619
-0.585902,0.00951851,-0.00368608,0.00554821,2.3012,-0.0425545,0.0258628,-0.0235687,2.30186
-0.580215,0.01117,-0.00449807,0.00595006,2.29179,-0.0548295,0.0183612,-0.024532,2.29265
-0.580479,0.0158455,-0.00329771,0.00405292,2.28897,-0.0679762,0.0113352,-0.0172767,2.29007
-0.578621,0.0158061,-0.00344254,0.00322211,2.30177,-0.0691256,0.0165182,-0.0131181,2.3029
-0.587705,0.0169457,-0.0053854,0.000724629,2.30222,-0.0750547,0.0218676,-0.0027527,2.30355
-0.578844,0.017928,-0.00528452,-0.00114682,2.30197,-0.0848185,0.0238181,-0.00144207,2.30366
-0.585571,0.0188327,-0.00528655,0.0003372,2.29722,-0.0824825,0.022511,-0.000668672,2.29881
-0.584891,0.0189411,-0.00317121,-0.000496628,2.29528,-0.0869032,0.0131405,0.00362268,2.29696
-0.580697,0.0209981,-0.00485837,-0.000942667,2.29,-0.0894982,0.0244605,0.00916525,2.2919
-0.581517,0.0227724,-0.00438809,-0.00185495,2.29214,-0.101678,0.0228587,-0.0016899,2.29451
-0.589074,0.020384,-0.00317009,0.00119773,2.29563,-0.0943421,0.014744,-0.00900174,2.29763
-0.579176,0.0213435,-0.00199939,0.00161187,2.29579,-0.103313,0.00953798,-0.00428936,2.29814
-0.577335,0.0214167,-0.00461479,0.00500052,2.29438,-0.103977,0.0209677,-0.0193742,2.29692
-0.575118,0.0219225,-0.00419342,0.00343375,2.29704,-0.0981637,0.0186524,-0.0164072,2.29927
-0.578102,0.0241963,-0.0089004,0.00261829,2.28839,-0.103499,0.0359469,-0.00942497,2.29103
-0.591521,0.0278184,-0.00986117,0.000691555,2.30203,-0.125749,0.0463869,-0.00321799,2.30593
-0.583069,0.0259622,-0.0116171,0.00221403,2.29307,-0.120169,0.0482764,-0.00999086,2.29674
-0.577548,0.0281737,-0.0127694,0.00387217,2.29132,-0.124144,0.0524882,-0.0144073,2.29533
-0.58073,0.0281574,-0.0106334,0.00158456,2.2985,-0.130067,0.0482983,-0.0124039,2.30272
-0.581421,0.0278891,-0.00983526,0.00361633,2.29426,-0.123385,0.0423943,-0.0198716,2.29805
-0.578456,0.0255143,-0.0100232,0.00382184,2.307,-0.11622,0.0427161,-0.017097,2.31038
-0.57993,0.0265451,-0.0104038,0.00337169,2.29866,-0.124574,0.0426204,-0.0115471,2.30245
-0.582995,0.0284239,-0.00714798,0.00376822,2.30669,-0.13194,0.0337038,-0.0191106,2.31079
-0.578557,0.0270312,-0.004513,-8.92586e-05,2.29743,-0.117614,0.0196575,-0.00524171,2.30053
-0.574541,0.0253289,-0.00364173,0.000669998,2.29753,-0.116693,0.0205169,-0.00651896,2.3006
-0.581782,0.0261481,-0.00589741,0.000855335,2.30488,-0.119617,0.0276455,-0.00472632,2.30816
-0.586066,0.0275583,-0.00845182,-2.12577e-05,2.30044,-0.122787,0.0407689,0.00328865,2.30408
-0.579274,0.0276784,-0.00816983,-0.00251533,2.29683,-0.120047,0.0414041,0.00877175,2.30035
-0.58164,0.0217419,-0.00771231,-0.0025831,2.29813,-0.10046,0.0335579,0.0138253,2.30061
-0.574315,0.0225878,-0.0015266,-0.0023653,2.29889,-0.0972471,0.00970459,0.0126145,2.301
-0.567154,0.0225675,-0.00227786,-0.00155027,2.30322,-0.101329,0.0180927,0.00690037,2.30553
-0.575371,0.0226081,-0.00473834,-0.0023968,2.30276,-0.10318,0.0176923,0.0153273,2.30519
-0.577705,0.0224805,-0.00425553,-0.00525888,2.29484,-0.0954364,0.0174564,0.0191819,2.29697
-0.573987,0.0189597,-0.000625793,-0.00544131,2.29012,-0.0845196,0.00731549,0.0187862,2.29177
-0.57455,0.0180943,-0.00323678,-0.00346146,2.29244,-0.0765521,0.021277,0.0121358,2.29385
-0.574356,0.0144313,-0.00572717,-0.00335172,2.29322,-0.062985,0.0263001,0.0131823,2.29427
-0.57987,0.0130474,-0.00495801,-0.00451223,2.29384,-0.0546287,0.0154766,0.0189411,2.29462
-0.576845,0.00776832,0.000789359,-0.00272282,2.28712,-0.0425763,0.00114535,0.00965637,2.28754
