0.287062	0.121003	0.0489341	0.0758622	0.240289	0.167395	0.0772817	0.21203	

0.0740558	0.194034	0.121681	0.218966	0.179557	0.02845	0.154505	0.178289	

0.175351	0.128025	0.144157	0.018121	0.167039	0.251516	0.268415	0.233953	

0.162335	0.13683	0.232182	0.168896	0.306703	0.207631	0.139184	0.0798611	

0.0815601	0.0502844	0.161508	0.180925	0.194379	0.174772	0.214793	0.253776	

0.101959	0.00250683	0.0614644	0.197482	0.18683	0.121832	0.264331	0.180148	

0.228272	0.278808	0.103025	0.0854001	0.281127	0.121422	0.195608	0.166612	

0.135984	0.249179	0.0563897	0.100153	0.22539	0.234162	0.150802	0.185766	

0.04213	0.207211	0.198592	0.16511	0.237115	0.0777114	0.157834	0.0993158	

0.14013	0.155007	0.138366	0.235945	0.230927	0.057211	0.195579	0.141252	

0.219121	0.192489	0.222121	0.223339	0.122336	0.235993	0.224927	0.209848	

0.276128	0.0991156	0.265506	0.0856024	0.067683	0.113982	0.173861	0.252122	

0.0770884	0.112868	0.19097	0.0881735	0.223914	0.0394612	0.140559	0.0879707	

0.0986425	0.275097	0.159421	0.211225	0.0507712	0.113281	0.166286	0.175312	

0.213434	0.104309	0.228123	0.172116	0.00991172	0.153705	0.167406	0.151132	

0.161392	0.0816286	0.152071	0.212316	0.108248	0.179169	0.193959	0.127871	

0.180742	0.0797149	0.23572	0.224753	0.196979	0.219027	0.192802	0.220043	

0.241799	0.0771459	0.174584	0.18003	0.146399	0.0330404	0.23211	0.177014	

0.227708	0.177118	0.0749299	0.200872	0.184665	0.0566614	0.192422	0.0987865	

0.16546	0.23164	0.111805	0.142066	0.132987	0.0988348	0.139734	0.0698766	

0.222038	0.180182	0.150014	0.105039	0.266336	0.0525727	0.0456959	0.0971367	

0.242537	0.236505	0.0882917	0.153899	0.239973	0.151222	0.103169	0.106376	

0.18205	0.128283	0.122882	0.288866	0.154125	0.278737	0.0729815	0.0590552	

0.217729	0.102194	0.216347	0.155126	0.0684556	0.112548	0.235307	0.0872192	

0.120652	0.0492676	0.235085	0.216525	0.173119	0.183617	0.222387	0.216754	

0.13069	0.150472	0.0783566	0.0946589	0.133079	0.120766	0.179939	0.0648405	

0.242154	0.128581	0.20155	0.166951	-0.0324056	0.0954126	0.140203	0.0578223	

0.282374	0.173771	0.173363	0.18687	0.155048	0.309838	0.0456581	0.155539	

0.186924	0.154014	0.20102	0.119828	0.161074	0.214312	0.156965	0.102352	

0.174553	0.184669	0.0193831	0.156469	0.0900694	0.242096	0.177854	0.18769	

0.228816	0.120383	0.0548845	0.164677	0.193355	0.0856099	0.161165	0.148289	

0.222	0.239986	0.0967329	0.142273	0.155627	0.120188	0.275201	0.214876	

0.280952	0.11824	0.0868557	0.109181	0.116562	0.135307	0.193279	0.04932	

-0.0332156	0.190723	0.185933	0.258445	0.193029	0.0740304	0.157741	0.0722993	

0.121724	0.229129	0.179265	0.291179	0.115973	0.112366	0.118424	0.0704462	

0.0547569	0.200059	0.134721	0.0534534	0.159541	0.183723	0.119434	0.140279	

0.0621394	0.124528	0.163848	0.245961	0.218908	0.178211	0.17388	0.232359	

0.151429	0.159778	0.22419	0.190765	0.077831	0.0670552	0.253755	0.0888822	

0.140936	0.181491	0.120567	0.146873	0.147557	0.12778	0.0938242	0.187608	

0.123449	0.162202	0.173768	0.0829485	0.172616	0.0595941	0.0198484	0.146352	

0.176795	0.107626	0.138844	0.169718	0.0934997	0.0980909	0.114227	0.076038	

0.119378	0.0540356	0.0814428	0.0977418	0.265374	0.225398	0.186319	0.141723	

0.16417	0.146298	0.128726	0.133142	0.218535	0.0711106	0.0428262	0.0180181	

0.0759912	0.142758	0.119567	0.143102	0.131712	0.133798	0.186854	0.200994	

0.0763276	0.0412008	0.109336	0.173183	0.129962	0.0883717	0.188865	0.133813	

0.154456	0.0880131	0.157222	0.139397	0.138949	0.0154535	0.170472	0.238446	

0.115944	0.207282	0.152317	0.147344	0.222429	0.118465	0.189646	0.132011	

0.247061	0.194217	0.147009	0.144399	0.144093	0.0923993	0.0495391	0.136214	

0.148441	0.161415	0.258378	0.0606401	0.160423	0.115342	0.0952177	0.227875	

0.149462	0.0285575	0.0978296	0.0918263	0.263971	0.226875	0.158504	0.188641	

0.215962	0.304169	0.140781	0.0826097	0.0608681	0.174899	0.136907	0.19684	

0.0677451	0.154512	0.217337	0.167946	0.214013	0.129117	0.161179	0.256056	

0.0103189	0.15763	0.160282	0.121762	0.104678	0.323011	0.141721	0.171174	

0.12842	0.148512	0.122696	0.206947	0.135236	0.136178	0.13762	0.0966855	

0.144828	0.260385	0.177762	0.156233	0.178069	0.170603	0.0835064	0.10841	

0.240796	0.156039	0.166038	0.135536	0.226159	0.0842391	0.0817709	0.122988	

0.145291	0.175713	0.123125	0.22931	0.0994305	0.0680915	0.28005	0.208792	

0.135079	0.170855	0.160095	0.206404	0.205051	0.163248	0.0868692	0.139333	

0.0400075	0.215724	0.26744	0.0807517	0.197115	0.251027	0.145833	0.162641	

0.101249	0.198066	0.121264	0.132628	0.138185	0.148426	0.230697	0.217391	

0.119782	0.15464	0.141631	0.164809	0.139713	0.166681	0.166337	0.210148	

0.0782268	0.195932	0.201476	0.233351	0.150489	0.142704	0.151017	0.0417578	

0.239543	0.153235	0.173774	0.0911001	0.140016	0.0548089	0.150597	0.17285	

0.129229	0.087585	0.082458	0.0478621	0.195072	0.124953	0.140317	0.147133	

0.193053	0.240397	0.146185	0.109205	0.162452	0.111971	0.197034	0.0498771	

0.209854	0.0399407	0.0767224	0.191018	0.18701	0.165046	0.0691916	0.188553	

0.152838	0.128141	0.202237	0.110082	0.210867	0.139986	0.231333	0.180035	

0.229626	0.0111584	0.228936	0.307564	0.148943	0.0493275	0.224856	0.21494	

0.126608	0.0444861	0.225333	0.0826383	0.151738	0.244088	0.179213	0.149607	

0.0717873	0.142715	0.236429	0.0918155	0.186248	0.259571	0.202986	0.19861	

0.171163	0.215723	0.0571859	0.106528	0.132729	0.0334086	0.197528	0.109646	

0.167923	0.116943	0.158611	0.127472	0.213516	0.213619	0.168729	0.158956	

0.141329	0.150153	0.133018	0.165735	0.1557	0.229603	0.100687	0.219388	

0.113297	0.0650252	0.139179	0.0143091	0.114104	0.254796	0.041534	0.190418	

0.139282	0.219637	-0.0043818	0.23857	0.277063	0.24455	0.273998	0.0744797	

0.216654	0.129768	0.0402515	0.213802	0.172786	0.153389	0.306848	0.21925	

0.122291	0.25693	0.0655637	0.129843	0.212444	0.273059	0.107646	0.17028	

0.173635	0.156179	0.177758	0.152859	0.18413	0.250807	0.145004	0.125338	

0.201607	0.29356	0.129022	0.100417	0.227853	0.170119	0.179989	0.0794936	

0.156107	0.145477	0.0805385	0.149832	0.0520318	0.0759281	0.0434244	0.120714	

0.0751771	0.245039	0.143593	0.291473	0.183404	0.261885	0.171496	0.0468222	

0.102073	0.154595	0.141542	0.172724	0.164466	0.186172	0.168999	0.0405453	

0.0868867	0.258468	0.0781797	0.213619	0.0975622	0.148755	0.190748	0.0614626	

0.2369	0.166215	0.245822	0.169399	0.196365	0.171374	0.259576	0.176014	

0.103229	0.196767	0.075914	0.235518	0.176995	0.0600008	0.218721	0.051416	

0.188854	0.0813986	0.201178	0.0561673	0.104767	0.125274	0.21335	0.303496	

0.114742	0.153939	0.150843	0.0852848	0.0734189	0.105355	0.209624	0.0862864	

0.0361987	0.112838	0.117878	0.163815	0.158062	0.162155	0.198135	0.106464	

0.248546	0.163825	0.221121	0.104244	0.204865	0.0966476	0.0614788	0.0914288	

0.0859217	0.0709841	0.055484	0.232499	0.175612	0.121811	0.170378	0.0343576	

0.143014	0.0372745	0.208372	0.121583	0.0903651	0.129483	0.209774	0.079715	

0.134797	0.154995	0.175595	0.144404	0.159265	0.0942509	0.245157	0.191771	

0.0808443	0.161828	0.147691	0.0387263	0.224251	0.0752926	0.155177	0.123406	

0.204725	0.254505	0.269851	0.203008	0.0918755	0.2004	0.0213929	0.1363	

0.191344	0.154507	0.0781269	0.245605	0.213513	0.24498	0.216449	0.281218	

0.127001	0.14134	0.154631	0.166079	0.14615	0.124918	0.104817	0.160672	

0.196383	0.208875	0.159424	0.173601	0.0831073	0.204814	0.160901	0.149625	

0.103054	0.175864	0.0847847	0.0884404	0.239336	0.123798	0.207299	0.193198	

0.178806	0.0955868	0.184319	0.179766	0.162091	0.177737	0.151849	0.22236	

0.153226	0.20041	0.159728	0.16977	0.112209	0.0449152	0.0874765	0.150909	

0.216756	0.148138	0.271759	0.211979	0.149689	0.135796	0.13424	0.200571	

0.138917	0.0599005	0.270512	0.208682	0.202009	0.144213	0.0917111	0.127189	

0.103007	0.156494	0.160319	0.077433	0.102092	0.162325	0.140819	0.0754246	

0.151866	0.128676	0.0854172	0.201588	0.0921269	0.181004	0.157811	0.180409	

0.145871	0.182655	0.101771	0.125757	0.0742017	0.0348646	0.129441	0.13982	

0.16452	0.212922	0.122591	0.209927	0.135679	0.10772	0.140384	0.0786631	

0.0825651	0.119479	0.175319	0.284379	0.12835	0.10971	0.139306	0.0946364	

0.0852453	0.138404	0.229433	0.161552	0.0497154	0.0848577	0.0959769	0.194873	

0.0369409	0.0460312	0.238207	0.0959734	0.140863	0.229611	0.256112	0.237736	

0.0722734	0.0764673	0.188197	0.217263	0.308594	0.106769	0.270621	0.138277	

0.141999	0.196153	0.12978	0.337956	0.157457	0.128	0.0727625	0.126681	

0.134846	0.161292	0.0989234	0.26064	0.145355	0.137481	0.0457182	0.0904282	

0.0488266	0.11793	0.139074	0.170681	0.275896	0.0398812	0.213668	0.12996	

0.135924	0.210709	0.12403	0.0541026	0.251256	0.112874	0.127665	0.133694	

0.137813	0.221229	0.0644665	0.191516	0.161182	0.0873281	0.1275	0.113926	

0.135324	0.050762	0.125565	0.298315	0.117114	0.169427	0.12504	0.159165	

0.0851908	0.161311	0.157288	0.229814	0.117627	0.0702495	0.139457	0.209435	

0.293953	0.279826	0.257505	0.201131	0.144384	0.206699	0.0728942	0.155298	

0.0443725	0.185453	0.248977	0.173748	0.280406	0.113348	0.0511205	0.188173	

0.126673	0.0576563	0.158553	0.0631373	0.0592381	0.184901	0.111565	0.144515	

0.100705	0.181689	0.189509	0.138029	0.1851	0.162944	0.17541	0.134962	

0.189565	0.169219	0.210328	0.18666	0.0872239	0.314253	0.0366857	0.0614828	

0.15678	0.0296723	0.178012	0.164536	0.0263309	0.271015	0.164558	0.205328	

0.148821	0.274765	0.00465227	0.159697	0.18444	0.230909	0.171857	0.26954	

0.110283	0.0990925	0.0623169	0.172382	0.195222	-0.0477535	0.111778	0.212935	

0.191762	0.21707	0.0856151	0.271916	0.0724294	0.28345	0.178804	0.095762	

0.164852	0.177608	0.233386	0.0719338	0.156967	0.191887	0.177826	0.215382	

0.146134	0.216059	0.12974	0.199622	0.0915936	0.10179	0.206443	0.31397	

0.118551	0.169641	0.124691	0.195147	0.158834	0.14602	0.123374	0.144989	

0.204855	0.166017	0.133986	0.0301358	0.127111	0.108896	0.102402	0.261404	

0.269973	0.113978	0.105105	0.19216	0.23903	0.116491	0.189874	0.13589	

0.107662	0.019641	0.177144	0.319115	0.16017	0.193657	0.0326328	0.176066	

0.180318	0.0706965	0.0861012	0.144969	0.142548	0.217958	0.224027	0.102211	

0.140661	0.256524	0.190589	0.166873	0.223468	0.14206	0.16082	0.212604	

0.0931931	0.222175	0.137843	0.242615	0.00981965	0.0328811	0.113857	0.209245	

0.222434	0.178351	0.170183	0.30446	0.140824	0.136477	0.159168	0.110087	

0.124823	0.119673	0.247086	0.0468796	0.17667	0.241595	0.261386	0.208714	

0.265982	0.173394	0.0144032	0.0776169	0.0993741	0.132183	0.112875	0.137779	

0.0720907	0.0796982	0.25681	0.134916	0.205516	0.125681	0.132696	0.171761	

0.168024	0.12857	0.0829367	0.175913	0.114655	0.0599635	0.225311	0.225747	

0.0904162	0.124592	0.191742	0.295089	0.243886	0.215072	0.212075	0.135425	

0.120516	0.120909	0.248747	0.129243	0.164205	0.200047	0.25186	0.117285	

0.0213443	0.0684744	0.0525624	0.0802377	0.125575	-0.0014476	0.111181	0.0989108	

0.221201	0.149866	0.135916	0.235612	0.18072	0.138971	0.150076	0.0893932	

0.17754	0.0895863	0.168835	0.187156	0.0479522	0.0163327	0.205704	0.121336	

0.13987	0.206529	0.138064	0.126987	0.241813	0.154591	0.187696	0.114396	

0.244227	0.193654	0.120018	0.132815	0.206442	0.0811191	0.0485001	0.248401	

0.18937	0.159204	0.0950451	0.165957	0.169176	0.208799	0.113596	0.239084	

0.093362	0.160651	0.232175	0.133116	0.158902	0.189719	0.0978734	0.309982	

0.100566	0.113626	0.146829	0.0719893	0.181547	0.218593	0.158922	0.110884	

0.0947114	0.0588141	0.162864	0.182455	0.216391	0.230738	0.199632	0.0980067	

0.167273	0.185889	0.216435	0.140876	0.181691	0.141569	0.170456	0.158716	

0.161819	0.112754	0.132981	0.173748	0.217444	0.207786	0.211518	0.281622	

0.150153	0.109439	0.15401	0.160224	0.186355	0.240447	0.198071	0.197565	

0.168836	0.0734681	0.109515	0.235325	0.174254	0.158428	0.147051	0.186618	

0.278125	0.205745	0.115694	0.13414	0.305365	0.10696	0.192946	0.163023	

0.161826	0.163678	0.0901165	0.187084	0.146083	0.149065	0.121109	0.199213	

0.204794	0.0515011	0.140011	0.195523	0.159978	0.160115	0.163426	0.0373488	

0.152947	0.133299	0.0985552	0.205182	0.144532	0.164078	0.152035	0.161513	

0.113898	0.228004	0.152065	0.25544	0.17841	0.18703	0.248529	0.119484	

0.128104	0.0505821	0.116237	0.18585	0.20352	0.175615	-0.00413586	0.14843	

0.148824	0.102746	0.0927302	0.187152	0.230527	0.108835	0.202633	0.0637295	

0.282631	0.145716	0.157148	0.174269	0.0422323	0.134584	0.168728	0.238889	

0.1134	0.268099	0.121134	0.0704496	0.0769217	0.123173	0.102696	0.213428	

0.0501617	0.199431	0.0435848	0.145748	0.117556	0.107455	0.101543	0.162813	

0.0812428	0.145486	0.178144	0.243553	0.124268	0.153063	0.185998	0.00951945	

0.0844174	0.120548	0.107185	0.142749	0.163562	0.126319	0.100897	0.123469	

0.221287	0.133876	0.195473	0.168011	0.151694	0.180355	0.188658	0.203699	

0.13442	0.118985	0.137045	0.0699013	0.120037	0.235501	0.136673	0.152083	

0.128925	0.13833	0.0687817	0.175926	0.15134	0.120553	0.034281	0.181002	

0.247326	0.162281	0.237123	0.145926	0.0878857	0.305069	0.214878	0.0256823	

0.157546	0.124661	0.107313	0.151551	0.196237	0.276133	0.145469	0.160039	

0.143037	0.242722	0.0404005	0.166537	0.107756	0.204758	0.17773	0.140501	

0.187681	0.333296	0.190017	0.253867	0.150445	0.131645	0.241293	0.195696	

0.143482	0.245901	0.244381	0.169862	0.175457	0.121204	0.0257288	0.196849	

0.290996	0.140263	0.12451	0.184423	0.166404	0.159062	0.184921	0.131586	

0.169225	0.177983	0.0966596	0.174579	0.0952859	0.151259	0.0824051	0.191692	

0.206169	0.15137	-0.00384824	0.0901239	-0.0122732	0.0931448	0.11596	0.0915604	

0.198055	0.206927	0.178973	0.070304	0.105865	0.0226951	0.224926	0.100957	

0.184459	0.173709	0.148767	0.170785	0.0784273	0.194421	0.137961	0.187273	

0.102841	0.205162	0.161457	0.107955	0.174963	0.123897	0.0873256	0.0845534	

0.226939	0.100543	0.196414	0.119945	0.119368	0.0892751	0.105258	0.103498	

0.214235	0.0383371	0.141586	0.153942	0.21414	0.100596	0.0444919	0.190191	

0.155175	0.161648	0.219777	0.179865	0.17184	0.288286	0.114525	0.108821	

0.239914	0.0509146	0.147966	0.150078	0.145149	0.245804	0.0955503	0.142073	

0.117376	0.180384	0.192883	0.115498	0.218003	0.0356105	0.120255	0.164158	

0.0410344	0.173106	0.097083	0.20795	0.197544	0.152698	0.20403	0.260732	

0.11572	0.164336	0.138247	0.0767206	0.16684	0.1309	0.0556516	0.115833	

0.170762	0.151326	0.178506	0.209679	0.159662	0.18229	0.0939788	-0.00514314	

0.132634	0.109594	0.031159	0.233093	0.118205	0.0736889	0.153278	0.197132	

0.0781856	0.185802	0.184618	0.22693	0.172206	0.112922	0.0510157	0.194004	

0.120493	0.131167	0.206594	0.258558	0.0871981	0.120304	0.091018	0.122917	

0.0963573	0.154179	0.244309	0.293138	0.135313	0.15393	0.140117	0.087474	

0.139062	0.183612	0.198991	0.144569	0.157444	0.118069	0.306091	0.0828019	

0.0749607	0.181047	0.189391	0.182873	0.126301	0.116942	0.17151	0.143462	

0.0813559	0.098942	-0.00508209	0.0586375	0.240989	0.18345	0.195276	0.194475	

0.224599	0.147024	0.221219	0.165292	0.196318	-0.0203088	0.172704	0.191699	

0.162054	0.10323	0.0999943	0.0778535	0.227163	0.182704	0.203915	0.0971695	

0.10632	0.143325	0.0643171	0.223091	0.104179	0.231026	0.197806	0.113232	

-0.00164736	0.118847	0.0992646	0.188814	0.175298	0.183332	0.198104	0.215688	

0.135497	0.0482539	0.130666	0.104116	0.148758	0.123417	0.163657	0.166876	

0.184041	0.174109	0.187344	0.190019	0.270246	0.157847	0.0918948	0.214852	

0.219629	0.193754	0.0313374	0.0944065	0.0269781	0.187195	0.176319	0.158283	

0.0734038	0.191669	0.23138	0.191741	0.0882089	0.184375	0.202944	0.0105723	

0.138709	0.238691	0.0865985	0.176054	0.245906	0.113751	0.193475	0.160029	

0.152808	0.17527	0.219288	0.0574308	0.189973	0.13601	0.211185	0.0384111	

0.12622	0.117962	0.0362636	0.177089	0.182802	0.178671	0.188301	0.19068	

0.182361	0.151342	0.0672137	0.16348	0.151094	0.24049	0.105936	0.192422	

0.132502	0.227052	0.141127	0.107399	0.15038	0.247844	0.214765	0.143935	

0.142376	0.168923	0.0962269	0.160041	0.0744496	0.261415	0.260939	0.206913	

0.188903	0.203447	0.0978038	0.0713488	0.0981538	0.129355	0.0536338	0.0870008	

0.157138	0.179229	0.145623	0.255351	0.186408	0.128936	0.143189	0.107073	

0.109501	0.0109143	0.121417	0.216788	0.267041	0.169717	0.248636	0.170024	

0.274212	0.141747	0.203321	0.058992	0.19557	0.254083	0.2161	0.126809	

0.204862	0.163778	0.149313	0.149552	0.134246	0.170508	0.117308	0.128	

0.145363	0.095312	0.115233	0.220968	0.137676	0.142531	0.161294	0.15058	

0.136577	0.222994	0.0649088	0.10824	0.094359	0.0695241	0.0923389	0.166291	

0.0684803	0.0441963	0.137525	0.0900609	0.152357	0.12168	0.163017	0.243995	

0.108777	0.124707	0.109319	0.164031	0.17201	0.107187	0.211873	0.152871	

0.187292	0.141184	0.150899	0.0580111	0.178777	0.113757	0.141613	0.124811	

0.173426	0.131622	0.207475	0.0965722	0.206783	0.184779	0.169136	0.147073	

0.208307	0.142726	0.12032	0.147223	0.205375	0.232208	0.189289	0.207818	

0.073184	0.0683888	0.0952306	0.0185932	0.0383249	0.207482	0.0515475	0.12444	

0.107527	0.197624	0.180369	0.180628	0.180462	0.195731	0.0929706	0.267462	

0.198272	0.135076	0.202706	0.132323	0.0224118	0.0952403	0.182548	0.140301	

0.167937	0.162134	0.18965	0.304578	0.268624	0.176619	0.237896	0.2197	

0.160262	0.143721	0.00454383	0.204164	0.0930814	0.149622	0.156734	0.149166	

0.207009	0.182714	0.246802	0.134656	0.249757	0.175878	0.121683	0.202408	

0.137388	0.06253	0.18979	0.257459	0.176544	0.119062	0.102429	0.288162	

0.117721	0.0812866	0.141919	0.0962664	0.236559	0.183287	0.0916368	0.122897	

0.144539	0.164187	0.117189	0.116407	0.167051	0.132967	0.248551	0.190973	

0.182351	0.135828	0.173152	0.132668	0.104885	0.100704	0.166418	0.165144	

0.195549	0.187734	0.146207	0.202682	0.227137	0.0753563	0.195113	0.181037	

0.165625	0.236896	0.278756	0.181803	0.228609	0.189106	0.140816	0.165871	

0.150824	0.203913	0.201482	0.145333	0.153419	0.234345	0.127317	0.151374	

0.105113	0.159436	0.13784	0.163768	0.0620507	0.3132	0.275147	0.053268	

0.144287	0.249049	0.211661	0.291642	0.117951	0.0875463	0.164478	0.128108	

0.185951	0.147936	0.236602	0.0743408	0.210205	0.193727	0.151131	0.0157676	

0.179744	0.118392	0.050241	0.123822	0.112061	0.280909	0.151539	0.249137	

0.136093	0.112322	0.121423	0.191846	0.247185	0.10886	0.140819	0.171786	

0.0898244	0.233272	0.109819	0.140888	0.034557	0.0495188	0.178542	0.080137	

0.225002	0.0799589	0.217739	0.171289	0.177296	0.149274	0.178708	0.0652709	

0.188071	0.160991	0.21035	0.146026	0.181801	0.267003	0.21341	0.169156	

0.205478	0.0508262	0.0922039	0.295393	0.265878	0.223242	0.118648	0.113578	

0.27237	0.147594	0.0801945	0.0757353	0.0592609	0.154647	0.18509	0.108928	

0.029053	0.239408	0.228806	0.22624	0.129212	0.132183	0.0332208	0.179076	

0.201224	0.145512	0.105751	0.146097	0.22575	0.121944	0.151418	0.117603	

0.103242	0.21876	0.208169	0.186086	0.20809	0.143828	0.181479	0.170085	

0.18853	0.0950864	0.107247	0.102551	0.117319	0.180892	0.15291	0.180751	

0.169278	0.263816	0.0599543	0.0590732	0.145969	0.121753	0.204119	0.157261	

0.243233	0.185749	0.141056	0.0357993	0.257345	0.145022	0.149139	0.190849	

0.191905	0.160623	0.110001	0.101188	0.0952891	0.109133	0.151647	0.0476947	

0.099776	0.227609	0.0594307	0.172108	0.110465	0.164152	0.0417045	0.238334	

0.187123	0.161996	0.0951743	0.11793	0.227952	0.211871	0.224877	0.0866526	

0.149571	0.0684898	0.113667	0.220215	0.209644	0.0866901	0.0582827	0.0554413	

0.123611	0.340037	0.20833	0.026972	0.23151	0.191893	0.0491356	0.147336	

0.122218	0.166515	0.11672	0.194036	0.117727	0.142419	0.135948	0.217744	

0.157508	0.0899241	0.0167598	0.0875172	0.102157	0.168577	0.19521	0.114505	

0.193118	0.120229	0.163592	0.119298	0.233931	0.112676	0.218053	0.199425	

0.149395	0.0727056	0.226004	0.274389	0.122431	0.124054	0.137499	0.113443	

0.141568	0.126734	0.0859846	0.0960132	0.107991	-0.00997475	0.148599	0.1763	

0.168527	0.182165	0.116167	0.115307	0.140518	0.156364	0.17666	0.18567	

0.145574	0.198099	0.265673	0.0456563	0.123578	0.181358	0.209372	0.167654	

0.174998	0.104981	0.0910179	0.149164	0.111875	0.136128	0.2082	0.20547	

0.104343	0.158557	0.125893	0.118889	0.105239	0.140683	0.256412	0.167593	

0.0742528	0.0987058	0.187184	0.130959	0.11918	0.115808	0.148686	0.258799	

0.0915005	0.160115	0.280056	0.112423	0.106923	0.262594	0.132871	0.227688	

0.209705	0.180343	0.171021	0.167959	0.099721	0.180352	0.111145	0.22519	

0.237908	0.146459	0.0534597	0.111922	0.155203	0.0633251	0.175314	0.170429	

0.162442	0.103804	0.146997	0.269849	0.123339	0.0784027	0.243183	0.191289	

0.173835	0.222014	0.105707	0.121218	0.0205141	0.222666	0.133089	0.0168751	

0.135778	0.108612	0.203888	0.141708	0.188514	0.154734	0.103989	0.211224	

0.138406	0.193912	0.198796	0.130316	0.219727	0.235435	0.239384	0.0438235	

0.211044	0.138566	0.129677	0.14272	0.196649	0.186341	0.118827	0.131746	

0.179216	0.116023	0.164616	0.187261	0.127339	0.18388	0.0800496	0.140064	

0.15379	0.170854	0.290902	0.202129	0.332405	0.215034	0.170797	0.36738	

0.150572	0.159741	0.165589	0.208609	0.0878099	0.205202	0.183138	0.0406878	

0.106631	0.0990691	0.178525	0.203103	0.0903997	0.10286	0.0785179	0.219445	

